bin,bin_left,bin_right,count_trades,win_rate,mean_pnl_rel,pf
"(-0.136, -0.0522]",-0.136,-0.0522,17,0.6470588235294118,0.0006897225309951765,1.9317810075491055
"(-0.0522, -0.0368]",-0.0522,-0.0368,17,0.47058823529411764,-0.00023916748744462937,0.8131546786254941
"(-0.0368, -0.0282]",-0.0368,-0.0282,17,0.23529411764705882,-0.0019113884391048362,0.20914871555731332
"(-0.0282, -0.0226]",-0.0282,-0.0226,16,0.375,-0.0008988973360097499,0.45653498268405995
"(-0.0226, -0.0197]",-0.0226,-0.0197,17,0.47058823529411764,-0.0006445077115475588,0.6107277342034797
"(-0.0197, -0.0149]",-0.0197,-0.0149,17,0.35294117647058826,-0.0011811457115355882,0.322362658029978
"(-0.0149, -0.0126]",-0.0149,-0.0126,16,0.4375,-0.0004943400513209375,0.6523197558822171
"(-0.0126, -0.00985]",-0.0126,-0.00985,17,0.6470588235294118,0.0002684321647978,1.2261146573249773
"(-0.00985, -0.00687]",-0.00985,-0.00687,17,0.35294117647058826,-0.0007345006059678765,0.5058634653892449
"(-0.00687, -0.00191]",-0.00687,-0.00191,17,0.35294117647058826,-0.001140781149740441,0.2064564502235338
