symbol,trade_id,entry_dt,exit_dt,entry_price,exit_price,direction,qty,pnl_abs,pnl_rel,bars_in_trade,max_favorable_excursion,max_adverse_excursion,exit_reason,profile
GAZP,1,2022-01-05 07:00:00+00:00,2022-01-05 14:00:00+00:00,349.88,346.79,1,941.4929388029478,-3268.363550773307,-0.003268363550773307,15,2.6999999999999886,-0.75,stop_atr,range_v0_conservative
GAZP,2,2022-01-05 14:00:00+00:00,2022-01-05 18:00:00+00:00,346.79,344.42,1,632.8454834598277,-1739.604901354352,-0.001745309206349213,9,1.7099999999999795,-1.9399999999999977,stop_atr,range_v0_conservative
GAZP,3,2022-01-05 18:00:00+00:00,2022-01-05 20:30:00+00:00,344.42,341.54,1,647.6005784133098,-2108.3893175367393,-0.0021190012087401303,6,0.7799999999999727,-1.6000000000000227,stop_atr,range_v0_conservative
GAZP,4,2022-01-05 20:30:00+00:00,2022-01-05 22:00:00+00:00,341.54,338.19,1,546.3982307871369,-2033.699132573813,-0.002048275393081783,4,0.3199999999999932,-1.6899999999999977,stop_atr,range_v0_conservative
GAZP,5,2022-01-05 22:00:00+00:00,2022-01-05 22:30:00+00:00,338.19,334.56,1,505.5356852539623,-2021.139758216303,-0.0020398040816326595,2,0.0,0.0,stop_atr,range_v0_conservative
GAZP,6,2022-01-05 22:30:00+00:00,2022-01-06 13:00:00+00:00,334.56,341.24,1,415.4742871174583,2619.4141476350665,0.0026490067226890924,17,7.860000000000014,0.0,signal_change,range_v0_conservative
GAZP,7,2022-01-12 07:30:00+00:00,2022-01-12 12:00:00+00:00,341.94,343.84,1,1069.3586321125247,1627.3243017416453,0.0016413608628659284,10,0.910000000000025,-1.1899999999999977,signal_change,range_v0_conservative
GAZP,8,2022-01-13 14:00:00+00:00,2022-01-13 14:30:00+00:00,340.79,335.74,1,540.3442512648633,-2928.2951656991972,-0.0029487134084726103,2,0.0,0.0,stop_atr,range_v0_conservative
GAZP,9,2022-01-13 14:30:00+00:00,2022-01-14 12:30:00+00:00,335.74,330.49,1,463.1493970172117,-2599.9072029826016,-0.0026257783494821295,32,4.740000000000009,-1.8400000000000318,stop_atr,range_v0_conservative
GAZP,10,2022-01-14 12:30:00+00:00,2022-01-14 20:00:00+00:00,330.49,333.98,1,325.8463999972516,1017.4951372522207,0.0010303254301202024,16,4.2099999999999795,-4.1299999999999955,signal_change,range_v0_conservative
GAZP,11,2022-01-17 13:00:00+00:00,2022-01-17 17:30:00+00:00,326.8,320.41,1,303.77321518447974,-2048.1760184938066,-0.0020718681738366948,10,1.490000000000009,-0.9000000000000341,stop_atr,range_v0_conservative
GAZP,12,2022-01-17 17:30:00+00:00,2022-01-17 21:00:00+00:00,320.41,328.7,1,295.61714939096737,2343.7798757458168,0.002375813784246566,8,8.699999999999989,0.0,take_atr,range_v0_conservative
GAZP,13,2022-01-17 21:00:00+00:00,2022-01-18 07:30:00+00:00,328.7,323.96,1,364.3170036264854,-1856.689147333864,-0.0018776048421052691,9,0.410000000000025,-1.8000000000000114,stop_atr,range_v0_conservative
