bin,bin_left,bin_right,count_trades,win_rate,mean_pnl_rel,pf
"(-0.146, -0.0604]",-0.146,-0.0604,14,0.35714285714285715,-0.0004235679791810571,0.7363081995060458
"(-0.0604, -0.0381]",-0.0604,-0.0381,13,0.3076923076923077,-0.0010369272453874584,0.5072917859891727
"(-0.0381, -0.0296]",-0.0381,-0.0296,13,0.46153846153846156,-0.0005044275036845616,0.6970051575432841
"(-0.0296, -0.0235]",-0.0296,-0.0235,14,0.5,0.0006225063671166357,1.5718864934932668
"(-0.0235, -0.0203]",-0.0235,-0.0203,13,0.38461538461538464,-9.44925770537e-05,0.9304895404396203
"(-0.0203, -0.0153]",-0.0203,-0.0153,13,0.38461538461538464,-0.001208299665534023,0.4024050016718189
"(-0.0153, -0.0118]",-0.0153,-0.0118,14,0.2857142857142857,-0.0006233749878596929,0.6367079684717649
"(-0.0118, -0.00917]",-0.0118,-0.00917,13,0.38461538461538464,-0.0012243597371073768,0.28121968693924565
"(-0.00917, -0.00629]",-0.00917,-0.00629,13,0.07692307692307693,-0.0032469267193160154,0.027589392663479255
"(-0.00629, -0.000596]",-0.00629,-0.000596,14,0.5714285714285714,-0.00022484161768830717,0.7445783348360446
