bin_x,bin_y,count_trades,win_rate,mean_pnl_rel,pf
"(-0.146, -0.0381]","(0.00856, 0.0295]",21,0.3333333333333333,-0.0004739072920988742,0.7328918602390964
"(-0.0381, -0.0235]","(0.00648, 0.00856]",12,0.6666666666666666,0.0007982997290121334,1.8768416481808248
"(-0.00917, -0.000596]","(0.0006100000000000001, 0.00369]",13,0.23076923076923078,-0.002485194964424085,0.10213495829632444
