bin,bin_left,bin_right,count_trades,win_rate,mean_pnl_rel,pf
"(-0.001, 0.00261]",-0.001,0.00261,14,0.21428571428571427,-0.0009568759129159714,0.44424951675981345
"(0.00261, 0.00531]",0.00261,0.00531,13,0.5384615384615384,-0.0002233582278055154,0.7707292033082566
"(0.00531, 0.00697]",0.00531,0.00697,13,0.15384615384615385,-0.0019938136061614996,0.23943054103303188
"(0.00697, 0.00822]",0.00697,0.00822,14,0.42857142857142855,-0.00029743086444999293,0.7605551703201727
"(0.00822, 0.00946]",0.00822,0.00946,13,0.38461538461538464,-0.002446096544710431,0.2597966794282461
"(0.00946, 0.012]",0.00946,0.012,13,0.15384615384615385,-0.0016333587080659918,0.1194271838532059
"(0.012, 0.0152]",0.012,0.0152,14,0.5,3.413684571295802e-06,1.0032096297726663
"(0.0152, 0.0189]",0.0152,0.0189,13,0.38461538461538464,-0.00048662669088966935,0.7541216711198502
"(0.0189, 0.0279]",0.0189,0.0279,13,0.46153846153846156,-0.00020822563916640771,0.8423713466931307
"(0.0279, 0.0929]",0.0279,0.0929,14,0.5,0.0003008004175617428,1.2161793827904308
