symbol,trade_id,entry_dt,exit_dt,entry_price,exit_price,direction,qty,pnl_abs,pnl_rel,bars_in_trade,max_favorable_excursion,max_adverse_excursion,exit_reason,profile
SBER,1,2022-01-05 07:00:00+00:00,2022-01-05 14:00:00+00:00,302.24,299.63,1,1229.1483757682254,-3613.1959613696617,-0.003613195961369662,15,1.3100000000000023,-1.240000000000009,stop_atr,range_v2_conservative
SBER,2,2022-01-05 14:00:00+00:00,2022-01-05 18:00:00+00:00,299.63,297.72,1,735.3408147886561,-1645.3191903630764,-0.001651285608856063,9,0.3199999999999932,-1.3100000000000023,stop_atr,range_v2_conservative
SBER,3,2022-01-05 18:00:00+00:00,2022-01-05 21:00:00+00:00,297.72,295.64,1,846.588497743201,-2036.2180411259724,-0.0020469821276595966,7,0.1099999999999568,-1.240000000000009,stop_atr,range_v2_conservative
SBER,4,2022-01-05 21:00:00+00:00,2022-01-05 21:30:00+00:00,295.64,293.03,1,775.1184459174577,-2272.9053978724874,-0.002289607473508104,2,0.0,0.0,stop_atr,range_v2_conservative
SBER,5,2022-01-05 21:30:00+00:00,2022-01-05 22:30:00+00:00,293.03,287.98,1,725.5914735599056,-3894.08835728885,-0.00393170549450547,3,0.0,-1.8699999999999477,stop_atr,range_v2_conservative
SBER,6,2022-01-05 22:30:00+00:00,2022-01-06 13:00:00+00:00,287.98,292.2,1,545.2639487851453,2125.7551254547757,0.002154761942360822,17,4.8799999999999955,-1.3799999999999955,signal_change,range_v2_conservative
SBER,7,2022-01-10 18:00:00+00:00,2022-01-11 06:30:00+00:00,289.25,293.4,1,740.1762777798982,2832.8470608958764,0.002865328342245974,13,3.6200000000000045,-0.30000000000001137,take_atr,range_v2_conservative
SBER,8,2022-01-11 17:30:00+00:00,2022-01-11 19:30:00+00:00,289.42,291.71,1,963.9552953706007,1898.1426872648267,0.0019144212499999673,5,1.5199999999999818,0.0,signal_change,range_v2_conservative
SBER,9,2022-01-12 11:00:00+00:00,2022-01-12 17:30:00+00:00,289.43,291.09,1,1006.3335926887286,1348.2867538179194,0.0013572513748190602,14,0.8499999999999659,-1.75,signal_change,range_v2_conservative
SBER,10,2022-01-13 11:30:00+00:00,2022-01-13 14:00:00+00:00,288.07,285.61,1,1020.2495432609384,-2830.3466956777197,-0.002845303589743573,6,0.9700000000000273,-0.14999999999997726,stop_atr,range_v2_conservative
SBER,11,2022-01-13 14:00:00+00:00,2022-01-13 14:30:00+00:00,285.61,283.06,1,809.7248636601962,-2316.91919423193,-0.0023358089795918564,2,0.0,0.0,stop_atr,range_v2_conservative
SBER,12,2022-01-13 14:30:00+00:00,2022-01-13 17:30:00+00:00,283.06,275.14,1,685.5192747675957,-5636.787806744881,-0.005696049282533434,7,0.6800000000000068,-0.9700000000000273,stop_atr,range_v2_conservative
SBER,13,2022-01-13 17:30:00+00:00,2022-01-13 18:30:00+00:00,275.14,270.5,1,403.2619881076897,-1991.1262293811178,-0.0020235860655737734,3,0.0,-2.3899999999999864,stop_atr,range_v2_conservative
SBER,14,2022-01-13 18:30:00+00:00,2022-01-14 08:00:00+00:00,270.5,277.46,1,347.95124643248124,2315.5438670513904,0.0023580641862819543,15,5.829999999999984,0.0,take_atr,range_v2_conservative
SBER,15,2022-01-14 08:00:00+00:00,2022-01-14 10:00:00+00:00,277.46,274.0,1,491.9661321201728,-1850.481409356808,-0.001880028561228127,5,0.0,-2.7899999999999636,stop_atr,range_v2_conservative
SBER,16,2022-01-14 10:00:00+00:00,2022-01-14 10:30:00+00:00,274.0,269.58,1,440.1300678705604,-2075.8901900540845,-0.0021130090240000076,2,0.0,0.0,stop_atr,range_v2_conservative
SBER,17,2022-01-14 10:30:00+00:00,2022-01-14 12:30:00+00:00,269.58,261.94,1,379.5631127846866,-3009.2272196141034,-0.0030695209070796437,5,3.3799999999999955,-2.240000000000009,stop_atr,range_v2_conservative
SBER,18,2022-01-14 12:30:00+00:00,2022-01-14 16:00:00+00:00,261.94,252.84,1,269.45397749546373,-2526.972813245667,-0.002585540291453325,8,0.0,-2.3799999999999955,stop_atr,range_v2_conservative
SBER,19,2022-01-14 16:00:00+00:00,2022-01-14 17:30:00+00:00,252.84,260.17,1,234.6543218334631,1652.8611626367342,0.0016955533356258622,4,1.4000000000000057,0.0,signal_change,range_v2_conservative
SBER,20,2022-01-14 18:00:00+00:00,2022-01-17 14:00:00+00:00,256.68,249.0,1,211.58698984849286,-1682.9417585559288,-0.0017234886240520047,28,5.46999999999997,-4.990000000000009,stop_atr,range_v2_conservative
SBER,21,2022-01-17 14:00:00+00:00,2022-01-17 18:30:00+00:00,249.0,257.1,1,305.9882114235723,2391.967986458242,0.0024538264573991057,10,3.6999999999999886,0.0,signal_change,range_v2_conservative
SBER,22,2022-01-18 14:00:00+00:00,2022-01-18 15:00:00+00:00,248.51,237.31,1,326.8951441171268,-3746.558649427295,-0.003834039999999994,3,0.0,-3.859999999999985,stop_atr,range_v2_conservative
SBER,23,2022-01-18 15:00:00+00:00,2022-01-18 17:00:00+00:00,237.31,230.74,1,273.60188637241083,-1867.0083826544644,-0.001917956153382853,5,1.4399999999999977,-3.9099999999999966,stop_atr,range_v2_conservative
SBER,24,2022-01-18 17:00:00+00:00,2022-01-19 07:30:00+00:00,230.74,224.53,1,237.38170755414674,-1532.769650188099,-0.00157762237347295,17,7.060000000000002,-0.9200000000000159,stop_atr,range_v2_conservative
SBER,25,2022-01-19 07:30:00+00:00,2022-01-19 10:00:00+00:00,224.53,242.58,1,282.04596194704027,5015.6690327500555,0.005170597466251302,6,6.109999999999985,-1.5900000000000034,take_atr,range_v2_conservative
