symbol,trade_id,entry_dt,exit_dt,entry_price,exit_price,direction,qty,pnl_abs,pnl_rel,bars_in_trade,max_favorable_excursion,max_adverse_excursion,exit_reason,profile
CHMF,1,2022-01-04 15:00:00+00:00,2022-01-04 19:30:00+00:00,1606.8,1599.6,1,165.48463356973926,-1482.6695035461007,-0.0014826695035461007,10,1.400000000000091,-2.0,stop_atr,range_v0_conservative
CHMF,2,2022-01-04 19:30:00+00:00,2022-01-05 11:30:00+00:00,1599.6,1614.8,1,224.74666602813895,3016.93631569526,0.0030214160771704045,20,8.800000000000182,-3.0,take_atr,range_v0_conservative
CHMF,3,2022-01-05 19:30:00+00:00,2022-01-05 21:30:00+00:00,1595.4,1581.2,1,160.7967859560789,-2562.991426325455,-0.002559065137614685,5,0.0,-4.400000000000091,stop_atr,range_v0_conservative
CHMF,4,2022-01-05 21:30:00+00:00,2022-01-06 06:30:00+00:00,1581.2,1570.0,1,156.78921362557804,-2026.8141645378546,-0.002028901345291491,6,0.0,-8.600000000000136,stop_atr,range_v0_conservative
CHMF,5,2022-01-06 06:30:00+00:00,2022-01-06 10:00:00+00:00,1570.0,1603.0,1,135.24440365405096,4224.588863620494,0.004237536821705443,8,23.0,0.0,take_atr,range_v0_conservative
CHMF,6,2022-01-10 14:30:00+00:00,2022-01-10 16:30:00+00:00,1579.0,1566.8,1,133.74395707241123,-1862.1813114185825,-0.0018600068702290145,5,0.0,-9.799999999999955,stop_atr,range_v0_conservative
CHMF,7,2022-01-10 16:30:00+00:00,2022-01-10 17:30:00+00:00,1566.8,1554.2,1,134.0066682263294,-1917.5844997848355,-0.0019189145593869552,3,0.0,-2.7999999999999545,stop_atr,range_v0_conservative
CHMF,8,2022-01-10 17:30:00+00:00,2022-01-10 18:00:00+00:00,1554.2,1542.8,1,142.7755621659695,-1869.9429597326887,-0.0018748376278118703,2,0.0,0.0,stop_atr,range_v0_conservative
CHMF,9,2022-01-10 18:00:00+00:00,2022-01-11 07:00:00+00:00,1542.8,1562.4,1,139.37270778395555,2492.17356205973,0.0025033904000000134,14,17.200000000000045,0.0,take_atr,range_v0_conservative
CHMF,10,2022-01-11 07:00:00+00:00,2022-01-11 09:00:00+00:00,1562.4,1554.0,1,167.93462990702514,-1697.7183475820952,-0.0017011009615384854,5,0.0,-5.600000000000136,stop_atr,range_v0_conservative
