bin_x,bin_y,count_trades,win_rate,mean_pnl_rel,pf
"(-0.397, -0.253]","(0.0107, 0.0285]",10,0.3,-0.0017005728722683598,0.3057150815597382
"(-0.253, -0.108]","(0.0075, 0.0107]",10,0.5,0.0003552004858763502,1.3305706800074992
