bin_x,bin_y,count_trades,win_rate,mean_pnl_rel,pf
"(-0.42, -0.224]","(0.00411, 0.00599]",10,0.5,-0.00027375697168255,0.7692370049534806
"(0.0332, 0.474]","(0.00974, 0.0264]",14,0.6428571428571429,0.000654949316330493,3.2220425102654113
