bin,bin_left,bin_right,count_trades,win_rate,mean_pnl_rel,pf
"(-0.13, -0.0516]",-0.13,-0.0516,13,0.6153846153846154,6.269664489413841e-05,1.0365353270727482
"(-0.0516, -0.0385]",-0.0516,-0.0385,12,0.3333333333333333,-0.0004860681551557801,0.6174257916890935
"(-0.0385, -0.0343]",-0.0385,-0.0343,13,0.38461538461538464,-0.0007395987150810925,0.5644372924194262
"(-0.0343, -0.0269]",-0.0343,-0.0269,12,0.4166666666666667,-0.0005585326889874499,0.6265701326621073
"(-0.0269, -0.0231]",-0.0269,-0.0231,13,0.23076923076923078,-0.0014084407173564155,0.29479860071284825
"(-0.0231, -0.0189]",-0.0231,-0.0189,12,0.16666666666666666,-0.0013179289061021754,0.19107945594053502
"(-0.0189, -0.0151]",-0.0189,-0.0151,12,0.5,9.493693168563333e-05,1.0983963350595924
"(-0.0151, -0.0122]",-0.0151,-0.0122,13,0.3076923076923077,-0.0009705122233787693,0.42702416028569523
"(-0.0122, -0.00801]",-0.0122,-0.00801,12,0.16666666666666666,-0.0022787308429385415,0.1582145944177903
"(-0.00801, -0.00146]",-0.00801,-0.00146,13,0.46153846153846156,-0.0007558845377317614,0.33306314718379654
