bin_x,bin_y,count_trades,win_rate,mean_pnl_rel,pf
"(-0.136, -0.0368]","(0.00929, 0.0278]",23,0.5217391304347826,-8.450571864236524e-05,0.9230331759824905
"(-0.0368, -0.0226]","(0.0048, 0.00649]",10,0.1,-0.0019025318038697898,0.19871614761288564
"(-0.0368, -0.0226]","(0.00649, 0.00929]",11,0.45454545454545453,-0.0005431396943919818,0.6647442484397111
"(-0.0226, -0.0149]","(0.0048, 0.00649]",11,0.5454545454545454,-6.165397025350905e-05,0.9532280436185935
"(-0.0149, -0.00985]","(0.00034, 0.00389]",10,0.5,-0.00027221670018448004,0.8277608224117198
"(-0.0149, -0.00985]","(0.00389, 0.0048]",11,0.45454545454545453,-0.0004339869592299365,0.7177298267674412
"(-0.00985, -0.00191]","(0.00034, 0.00389]",16,0.25,-0.0011532393764291061,0.29631931283709784
