bin_x,bin_y,count_trades,win_rate,mean_pnl_rel,pf
"(-0.13, -0.0385]","(0.00936, 0.0286]",19,0.42105263157894735,-0.0005178283459026736,0.6996113730860456
"(-0.0122, -0.00146]","(0.00114, 0.00487]",14,0.21428571428571427,-0.002025720448674057,0.15675913271988615
