symbol,entry_dt,exit_dt,direction,begin,ma_close,std_close,band_lower,band_upper,dist_from_ma,band_pos,atr_14,atr_14_pct,bar_range,bar_range_pct,bar_body,bar_body_pct,pnl_rel,pnl_abs,bars_in_trade,max_adverse_excursion,profile
LKOH,2022-01-05 17:00:00+00:00,2022-01-05 21:30:00+00:00,1,2022-01-05 17:00:00+00:00,6704.88,27.10967144238497,6664.2154928364225,6745.544507163578,-0.006469914450370493,-0.03338898004467569,29.357142857142858,0.004406986843375044,28.0,0.004203257524581551,27.0,0.004053141184417924,-0.001916867396593674,-1916.867396593674,10,-29.0,range_v2_conservative
LKOH,2022-01-05 21:30:00+00:00,2022-01-05 22:00:00+00:00,1,2022-01-05 21:30:00+00:00,6702.05,31.448248710199472,6654.877626934701,6749.2223730652995,-0.013361583396125093,-0.4491784510823608,27.964285714285715,0.004229003510667027,28.0,0.004234404536862003,26.0,0.003931947069943289,-0.001956835249042146,-1953.0842553527516,2,0.0,range_v2_conservative
LKOH,2022-01-05 22:00:00+00:00,2022-01-06 15:30:00+00:00,1,2022-01-05 22:00:00+00:00,6698.97,36.8343520344218,6643.718471948368,6754.221528051633,-0.019998596799209466,-0.7123646596235756,29.571428571428573,0.004504406484604505,58.5,0.00891089108910891,50.0,0.007616146230007616,0.002137230193236715,2128.959215719809,23,-48.0,range_v2_conservative
LKOH,2022-01-13 14:00:00+00:00,2022-01-13 17:30:00+00:00,1,2022-01-13 14:00:00+00:00,6903.25,53.34019141702371,6823.239712874464,6983.260287125536,-0.012711404048817586,-0.048366985999691685,36.07142857142857,0.005292557929928629,86.5,0.012691658719096178,62.5,0.009170273640965447,-0.0025755287128712873,-2571.044736862894,8,-28.5,range_v2_conservative
LKOH,2022-01-13 17:30:00+00:00,2022-01-13 18:30:00+00:00,1,2022-01-13 17:30:00+00:00,6900.99,58.44406797639301,6813.32389803541,6988.65610196459,-0.024777604372705913,-0.4752344188239722,46.32142857142857,0.006882827425175122,95.0,0.01411589895988113,56.0,0.008320950965824666,-0.002186884194294526,-2177.454268355486,3,-78.0,range_v2_conservative
LKOH,2022-01-13 18:30:00+00:00,2022-01-14 07:30:00+00:00,1,2022-01-13 18:30:00+00:00,6893.74,76.23046688581502,6779.394299671278,7008.085700328722,-0.03738754290124081,-0.6270209516363373,53.25,0.008024412296564195,45.0,0.006781193490054249,19.5,0.002938517179023508,0.001963891079812207,1951.1464254578354,14,0.0,range_v2_conservative
LKOH,2022-01-14 07:30:00+00:00,2022-01-14 08:30:00+00:00,1,2022-01-14 07:30:00+00:00,6831.39,109.47491978175539,6667.177620327368,6995.602379672633,-0.012206886153476865,0.24609100676135595,36.75,0.005446058091286307,30.0,0.004445761707172495,19.0,0.002815649081209247,-0.001968742857142857,-1959.8080228093825,3,0.0,range_v2_conservative
LKOH,2022-01-14 08:30:00+00:00,2022-01-14 13:00:00+00:00,1,2022-01-14 08:30:00+00:00,6822.53,109.65704468467565,6658.044432972986,6987.015567027013,-0.020451357487618192,0.07585944310516717,34.42857142857143,0.005151664137149698,80.5,0.01204548855304504,64.5,0.009651354182253479,-0.0032454541493775932,-3224.3646916345406,10,-81.0,range_v2_conservative
LKOH,2022-01-14 13:00:00+00:00,2022-01-14 20:00:00+00:00,1,2022-01-14 13:00:00+00:00,6775.82,107.9307582268673,6613.923862659699,6937.7161373403005,-0.02912119861507533,-0.10940305075110904,63.42857142857143,0.009641798499440819,108.5,0.016493121532264194,22.0,0.0033442274074637077,0.0005945924549549549,588.8115192692749,15,-68.5,range_v2_conservative
LKOH,2022-01-17 13:00:00+00:00,2022-01-17 17:30:00+00:00,1,2022-01-17 13:00:00+00:00,6648.21,56.78684545144181,6563.029731822838,6733.390268177162,-0.013493857745167502,-0.026589091110963064,57.75,0.008805367080887397,66.5,0.010139513608294579,44.5,0.006785088053670809,-0.0017248935064935068,-1709.1388359596544,10,-58.0,range_v2_conservative
LKOH,2022-01-17 17:30:00+00:00,2022-01-18 07:00:00+00:00,1,2022-01-17 17:30:00+00:00,6610.84,64.39304056704599,6514.250439149431,6707.429560850569,-0.021909469900950582,-0.24977046548580034,53.32142857142857,0.008246431885466837,67.5,0.010439220538199814,43.0,0.0066501701206309926,0.001730597856664434,1711.833252265741,15,0.0,range_v2_conservative
LKOH,2022-01-18 07:00:00+00:00,2022-01-18 08:00:00+00:00,1,2022-01-18 07:00:00+00:00,6584.78,67.39558515184302,6483.686622272236,6685.873377727764,-0.0029279641840729296,0.4046426163941265,29.857142857142858,0.004547580969787961,48.0,0.00731094356865433,26.5,0.004036250095194578,-0.002951821291866029,-2924.868176833694,3,-36.5,range_v2_conservative
LKOH,2022-01-18 08:00:00+00:00,2022-01-18 16:30:00+00:00,1,2022-01-18 08:00:00+00:00,6578.71,67.46186299817033,6477.517205502744,6679.902794497256,-0.01432043668135547,0.0345024294068939,32.82142857142857,0.005061520328695901,63.0,0.009715475364330326,47.5,0.007325159996915722,-0.005969424809575625,-5897.458140571357,18,-126.0,range_v2_conservative
