bin,bin_left,bin_right,count_trades,win_rate,mean_pnl_rel,pf
"(-1.269, -0.643]",-1.269,-0.643,24,0.4166666666666667,-0.0006523213929471127,0.6164286978178489
"(-0.643, -0.517]",-0.643,-0.517,24,0.125,-0.001441216960509254,0.23210886541745904
"(-0.517, -0.386]",-0.517,-0.386,24,0.5833333333333334,0.0005068495959830374,1.4075632017734045
"(-0.386, -0.264]",-0.386,-0.264,24,0.4166666666666667,-0.00033460897347854167,0.7136572502581788
"(-0.264, -0.201]",-0.264,-0.201,24,0.5,0.00010582688723674578,1.0965282062350257
"(-0.201, -0.125]",-0.201,-0.125,23,0.2608695652173913,-0.0012123843863847041,0.3138393893617235
"(-0.125, -0.0741]",-0.125,-0.0741,24,0.4166666666666667,0.00011748710699079584,1.0844914603352807
"(-0.0741, -0.0275]",-0.0741,-0.0275,24,0.4583333333333333,-0.00018702328425637086,0.8328759154236509
"(-0.0275, 0.032]",-0.0275,0.032,24,0.4166666666666667,-0.0008375475798815458,0.5063930091366025
"(0.032, 0.48]",0.032,0.48,24,0.4166666666666667,-0.0003117028312526874,0.721687490627437
