year,month,count_trades,win_rate,mean_pnl_rel,pf
2022,1,19,0.3157894736842105,-0.0010495351394627264,0.4470495490661407
2022,2,24,0.3333333333333333,-0.0012531595604325793,0.351071620243448
2022,3,2,1.0,0.00277368317082815,inf
2022,4,20,0.35,-0.00061212411489332,0.5769486234597374
2022,5,12,0.4166666666666667,-0.00030444840914501677,0.7538438685232216
2022,6,10,0.4,-0.00016333038498076994,0.8624213301814497
2022,7,10,0.4,-0.000401636674292076,0.6356642284352992
2022,8,14,0.35714285714285715,-0.0006667261627947858,0.5220288856490923
2022,9,14,0.2857142857142857,-0.0020542262308929286,0.1851378433469518
