bin,bin_left,bin_right,count_trades,win_rate,mean_pnl_rel,pf
"(-0.001, 0.000833]",-0.001,0.000833,11,0.45454545454545453,-0.0012079387457851274,0.44838701889155463
"(0.000833, 0.00199]",0.000833,0.00199,11,0.09090909090909091,-0.0022376755845450094,0.08598756293333214
"(0.00199, 0.00286]",0.00199,0.00286,11,0.36363636363636365,-0.0006013287159105091,0.5823868424704133
"(0.00286, 0.00359]",0.00286,0.00359,11,0.18181818181818182,-0.0013643164172141727,0.14978042251184884
"(0.00359, 0.00492]",0.00359,0.00492,11,0.2727272727272727,-0.0012213284208687908,0.29574089799922904
"(0.00492, 0.00665]",0.00492,0.00665,11,0.2727272727272727,-0.0014387329504081182,0.2650434602967382
"(0.00665, 0.00795]",0.00665,0.00795,11,0.5454545454545454,0.0006712962519177818,1.7250723493011808
"(0.00795, 0.00964]",0.00795,0.00964,11,0.2727272727272727,-0.0017802323933193997,0.17367933293380333
"(0.00964, 0.014]",0.00964,0.014,11,0.5454545454545454,0.00033808955198618183,1.3493077915428207
"(0.014, 0.0519]",0.014,0.0519,11,0.6363636363636364,0.0002511420480533065,1.2885790766410756
