bin,bin_left,bin_right,count_trades,win_rate,mean_pnl_rel,pf
"(2.0000000000000052e-05, 0.00189]",2.0000000000000052e-05,0.00189,49,0.46938775510204084,-0.0006483656565635836,0.6094866877549214
"(0.00189, 0.00236]",0.00189,0.00236,48,0.5833333333333334,5.249376433768952e-05,1.0446290704149899
"(0.00236, 0.00278]",0.00236,0.00278,48,0.5625,-0.00013596353870550337,0.8778491977536044
"(0.00278, 0.00326]",0.00278,0.00326,48,0.4166666666666667,-0.00034691606592707506,0.7378167665261894
"(0.00326, 0.00388]",0.00326,0.00388,48,0.5208333333333334,0.00022356364893737324,1.1923776621717626
"(0.00388, 0.00441]",0.00388,0.00441,48,0.4791666666666667,-0.00017382453245396888,0.856456644481139
"(0.00441, 0.0053]",0.00441,0.0053,48,0.375,-0.0008642134158507496,0.484787041500813
"(0.0053, 0.00664]",0.0053,0.00664,48,0.4375,-0.0002703651958619613,0.8023048535187162
"(0.00664, 0.00871]",0.00664,0.00871,48,0.5416666666666666,0.00025554412319071877,1.25742380377901
"(0.00871, 0.03]",0.00871,0.03,48,0.5208333333333334,-0.0002713207336644666,0.80941245385657
