bin,bin_left,bin_right,count_trades,win_rate,mean_pnl_rel,pf
"(-1.712, -0.663]",-1.712,-0.663,49,0.42857142857142855,-0.0006304107202707414,0.622368892788039
"(-0.663, -0.487]",-0.663,-0.487,48,0.4791666666666667,-0.00022900490923974794,0.8491066126222067
"(-0.487, -0.34]",-0.487,-0.34,48,0.5625,0.00028009111116071084,1.2317748634444357
"(-0.34, -0.254]",-0.34,-0.254,48,0.4791666666666667,-0.00010470556355539166,0.9133721272676865
"(-0.254, -0.18]",-0.254,-0.18,48,0.5,-0.00020271385451682292,0.8518552849896989
"(-0.18, -0.122]",-0.18,-0.122,48,0.5208333333333334,9.647085706925e-05,1.0798487487719604
"(-0.122, -0.0699]",-0.122,-0.0699,48,0.5625,-0.0001003857365040833,0.9201907378698981
"(-0.0699, -0.0166]",-0.0699,-0.0166,48,0.5416666666666666,-0.00012934316885315623,0.8836584644233166
"(-0.0166, 0.141]",-0.0166,0.141,48,0.3958333333333333,-0.0004983710968354855,0.6112986146579493
"(0.141, 0.494]",0.141,0.494,48,0.4375,-0.0006613685821888265,0.4810762043491849
