symbol,entry_dt,exit_dt,direction,begin,ma_close,std_close,band_lower,band_upper,dist_from_ma,band_pos,atr_14,atr_14_pct,bar_range,bar_range_pct,bar_body,bar_body_pct,pnl_rel,pnl_abs,bars_in_trade,max_adverse_excursion,profile
SBER,2022-06-07 16:30:00+00:00,2022-06-07 17:30:00+00:00,1,2022-06-07 16:30:00+00:00,118.39880000000001,0.5524588445613576,117.57011173315797,119.22748826684204,-0.002101372649047142,0.34988323718632497,0.4142857142857141,0.0035064385466416765,0.3399999999999892,0.0028776978417265273,0.0899999999999892,0.0007617435463393076,0.0013740879310344563,1374.0879310344562,3,0.0,range_v2_conservative
SBER,2022-11-25 18:00:00+00:00,2022-11-25 18:30:00+00:00,1,2022-11-25 18:00:00+00:00,136.80939999999998,0.6696859144356792,135.80487112834646,137.8139288716535,-0.003431050790369514,0.2663581340239051,0.39714285714285325,0.0029128858525953737,0.3499999999999943,0.0025671116326829568,0.14000000000001478,0.0010268446530733077,-0.00040278453237408183,-403.3379937388244,2,0.0,range_v2_conservative
SBER,2022-12-12 16:30:00+00:00,2022-12-12 17:00:00+00:00,1,2022-12-12 16:30:00+00:00,139.93980000000002,0.3541329733003738,139.40860054004946,140.47099945995058,-0.0018565125861264105,0.25545908873458334,0.4850000000000015,0.003472222222222233,0.4099999999999966,0.0029352806414661837,0.18999999999999773,0.0013602520045818852,-0.0005227587628865848,-523.2662309228776,2,0.0,range_v2_conservative
SBER,2022-12-16 12:30:00+00:00,2022-12-16 13:00:00+00:00,1,2022-12-16 12:30:00+00:00,135.9924,1.0620091853190874,134.39938622202138,137.58541377797863,-0.004723793388454128,0.2983696033015013,0.44071428571428684,0.0032561085017679117,0.46999999999999886,0.0034724787587735416,0.14000000000001478,0.0010343553749539327,-0.001153783792544534,-1154.3000919923745,2,0.0,range_v2_conservative
SBER,2022-12-28 17:00:00+00:00,2022-12-28 18:30:00+00:00,1,2022-12-28 17:00:00+00:00,140.1408,0.5583570647540164,139.303264402869,140.97833559713104,-0.0029313376261589997,0.25475669248732946,0.442142857142857,0.003164265777877743,0.29000000000002046,0.0020754311887212517,0.09999999999999432,0.000715665927145168,-0.0007542924071081904,-753.759260875298,4,0.0,range_v2_conservative
SBER,2023-01-05 16:00:00+00:00,2023-01-05 16:30:00+00:00,1,2023-01-05 16:00:00+00:00,141.36,0.31597597352954454,140.8860360397057,141.83396396029434,-0.0013440860215055612,0.29956281920461003,0.34785714285714725,0.0024641010332021483,0.27000000000001023,0.0019125876602678349,0.160000000000025,0.0011333852801588512,-0.0006761367556467631,-675.1492067677653,2,0.0,range_v2_conservative
SBER,2023-01-25 12:00:00+00:00,2023-01-25 12:30:00+00:00,1,2023-01-25 12:00:00+00:00,153.4664,0.6465947218118462,152.49650791728223,154.43629208271776,-0.0020616890733084724,0.33688906959968495,0.49857142857142583,0.003255445175131739,0.46000000000000796,0.0030035912504081485,0.21000000000000796,0.0013712047012733135,-0.0011393051575931408,-1136.8719152526187,2,0.0,range_v2_conservative
SBER,2023-02-13 17:30:00+00:00,2023-02-13 18:00:00+00:00,1,2023-02-13 17:30:00+00:00,165.5316,0.3061769523773508,165.07233457143397,165.99086542856602,-0.0009158372177880354,0.334953829996147,0.48499999999999943,0.0029326399806506196,0.5099999999999909,0.0030838069899624555,0.19999999999998863,0.0012093360744950335,-0.00037508865979381494,-373.861145857867,2,0.0,range_v2_conservative
SBER,2023-03-10 17:00:00+00:00,2023-03-10 17:30:00+00:00,1,2023-03-10 17:00:00+00:00,172.86239999999998,0.8027111202242582,171.6583333196636,174.06646668033636,-0.0011130240005923333,0.4201040925963332,0.5257142857142887,0.0030446185539716726,0.5699999999999932,0.0033010945734637935,0.18000000000000682,0.0010424509179359867,-0.0005513013586956382,-549.2910614930179,2,0.0,range_v2_conservative
SBER,2023-04-05 17:30:00+00:00,2023-04-05 18:00:00+00:00,1,2023-04-05 17:30:00+00:00,215.0664,1.03450029340312,213.5146495598953,216.61815044010467,-0.002912588856278757,0.2981634211884832,0.5514285714285775,0.0025714818663895612,0.3300000000000125,0.00153889199776167,0.28000000000000114,0.0013057265435553122,0.0005323137305699444,530.080275780066,2,0.0,range_v2_conservative
