bin,bin_left,bin_right,count_trades,win_rate,mean_pnl_rel,pf
"(-1.208, -0.542]",-1.208,-0.542,13,0.38461538461538464,-0.0010671478575683098,0.4629277359376942
"(-0.542, -0.42]",-0.542,-0.42,13,0.38461538461538464,-6.391062773428453e-05,0.9484395900116486
"(-0.42, -0.334]",-0.42,-0.334,13,0.3076923076923077,-0.001114613915712314,0.39076869185676105
"(-0.334, -0.251]",-0.334,-0.251,13,0.3076923076923077,-0.0006352246335497003,0.5055869860014202
"(-0.251, -0.183]",-0.251,-0.183,13,0.15384615384615385,-0.0019713822238586077,0.06804083535481344
"(-0.183, -0.117]",-0.183,-0.117,13,0.46153846153846156,-0.00034667004714730005,0.7228558446387094
"(-0.117, -0.0673]",-0.117,-0.0673,13,0.3076923076923077,-0.0009449850745747157,0.38256902819669664
"(-0.0673, -0.0299]",-0.0673,-0.0299,13,0.5384615384615384,0.0001208257564169694,1.1320920274864281
"(-0.0299, -0.00316]",-0.0299,-0.00316,13,0.23076923076923078,-0.0012385658396149232,0.3900894413830332
"(-0.00316, 0.485]",-0.00316,0.485,13,0.15384615384615385,-0.0011845426185299855,0.1261401917672047
