bin,bin_left,bin_right,count_trades,win_rate,mean_pnl_rel,pf
"(-0.001, 0.000636]",-0.001,0.000636,49,0.46938775510204084,-0.0004706093558735,0.6861883767913146
"(0.000636, 0.00149]",0.000636,0.00149,48,0.5416666666666666,1.026603087803937e-05,1.0093531785809722
"(0.00149, 0.00225]",0.00149,0.00225,48,0.5625,-5.610474897821475e-05,0.9409294038699978
"(0.00225, 0.00307]",0.00225,0.00307,48,0.4375,-0.0006564906267143958,0.5918724259948307
"(0.00307, 0.00415]",0.00307,0.00415,48,0.4166666666666667,-0.0005256137410749022,0.6176250163568314
"(0.00415, 0.00535]",0.00415,0.00535,48,0.5,-0.0001237787917766347,0.9141142030282476
"(0.00535, 0.00705]",0.00535,0.00705,48,0.5,-0.00016838633866845208,0.8706043181123775
"(0.00705, 0.00894]",0.00705,0.00894,48,0.4583333333333333,-0.00019975763040860168,0.8620132397939817
"(0.00894, 0.0122]",0.00894,0.0122,48,0.5,5.251317479536297e-05,1.051904427456061
"(0.0122, 0.0573]",0.0122,0.0573,48,0.5208333333333334,-4.510883100460494e-05,0.9672734069728491
