symbol,trade_id,entry_dt,exit_dt,entry_price,exit_price,direction,qty,pnl_abs,pnl_rel,bars_in_trade,max_favorable_excursion,max_adverse_excursion,exit_reason
SBER,48,2022-07-29 14:00:00+00:00,2022-07-29 18:00:00+00:00,130.64,131.85,1,1279.8474335685453,1362.992722090336,0.001390812500000018,9,1.1000000000000227,0.0,signal_change
SBER,49,2022-08-01 12:30:00+00:00,2022-08-01 13:30:00+00:00,129.9,129.54,1,1622.0833985789895,-815.0871752855728,-0.0008305685950413475,3,0.030000000000001137,0.0,signal_change
SBER,50,2022-08-01 14:00:00+00:00,2022-08-01 15:00:00+00:00,129.7,129.12,1,1731.1015341122302,-1249.9107028780943,-0.0012747097099621398,3,0.0,-0.060000000000002274,signal_change
SBER,51,2022-08-02 16:30:00+00:00,2022-08-02 17:00:00+00:00,127.84,127.43,1,1153.0812797030856,-634.3941868980818,-0.0006478067283431408,2,0.0,0.0,signal_change
SBER,52,2022-08-02 18:00:00+00:00,2022-08-03 09:30:00+00:00,127.62,128.05,1,1241.0556971968392,358.8450495659885,0.00036666938405797896,3,0.0,-0.09000000000000341,signal_change
SBER,53,2022-08-03 10:30:00+00:00,2022-08-03 11:30:00+00:00,128.41,128.77,1,1410.1109802208887,307.901962864191,0.0003145002057613362,3,0.2400000000000091,0.0,signal_change
SBER,54,2022-08-12 10:30:00+00:00,2022-08-12 11:30:00+00:00,124.45,123.76,1,1552.7281262997888,-1282.7646033487988,-0.0013098419026047513,3,0.0,-0.2600000000000051,signal_change
SBER,55,2022-08-12 12:30:00+00:00,2022-08-12 16:30:00+00:00,123.87,124.85,1,1394.3615733992117,1174.9796952484326,0.0012013553971486608,9,0.4299999999999926,-0.07000000000000739,signal_change
SBER,56,2022-08-12 17:00:00+00:00,2022-08-12 17:30:00+00:00,124.35,124.94,1,1581.2088081330705,715.6013454615565,0.0007307870818915842,2,0.0,0.0,signal_change
SBER,57,2022-08-12 18:00:00+00:00,2022-08-15 09:30:00+00:00,124.76,124.56,1,1704.2358739565423,-574.3547572973429,-0.0005861147826086988,3,0.11999999999999034,0.0,signal_change
SBER,58,2022-08-15 11:00:00+00:00,2022-08-15 11:30:00+00:00,123.98,123.98,1,1480.6757903615546,-201.93160293792812,-0.00020618704103671633,2,0.0,0.0,signal_change
SBER,59,2022-08-15 12:00:00+00:00,2022-08-15 17:00:00+00:00,123.88,124.57,1,1466.1209386424493,810.7252938039278,0.0008279809625668407,11,0.30000000000001137,-0.37999999999999545,signal_change
SBER,60,2022-08-25 15:00:00+00:00,2022-08-25 15:30:00+00:00,127.78,127.59,1,1484.80313099785,-490.5032295220054,-0.0005005287878787831,2,0.0,0.0,signal_change
SBER,61,2022-08-25 16:00:00+00:00,2022-08-26 09:30:00+00:00,127.95,128.02,1,1508.549382310983,-106.83848435401733,-0.00010907678767875632,7,0.5100000000000051,0.0,signal_change
SBER,62,2022-08-26 10:30:00+00:00,2022-08-26 11:00:00+00:00,127.92,128.78,1,1789.9762593245316,1285.8151260757015,0.0013128966057441248,2,0.0,0.0,signal_change
SBER,63,2022-08-26 11:30:00+00:00,2022-08-26 14:00:00+00:00,128.82,129.14,1,1737.8758934418997,309.2480637344005,0.0003153473417721408,6,0.0,-0.3299999999999841,signal_change
SBER,64,2022-09-07 15:30:00+00:00,2022-09-07 16:00:00+00:00,138.5,138.17,1,1046.7644078569522,-504.5268366497619,-0.0005143153963414754,2,0.0,0.0,signal_change
SBER,65,2022-09-07 18:00:00+00:00,2022-09-07 18:30:00+00:00,137.38,136.86,1,1068.209000417904,-716.2832723942045,-0.0007305559533073687,2,0.0,0.0,signal_change
SBER,66,2022-09-08 13:30:00+00:00,2022-09-08 14:30:00+00:00,136.26,135.88,1,1115.1591617525658,-590.4410910548024,-0.0006026465040650322,3,0.2300000000000182,0.0,signal_change
SBER,67,2022-09-13 16:30:00+00:00,2022-09-13 17:00:00+00:00,137.12,137.65,1,1400.2238523270516,530.1037471332385,0.0005413881511746686,2,0.0,0.0,signal_change
SBER,68,2022-09-13 17:30:00+00:00,2022-09-14 09:30:00+00:00,137.41,136.6,1,1495.7047946283215,-1436.2654860897953,-0.0014660458015267185,14,0.09999999999999432,-0.4099999999999966,stop_atr
SBER,69,2022-09-14 12:00:00+00:00,2022-09-14 12:30:00+00:00,136.26,135.86,1,2038.0216145738632,-1119.7828240411045,-0.0011446791666666098,2,0.0,0.0,signal_change
SBER,70,2022-09-14 13:30:00+00:00,2022-09-14 14:30:00+00:00,136.13,135.7,1,1753.8241397948434,-1015.9377094589709,-0.0010397153846153876,3,0.0,-0.18999999999999773,signal_change
SBER,71,2022-09-14 15:00:00+00:00,2022-09-14 16:30:00+00:00,136.15,137.27,1,1615.3197591568999,1565.2496925823207,0.0016035510638297828,4,0.46999999999999886,0.0,signal_change
SBER,72,2022-09-16 17:00:00+00:00,2022-09-19 09:30:00+00:00,137.83,137.4,1,1021.4566162808716,-593.6092979854727,-0.0006071611940298603,15,0.1699999999999875,-0.28000000000000114,stop_atr
SBER,73,2022-09-19 10:30:00+00:00,2022-09-19 11:00:00+00:00,138.67,137.86,1,2455.87219533066,-2361.6796731508834,-0.0024170635547575547,2,0.0,0.0,stop_atr
SBER,74,2022-09-19 12:00:00+00:00,2022-09-19 12:30:00+00:00,138.07,137.35,1,1786.1445827968248,-1555.88375390557,-0.0015962290575916238,2,0.0,0.0,signal_change
SBER,75,2022-09-19 13:00:00+00:00,2022-09-19 19:30:00+00:00,137.7,137.83,1,1571.4373979253767,-33.96347648132368,-3.489988465970767e-05,14,0.3900000000000148,-0.21999999999999886,signal_change
SBER,76,2022-09-19 20:30:00+00:00,2022-09-19 21:00:00+00:00,137.75,137.73,1,2179.8218802147485,-373.8459919224923,-0.0003841667200000195,2,0.0,0.0,signal_change
SBER,77,2022-09-19 21:30:00+00:00,2022-09-19 22:30:00+00:00,137.76,138.0,1,2480.628944891674,218.79147293946824,0.0002249180327869069,3,0.20000000000001705,0.0,signal_change
SBER,78,2022-10-05 18:30:00+00:00,2022-10-06 09:30:00+00:00,109.0,108.65,1,1277.83452045746,-599.9624748725771,-0.000616623827392112,12,0.28000000000000114,-0.5100000000000051,signal_change
SBER,79,2022-10-18 22:30:00+00:00,2022-10-18 23:30:00+00:00,111.04,110.88,1,1308.972741675801,-369.0884260248564,-0.0003795723076923225,3,0.18999999999999773,0.0,signal_change
SBER,80,2022-11-03 13:00:00+00:00,2022-11-03 14:30:00+00:00,125.17,124.85,1,1137.8051233665535,-520.3581060948511,-0.0005353419732441561,4,0.03999999999999204,-0.04000000000000625,signal_change
SBER,81,2022-11-03 15:00:00+00:00,2022-11-03 15:30:00+00:00,125.08,125.07,1,1137.196008526642,-167.82397535034204,-0.0001727489966555243,2,0.0,0.0,signal_change
SBER,82,2022-11-03 16:00:00+00:00,2022-11-03 21:30:00+00:00,125.0,125.38,1,1529.6417014987333,370.29872238220935,0.0003812314960629849,12,0.5499999999999972,-0.010000000000005116,signal_change
SBER,83,2022-11-03 22:00:00+00:00,2022-11-07 09:30:00+00:00,125.4,127.09,1,2876.0462808535135,4458.449820625391,0.004588332769556029,5,0.3499999999999943,0.0,take_atr
SBER,84,2022-11-09 15:00:00+00:00,2022-11-09 15:30:00+00:00,129.65,130.32,1,1510.0681995498342,795.2743971565022,0.0008147040883977801,2,0.0,0.0,signal_change
SBER,85,2022-11-09 16:30:00+00:00,2022-11-09 18:00:00+00:00,129.91,129.0,1,1335.669047606068,-1404.9902711768184,-0.001438144531250006,4,0.0,-0.37000000000000455,signal_change
SBER,86,2022-11-15 21:00:00+00:00,2022-11-15 21:30:00+00:00,137.2,134.37,1,1684.04206950548,-5014.752262867878,-0.0051404806411836515,2,0.0,0.0,stop_atr
SBER,87,2022-11-18 11:00:00+00:00,2022-11-18 11:30:00+00:00,137.26,136.65,1,2506.8956922526645,-1906.0303982550477,-0.001963913284132808,2,0.0,0.0,signal_change
SBER,88,2022-11-18 14:00:00+00:00,2022-11-18 22:00:00+00:00,136.47,136.17,1,1734.1036095183956,-779.9772602144703,-0.0008052452685422207,17,0.020000000000010232,-0.46000000000000796,signal_change
SBER,89,2022-11-18 22:30:00+00:00,2022-11-21 09:30:00+00:00,136.34,136.01,1,2726.3119808432425,-1307.5692154442424,-0.0013510169014084939,4,0.549999999999983,0.0,signal_change
SBER,90,2022-11-21 16:00:00+00:00,2022-11-21 16:30:00+00:00,134.24,134.02,1,1277.7586945962878,-469.4766550859558,-0.0004857325779036838,2,0.0,0.0,signal_change
SBER,91,2022-11-21 20:00:00+00:00,2022-11-22 09:30:00+00:00,133.68,134.55,1,1556.3742120372224,1123.6943992198214,0.0011631680092059954,9,0.9000000000000057,0.0,signal_change
SBER,92,2022-11-25 11:00:00+00:00,2022-11-25 11:30:00+00:00,136.14,135.88,1,2152.7223567873716,-881.4709179889919,-0.0009113755166931486,2,0.0,0.0,signal_change
SBER,93,2022-11-25 13:00:00+00:00,2022-11-25 19:00:00+00:00,136.05,136.28,1,1940.9301336213266,155.45297626197942,0.0001608734576757327,13,0.37999999999999545,-0.18000000000000682,signal_change
SBER,94,2022-11-25 19:30:00+00:00,2022-11-25 23:00:00+00:00,136.44,136.4,1,2612.0577940171024,-496.39546317498935,-0.0005136216216216107,8,0.020000000000010232,-0.18999999999999773,signal_change
SBER,95,2022-11-28 11:00:00+00:00,2022-11-28 12:00:00+00:00,136.02,135.41,1,2052.125923599987,-1557.4630218421617,-0.0016123389984825844,3,0.0,-0.3100000000000023,signal_change
SBER,96,2022-11-28 15:00:00+00:00,2022-11-28 15:30:00+00:00,135.03,134.9,1,1469.1735967593074,-409.00323760181686,-0.0004240979325353564,2,0.0,0.0,signal_change
SBER,97,2022-11-28 16:00:00+00:00,2022-11-28 19:00:00+00:00,134.9,135.69,1,1402.9084520677382,898.9009644863235,0.000932471309771298,7,0.8700000000000045,0.0,signal_change
SBER,98,2022-11-30 15:00:00+00:00,2022-11-30 15:30:00+00:00,135.56,135.4,1,3015.3044469630927,-931.5481558447676,-0.0009654375000000038,2,0.0,0.0,signal_change
SBER,99,2022-11-30 16:00:00+00:00,2022-11-30 17:00:00+00:00,135.64,135.39,1,2709.944226548757,-1081.075340352869,-0.0011214871485943927,3,0.0,-0.06999999999999318,signal_change
SBER,100,2022-11-30 17:30:00+00:00,2022-11-30 19:30:00+00:00,135.52,135.73,1,3287.899315475073,199.56562475132318,0.00020725804878041963,5,0.20999999999997954,-0.0800000000000125,signal_change
SBER,101,2022-11-30 20:00:00+00:00,2022-11-30 22:00:00+00:00,135.84,136.22,1,3225.6414144005003,742.4071766555755,0.0007708641148325141,5,0.04999999999998295,-0.12999999999999545,signal_change
SBER,102,2022-12-06 22:00:00+00:00,2022-12-06 22:30:00+00:00,140.68,140.47,1,1833.3661430254633,-668.2931263572275,-0.0006933747282608862,2,0.0,0.0,signal_change
SBER,103,2022-12-06 23:00:00+00:00,2022-12-07 09:30:00+00:00,140.5,140.5,1,1883.2707693992088,-291.05949741064774,-0.0003021927374301666,3,0.11000000000001364,0.0,signal_change
SBER,104,2022-12-07 13:30:00+00:00,2022-12-07 14:00:00+00:00,139.5,139.51,1,1819.18270930292,-260.98177065932276,-0.0002710464237517042,2,0.0,0.0,signal_change
SBER,105,2022-12-07 14:30:00+00:00,2022-12-07 15:00:00+00:00,139.48,139.47,1,1903.4590580713964,-311.0575688928361,-0.0003231409604519615,2,0.0,0.0,signal_change
SBER,106,2022-12-12 15:30:00+00:00,2022-12-12 19:30:00+00:00,139.39,139.51,1,2165.938155173769,-72.47445661025961,-7.531414790995725e-05,9,0.29000000000002046,-0.06999999999999318,signal_change
SBER,107,2022-12-12 20:00:00+00:00,2022-12-12 22:00:00+00:00,139.49,139.43,1,3054.675891788765,-651.7853590586511,-0.0006773746031746152,5,0.0,-0.11000000000001364,signal_change
SBER,108,2022-12-13 17:00:00+00:00,2022-12-13 21:00:00+00:00,138.04,138.06,1,1806.9792869478463,-238.2791306526462,-0.0002478018791946101,9,0.3400000000000034,-0.1599999999999966,signal_change
SBER,109,2022-12-14 10:30:00+00:00,2022-12-14 14:30:00+00:00,137.46,137.06,1,2875.7820042590733,-1583.8829513577691,-0.001647590598290623,9,0.4199999999999875,-0.4200000000000159,signal_change
SBER,110,2022-12-14 15:00:00+00:00,2022-12-14 15:30:00+00:00,137.15,137.15,1,2045.1271565621446,-308.538108474748,-0.00032147792998477693,2,0.0,0.0,signal_change
SBER,111,2022-12-14 16:00:00+00:00,2022-12-15 09:30:00+00:00,137.1,136.99,1,1984.0717703241673,-517.2256857340076,-0.0005390909896602301,17,0.6700000000000159,-0.09999999999999432,signal_change
SBER,112,2022-12-15 13:30:00+00:00,2022-12-15 14:00:00+00:00,136.05,135.83,1,1761.8011450780002,-650.8322464066973,-0.0006787115485564229,2,0.0,0.0,signal_change
SBER,113,2022-12-15 14:30:00+00:00,2022-12-15 15:00:00+00:00,135.88,135.15,1,1735.551497289094,-1524.968356365504,-0.001591372574385483,2,0.0,0.0,signal_change
SBER,114,2022-12-15 17:30:00+00:00,2022-12-15 19:00:00+00:00,135.32,135.28,1,1633.4711606165517,-308.4124228936769,-0.00032235512195120746,4,0.45000000000001705,0.0,signal_change
SBER,115,2022-12-15 19:30:00+00:00,2022-12-15 22:30:00+00:00,135.13,135.0,1,1667.5150365050113,-464.4029376666381,-0.00048555417185553715,7,0.17000000000001592,-0.13999999999998636,signal_change
SBER,116,2022-12-15 23:00:00+00:00,2022-12-16 09:30:00+00:00,134.78,134.5,1,2407.130234174079,-1030.1313837147998,-0.0010775719424460511,3,0.0,-0.22999999999998977,signal_change
SBER,117,2022-12-16 10:30:00+00:00,2022-12-16 11:30:00+00:00,135.63,134.86,1,2289.250387437637,-2102.3239363017624,-0.002201514383561599,3,0.0,-0.19999999999998863,stop_atr
SBER,118,2022-12-16 11:30:00+00:00,2022-12-16 15:00:00+00:00,134.86,135.17,1,2230.734068148429,359.8464047351692,0.00037765585284274875,8,0.5799999999999841,-0.09000000000000341,signal_change
SBER,119,2022-12-16 15:30:00+00:00,2022-12-16 16:00:00+00:00,135.22,135.7,1,1781.6859248589865,589.2569859285943,0.0006181869158878282,2,0.0,0.0,signal_change
SBER,120,2022-12-19 15:30:00+00:00,2022-12-19 16:00:00+00:00,133.99,135.41,1,1616.5952996364163,2054.771839007547,0.0021543203389830174,2,0.0,0.0,signal_change
SBER,121,2022-12-27 21:00:00+00:00,2022-12-27 21:30:00+00:00,139.91,139.98,1,2853.2716376850544,-239.61204558953497,-0.00025068059701494435,2,0.0,0.0,signal_change
SBER,122,2022-12-27 22:30:00+00:00,2022-12-27 23:30:00+00:00,140.0,139.9,1,3111.2766074662077,-789.9220178695778,-0.0008266186046511421,3,0.05000000000001137,0.0,signal_change
SBER,123,2022-12-28 15:30:00+00:00,2022-12-28 19:30:00+00:00,139.44,139.48,1,2115.0997632681183,-239.9115359479929,-0.000251264556962042,9,0.4399999999999977,0.0,signal_change
SBER,124,2022-12-28 20:00:00+00:00,2022-12-28 23:00:00+00:00,139.5,139.5,1,2507.3305332741693,-384.7498703309213,-0.00040305816135084553,7,0.18999999999999773,-0.009999999999990905,signal_change
SBER,125,2023-01-04 12:30:00+00:00,2023-01-04 16:30:00+00:00,140.95,141.12,1,2836.2389053432676,41.88557615415448,4.389639065822183e-05,9,0.2400000000000091,-0.01999999999998181,signal_change
SBER,126,2023-01-04 17:00:00+00:00,2023-01-04 17:30:00+00:00,141.26,141.24,1,2854.5452226993307,-500.58446843339357,-0.0005245931623931104,2,0.0,0.0,signal_change
SBER,127,2023-01-04 18:00:00+00:00,2023-01-04 18:30:00+00:00,141.33,141.3,1,3256.6496243108936,-603.8805398359727,-0.000633175609756098,2,0.0,0.0,signal_change
SBER,128,2023-01-05 11:30:00+00:00,2023-01-05 13:00:00+00:00,141.11,140.99,1,3520.7939662577737,-968.5316913839008,-0.0010161598944591144,4,0.12999999999999545,-0.11000000000001364,signal_change
SBER,129,2023-01-05 13:30:00+00:00,2023-01-05 14:30:00+00:00,141.17,141.06,1,3181.44383972255,-843.6107372038227,-0.0008859961813841873,3,0.0,-0.09999999999999432,signal_change
SBER,130,2023-01-05 15:00:00+00:00,2023-01-05 18:00:00+00:00,141.35,141.52,1,2882.7790342243784,41.30445800241273,4.341818181822942e-05,7,0.0,-0.46000000000000796,signal_change
SBER,131,2023-01-13 10:30:00+00:00,2023-01-13 13:30:00+00:00,148.51,151.76,1,2621.853819001719,8083.343122626716,0.008496633070866073,7,0.5500000000000114,-0.01999999999998181,take_atr
SBER,132,2023-01-17 12:00:00+00:00,2023-01-17 12:30:00+00:00,151.3,151.97,1,1379.074353618653,693.4440944531109,0.0007227579055441334,2,0.0,0.0,signal_change
SBER,133,2023-01-17 13:00:00+00:00,2023-01-17 16:30:00+00:00,152.09,151.3,1,1321.720002120756,-1264.132661628344,-0.0013166194690265504,8,0.22999999999998977,-0.20000000000001705,signal_change
SBER,134,2023-01-17 17:00:00+00:00,2023-01-17 18:30:00+00:00,151.18,151.02,1,1183.7914077870626,-386.0604214903284,-0.0004026197530864194,4,0.25,0.0,signal_change
SBER,135,2023-01-17 19:00:00+00:00,2023-01-17 19:30:00+00:00,151.06,150.65,1,1731.456737858651,-996.8256158362874,-0.0010400012903225937,2,0.0,0.0,signal_change
SBER,136,2023-01-17 20:00:00+00:00,2023-01-17 22:30:00+00:00,151.08,150.42,1,1642.7492842871054,-1356.0271097062437,-0.001416233823529475,6,0.0,-0.3300000000000125,signal_change
SBER,137,2023-01-17 23:30:00+00:00,2023-01-18 09:30:00+00:00,150.45,150.4,1,1784.7799706995938,-384.5129968874901,-0.0004021546666666424,2,0.0,0.0,signal_change
SBER,138,2023-01-18 11:00:00+00:00,2023-01-18 13:30:00+00:00,151.26,152.1,1,1383.7090587684027,930.8072467429215,0.0009739048603929856,6,0.5500000000000114,0.0,signal_change
SBER,139,2023-01-19 11:30:00+00:00,2023-01-19 12:00:00+00:00,150.22,149.67,1,1759.9865834092911,-1257.7515320078855,-0.001314706701708302,2,0.0,0.0,signal_change
SBER,140,2023-01-19 13:00:00+00:00,2023-01-19 15:30:00+00:00,150.16,149.55,1,1332.2598982367074,-1031.8419524838014,-0.001079987051792806,6,0.3900000000000148,-0.3400000000000034,signal_change
SBER,141,2023-01-19 16:00:00+00:00,2023-01-19 20:30:00+00:00,149.75,148.94,1,1091.6212084119054,-1063.057847872602,-0.0011138624183006502,10,0.09999999999999432,-0.5500000000000114,stop_atr
