bin_x,bin_y,count_trades,win_rate,mean_pnl_rel,pf
"(-0.133, -0.0427]","(0.00727, 0.00985]",11,0.36363636363636365,-0.0005925997938698818,0.5896116443762067
"(-0.133, -0.0427]","(0.00985, 0.0292]",16,0.375,-0.00022322911060220006,0.8593619316196552
"(-0.0427, -0.0314]","(0.00572, 0.00727]",11,0.18181818181818182,-0.001300907761891409,0.3106367823577375
"(-0.021, -0.0125]","(0.00459, 0.00572]",12,0.25,-0.0013724492260136414,0.3427034937701102
"(-0.0125, -2.36e-05]","(0.00089, 0.00459]",13,0.38461538461538464,-0.0016930156418260257,0.24896781004058932
"(-0.0125, -2.36e-05]","(0.00459, 0.00572]",10,0.5,-0.0007249140965559288,0.3979966090378079
