bin_x,bin_y,count_trades,win_rate,mean_pnl_rel,pf
"(-0.261, -0.0433]","(0.0101, 0.0287]",18,0.3888888888888889,-0.0010346026546363797,0.4472174865599233
"(-0.0287, -0.019]","(0.00588, 0.0074]",10,0.3,-0.00138381254360538,0.2005888126878576
"(-0.019, -0.0122]","(0.00404, 0.00588]",11,0.2727272727272727,-0.0012136180751974091,0.35234210218914547
"(-0.0122, -0.00111]","(0.0012499999999999998, 0.00404]",15,0.3333333333333333,-0.0013457039946042197,0.32486120581702793
