bin,bin_left,bin_right,count_trades,win_rate,mean_pnl_rel,pf
"(-0.001, 0.00492]",-0.001,0.00492,13,0.07692307692307693,-0.0025426039976295675,0.07279469144180516
"(0.00492, 0.00718]",0.00492,0.00718,13,0.15384615384615385,-0.0015683042791672154,0.08297795213325186
"(0.00718, 0.00925]",0.00718,0.00925,13,0.38461538461538464,1.7797754348584583e-05,1.016508228295129
"(0.00925, 0.0112]",0.00925,0.0112,13,0.5384615384615384,8.695791939203074e-05,1.0862379472480583
"(0.0112, 0.0129]",0.0112,0.0129,13,0.38461538461538464,-0.0009147389587758384,0.5008722970403214
"(0.0129, 0.0163]",0.0129,0.0163,13,0.07692307692307693,-0.001508544932294047,0.10467558504012127
"(0.0163, 0.019]",0.0163,0.019,13,0.46153846153846156,0.0001933282997554076,1.2204232019795351
"(0.019, 0.0236]",0.019,0.0236,13,0.3076923076923077,-0.001107218523810846,0.3422491039597555
"(0.0236, 0.0279]",0.0236,0.0279,13,0.38461538461538464,-0.0011907526808589486,0.2869716890511525
"(0.0279, 0.0527]",0.0279,0.0527,13,0.46153846153846156,8.786231716726938e-05,1.07019969416968
