bin,bin_left,bin_right,count_trades,win_rate,mean_pnl_rel,pf
"(-0.001, 0.00057]",-0.001,0.00057,15,0.4,-0.000762674529745953,0.6286872492603071
"(0.00057, 0.00306]",0.00057,0.00306,14,0.42857142857142855,-0.0007776689526602669,0.5027256166545845
"(0.00306, 0.00463]",0.00306,0.00463,14,0.14285714285714285,-0.0017628592786976365,0.22376772351901855
"(0.00463, 0.00609]",0.00463,0.00609,15,0.3333333333333333,-0.0011194273739136265,0.4170725740109088
"(0.00609, 0.00732]",0.00609,0.00732,14,0.21428571428571427,-0.0012869478715524713,0.2890525803522089
"(0.00732, 0.00921]",0.00732,0.00921,14,0.2857142857142857,-0.0010160601813321347,0.42274470688843235
"(0.00921, 0.011]",0.00921,0.011,15,0.3333333333333333,-0.0007867612452100265,0.46650782443253525
"(0.011, 0.0148]",0.011,0.0148,14,0.35714285714285715,-0.0007770124761642429,0.4575330362490338
"(0.0148, 0.019]",0.0148,0.019,14,0.2857142857142857,-0.0009177500977151278,0.49454356689479645
"(0.019, 0.071]",0.019,0.071,15,0.8,0.0018246917579530866,6.214509368130813
