symbol,trade_id,entry_dt,exit_dt,entry_price,exit_price,direction,qty,pnl_abs,pnl_rel,bars_in_trade,max_favorable_excursion,max_adverse_excursion,exit_reason,profile
GMKN,1,2022-01-04 15:00:00+00:00,2022-01-04 21:00:00+00:00,232.04,233.24,1,1043.2190760059623,984.2104321907786,0.0009842104321907787,13,1.1599999999999966,-0.2599999999999909,signal_change,range_v2_balanced
GMKN,2,2022-01-05 07:30:00+00:00,2022-01-05 10:30:00+00:00,232.12,233.64,1,2001.9684208643978,2528.4781076780146,0.0025259919999999843,7,0.9000000000000057,0.0,signal_change,range_v2_balanced
GMKN,3,2022-01-05 22:00:00+00:00,2022-01-06 10:00:00+00:00,230.12,233.32,1,915.8525188760191,2695.672679728683,0.0026862367666231914,12,2.680000000000007,-0.7199999999999989,signal_change,range_v2_balanced
GMKN,4,2022-01-13 06:30:00+00:00,2022-01-13 13:30:00+00:00,227.0,231.64,1,778.282710335598,3412.9222282328124,0.0033918643093922445,15,6.240000000000009,0.0,take_atr,range_v2_balanced
GMKN,5,2022-01-13 13:30:00+00:00,2022-01-13 14:00:00+00:00,231.64,229.64,1,717.4973587954108,-1616.2374204119776,-0.001600835329949235,2,0.0,0.0,stop_atr,range_v2_balanced
GMKN,6,2022-01-13 14:00:00+00:00,2022-01-13 18:00:00+00:00,229.64,224.56,1,847.0630638885842,-4512.318494343497,-0.004476484033613419,9,1.2200000000000273,-1.1999999999999886,stop_atr,range_v2_balanced
GMKN,7,2022-01-13 18:00:00+00:00,2022-01-14 07:30:00+00:00,224.56,229.02,1,522.2638730655407,2197.7271144418987,0.002190077769516733,15,4.579999999999984,0.0,take_atr,range_v2_balanced
GMKN,8,2022-01-14 07:30:00+00:00,2022-01-14 09:30:00+00:00,229.02,227.34,1,679.5205774645375,-1311.5249990292943,-0.001304104054054057,5,0.11999999999997613,-1.3200000000000216,stop_atr,range_v2_balanced
GMKN,9,2022-01-14 09:30:00+00:00,2022-01-14 12:30:00+00:00,227.34,228.2,1,936.1721048654338,570.110088420938,0.0005676245006657649,7,1.5,-0.5200000000000102,signal_change,range_v2_balanced
GMKN,10,2022-01-14 16:00:00+00:00,2022-01-17 10:00:00+00:00,225.22,227.34,1,508.2834738553736,950.4524831324857,0.0009457718208092526,24,1.9399999999999977,-1.8199999999999932,signal_change,range_v2_balanced
GMKN,11,2022-01-17 11:30:00+00:00,2022-01-17 15:30:00+00:00,223.76,220.08,1,656.8373549944296,-2576.1739079753784,-0.00256106492537312,9,0.9800000000000182,-2.359999999999985,stop_atr,range_v2_balanced
GMKN,12,2022-01-17 15:30:00+00:00,2022-01-17 17:30:00+00:00,220.08,215.88,1,556.5184808387055,-2469.5329501303786,-0.002461353090332817,5,0.0,-1.7199999999999989,stop_atr,range_v2_balanced
GMKN,13,2022-01-17 17:30:00+00:00,2022-01-18 08:00:00+00:00,215.88,213.06,1,518.9612220395228,-1585.0975119159655,-0.0015837453333333326,17,3.4000000000000057,-1.2800000000000011,stop_atr,range_v2_balanced
GMKN,14,2022-01-18 08:00:00+00:00,2022-01-18 15:00:00+00:00,213.06,207.54,1,675.1815458446093,-3881.1420288892996,-0.0038839824324324503,15,2.259999999999991,-3.5600000000000023,stop_atr,range_v2_balanced
GMKN,15,2022-01-18 15:00:00+00:00,2022-01-18 16:30:00+00:00,207.54,202.96,1,436.5734850092677,-2096.974211311668,-0.00210669122807017,4,0.0,-1.2399999999999807,stop_atr,range_v2_balanced
GMKN,16,2022-01-18 16:30:00+00:00,2022-01-18 17:30:00+00:00,202.96,203.0,1,391.9410372755766,-71.84279213261631,-7.232807215332898e-05,3,0.0,-2.280000000000001,signal_change,range_v2_balanced
GMKN,17,2022-01-18 18:30:00+00:00,2022-01-19 07:30:00+00:00,206.52,202.8,1,322.17474984818364,-1270.3608126313754,-0.001279034291010195,14,1.9599999999999795,-1.2600000000000193,stop_atr,range_v2_balanced
GMKN,18,2022-01-19 07:30:00+00:00,2022-01-19 10:00:00+00:00,202.8,213.62,1,467.9001735872877,4952.731759624562,0.004992933018867901,6,0.0,-2.8000000000000114,take_atr,range_v2_balanced
GMKN,19,2022-01-21 07:00:00+00:00,2022-01-21 14:00:00+00:00,219.5,223.36,1,718.672265535813,2597.5000440151607,0.0026055744593202956,15,2.0800000000000125,0.0,signal_change,range_v2_balanced
GMKN,20,2022-01-24 10:00:00+00:00,2022-01-24 11:00:00+00:00,219.58,216.88,1,1074.7296772136508,-3158.1662381103815,-0.0031597505376344316,3,0.0,0.0,stop_atr,range_v2_balanced
GMKN,21,2022-01-24 11:00:00+00:00,2022-01-24 11:30:00+00:00,216.88,213.9,1,791.6439313273645,-2545.3648159575537,-0.0025547139614074824,2,0.0,0.0,stop_atr,range_v2_balanced
GMKN,22,2022-01-24 11:30:00+00:00,2022-01-24 13:00:00+00:00,213.9,209.88,1,661.899665202891,-2813.6481060216897,-0.0028312156041864975,4,0.0,-2.319999999999993,stop_atr,range_v2_balanced
GMKN,23,2022-01-24 13:00:00+00:00,2022-01-24 13:30:00+00:00,209.88,205.38,1,468.3909483146681,-2213.5772136773594,-0.002233722214719786,2,0.0,0.0,stop_atr,range_v2_balanced
GMKN,24,2022-01-24 13:30:00+00:00,2022-01-24 23:00:00+00:00,205.38,211.38,1,401.23912487214415,2314.1394303958436,0.0023404274782608692,20,6.360000000000014,0.0,take_atr,range_v2_balanced
GMKN,25,2022-01-24 23:00:00+00:00,2022-01-25 16:00:00+00:00,211.38,210.1,1,506.3922540187789,-765.2143989703175,-0.000772100000000002,22,2.4399999999999977,-1.6999999999999886,signal_change,range_v2_balanced
GMKN,26,2022-01-31 14:00:00+00:00,2022-01-31 18:30:00+00:00,219.04,217.0,1,751.0528038206339,-1711.4240240660724,-0.0017281581798483112,10,0.5800000000000125,-1.9799999999999898,stop_atr,range_v2_balanced
GMKN,27,2022-01-31 18:30:00+00:00,2022-02-01 06:30:00+00:00,217.0,220.0,1,732.3002551424372,2019.684103682842,0.0020429629629629717,12,2.5600000000000023,0.0,take_atr,range_v2_balanced
GMKN,28,2022-02-01 06:30:00+00:00,2022-02-01 07:00:00+00:00,220.0,218.26,1,1183.3404777852872,-2343.115913295969,-0.002365290443686018,2,0.0,0.0,stop_atr,range_v2_balanced
GMKN,29,2022-02-01 07:00:00+00:00,2022-02-01 11:00:00+00:00,218.26,220.1,1,1072.5540137098772,1713.8233329668792,0.0017341441860465145,9,0.4200000000000159,-1.2800000000000011,signal_change,range_v2_balanced
