symbol,trade_id,entry_dt,exit_dt,entry_price,exit_price,direction,qty,pnl_abs,pnl_rel,bars_in_trade,max_favorable_excursion,max_adverse_excursion,exit_reason,profile
NVTK,1,2022-01-05 14:30:00+00:00,2022-01-05 20:00:00+00:00,1765.6,1749.0,1,119.86301369862971,-2220.3304794520363,-0.002220330479452036,12,13.200000000000045,-10.599999999999909,stop_atr,range_v0_aggressive
NVTK,2,2022-01-05 20:00:00+00:00,2022-01-05 21:30:00+00:00,1749.0,1734.0,1,110.51357099119966,-1868.497150176609,-0.0018726550632911345,4,0.0,-5.7999999999999545,stop_atr,range_v0_aggressive
NVTK,3,2022-01-05 21:30:00+00:00,2022-01-05 23:00:00+00:00,1734.0,1716.0,1,109.95864679168125,-2186.81358393424,-0.0021957917981072525,4,0.20000000000004547,-13.799999999999955,stop_atr,range_v0_aggressive
NVTK,4,2022-01-05 23:00:00+00:00,2022-01-06 18:30:00+00:00,1716.0,1745.8,1,85.77152295320664,2391.277466756675,0.00240637903822441,27,39.0,-8.200000000000045,signal_change,range_v0_aggressive
NVTK,5,2022-01-13 13:30:00+00:00,2022-01-13 14:00:00+00:00,1766.0,1747.0,1,94.86815583363767,-1984.8030959046173,-0.0019925428571428605,2,0.0,0.0,stop_atr,range_v0_aggressive
NVTK,6,2022-01-13 14:00:00+00:00,2022-01-13 15:30:00+00:00,1747.0,1725.8,1,95.8528351529068,-2214.045210439204,-0.002227116528925627,4,0.0,-16.0,stop_atr,range_v0_aggressive
NVTK,7,2022-01-13 15:30:00+00:00,2022-01-14 11:00:00+00:00,1725.8,1777.0,1,83.35435192830688,4104.810067015055,0.004138260504201693,27,25.0,-5.0,take_atr,range_v0_aggressive
NVTK,8,2022-01-14 13:00:00+00:00,2022-01-17 10:00:00+00:00,1708.8,1732.0,1,47.98452296006237,1021.8208195299383,0.001025902271163114,30,30.200000000000045,-8.799999999999955,signal_change,range_v0_aggressive
NVTK,9,2022-01-17 12:00:00+00:00,2022-01-17 14:00:00+00:00,1704.6,1674.2,1,64.20702789175508,-2070.1385946153596,-0.0020762772769089186,5,0.0,-21.0,stop_atr,range_v0_aggressive
NVTK,10,2022-01-17 14:00:00+00:00,2022-01-17 17:30:00+00:00,1674.2,1640.0,1,62.464690239205886,-2248.9787073723714,-0.0022603408071748907,8,2.599999999999909,-14.400000000000091,stop_atr,range_v0_aggressive
NVTK,11,2022-01-17 17:30:00+00:00,2022-01-18 08:00:00+00:00,1640.0,1617.6,1,55.28297621893267,-1336.7069838690168,-0.0013465037390612592,17,17.0,-9.400000000000091,stop_atr,range_v0_aggressive
NVTK,12,2022-01-18 08:00:00+00:00,2022-01-18 11:00:00+00:00,1617.6,1578.8,1,88.2915160538521,-3579.0449329898615,-0.0036101368956743003,7,13.400000000000091,-21.199999999999818,stop_atr,range_v0_aggressive
NVTK,13,2022-01-18 11:00:00+00:00,2022-01-18 14:30:00+00:00,1578.8,1546.4,1,54.23262625334784,-1849.3889571704574,-0.0018722139607843093,8,0.0,-23.59999999999991,stop_atr,range_v0_aggressive
NVTK,14,2022-01-18 14:30:00+00:00,2022-01-18 18:00:00+00:00,1546.4,1578.0,1,46.601715898728266,1391.7229639427965,0.0014115422012153929,8,25.59999999999991,0.0,signal_change,range_v0_aggressive
NVTK,15,2022-01-19 08:00:00+00:00,2022-01-19 10:00:00+00:00,1531.4,1610.0,1,55.02751739927757,4227.709134269091,0.004281871019108286,5,10.599999999999909,0.0,take_atr,range_v0_aggressive
NVTK,16,2022-01-20 23:00:00+00:00,2022-01-21 09:00:00+00:00,1590.4,1570.6,1,78.2531020212982,-1684.6061742598347,-0.0016989134160090389,8,0.0,-16.200000000000045,stop_atr,range_v0_aggressive
NVTK,17,2022-01-21 09:00:00+00:00,2022-01-21 12:00:00+00:00,1570.6,1610.0,1,93.76533025804225,3528.2956122798805,0.003564316644113682,7,31.0,0.0,signal_change,range_v0_aggressive
NVTK,18,2022-01-24 10:30:00+00:00,2022-01-24 11:30:00+00:00,1573.2,1549.2,1,93.97237804534177,-2415.47728196283,-0.0024314708108108185,3,0.0,-3.2000000000000455,stop_atr,range_v0_aggressive
NVTK,19,2022-01-24 11:30:00+00:00,2022-01-24 12:00:00+00:00,1549.2,1521.2,1,72.26091285814101,-2144.221190731733,-0.002163679583333336,2,0.0,0.0,stop_atr,range_v0_aggressive
NVTK,20,2022-01-24 12:00:00+00:00,2022-01-24 13:30:00+00:00,1521.2,1466.4,1,58.315400893398575,-3289.7490432153268,-0.003326801010951979,4,2.2000000000000455,-10.400000000000091,stop_atr,range_v0_aggressive
NVTK,21,2022-01-24 13:30:00+00:00,2022-01-24 23:00:00+00:00,1466.4,1528.4,1,44.944689529276225,2711.0079409909254,0.0027506926384364824,20,52.59999999999991,0.0,take_atr,range_v0_aggressive
NVTK,22,2022-01-24 23:00:00+00:00,2022-01-25 09:30:00+00:00,1528.4,1549.8,1,51.3966337171682,1012.2680083190385,0.0010242684992570513,9,13.599999999999909,-3.2000000000000455,signal_change,range_v0_aggressive
NVTK,23,2022-01-26 23:30:00+00:00,2022-01-27 11:00:00+00:00,1523.4,1580.2,1,52.264700184068545,2877.787423301139,0.0029089242264150965,11,24.199999999999818,-19.40000000000009,take_atr,range_v0_aggressive
NVTK,24,2022-01-28 22:30:00+00:00,2022-01-31 07:00:00+00:00,1586.0,1619.4,1,98.65365463568486,3119.296363683153,0.003143900852272753,5,19.0,0.0,take_atr,range_v0_aggressive
NVTK,25,2022-02-01 18:00:00+00:00,2022-02-02 09:00:00+00:00,1628.0,1633.8,1,104.29719103140648,417.4828822043298,0.0004194571856287374,18,8.200000000000045,-6.599999999999909,signal_change,range_v0_aggressive
NVTK,26,2022-02-02 12:00:00+00:00,2022-02-02 15:00:00+00:00,1621.6,1630.8,1,128.59731994600395,952.4071831985046,0.0009565099630996401,7,1.800000000000182,-11.599999999999909,signal_change,range_v0_aggressive
