bin,bin_left,bin_right,count_trades,win_rate,mean_pnl_rel,pf
"(-0.001, 0.00388]",-0.001,0.00388,13,0.38461538461538464,-0.0014647335930333153,0.20704392090794294
"(0.00388, 0.00532]",0.00388,0.00532,12,0.5,-0.00013561422202,0.8811142858020629
"(0.00532, 0.00682]",0.00532,0.00682,13,0.0,-0.0022646996660468386,0.0
"(0.00682, 0.00812]",0.00682,0.00812,12,0.25,-0.0013908574518654165,0.24434333041357403
"(0.00812, 0.0108]",0.00812,0.0108,13,0.5384615384615384,0.00020539387038861077,1.1940465469117458
"(0.0108, 0.0125]",0.0108,0.0125,12,0.3333333333333333,-0.0013008668521402667,0.3208974851226622
"(0.0125, 0.0144]",0.0125,0.0144,12,0.3333333333333333,-0.0010586096260714918,0.4374673698899972
"(0.0144, 0.0187]",0.0144,0.0187,13,0.38461538461538464,-0.0006441136947724078,0.5663863594809037
"(0.0187, 0.0256]",0.0187,0.0256,12,0.5,0.0005777979983227834,1.6218406885612344
"(0.0256, 0.107]",0.0256,0.107,13,0.38461538461538464,-0.0007865158569351077,0.5891625853499978
