bin,bin_left,bin_right,count_trades,win_rate,mean_pnl_rel,pf
"(-1.1449999999999998, -0.506]",-1.1449999999999998,-0.506,12,0.5,0.00015383396197669188,1.1056303117783504
"(-0.506, -0.397]",-0.506,-0.397,11,0.2727272727272727,-0.0007750539113180453,0.5150724075647307
"(-0.397, -0.315]",-0.397,-0.315,12,0.3333333333333333,-0.0005402660527927167,0.623253380520356
"(-0.315, -0.253]",-0.315,-0.253,11,0.45454545454545453,-0.0010500011426432454,0.46988248979412617
"(-0.253, -0.175]",-0.253,-0.175,12,0.5,-4.678129584633282e-06,0.9962241790695249
"(-0.175, -0.108]",-0.175,-0.108,11,0.2727272727272727,-0.001236249760828727,0.3163773712723766
"(-0.108, -0.0574]",-0.108,-0.0574,11,0.5454545454545454,1.793936847824545e-05,1.014838787607318
"(-0.0574, -0.00864]",-0.0574,-0.00864,12,0.0,-0.0019468248583569252,0.0
"(-0.00864, 0.11]",-0.00864,0.11,11,0.18181818181818182,-0.0018270902199851705,0.19723161672810766
"(0.11, 0.47]",0.11,0.47,12,0.25,-0.002024547018238842,0.10200357363225265
