year,month,count_trades,win_rate,mean_pnl_rel,pf
2022,1,29,0.3448275862068966,-0.0006813875520648842,0.5656911839708555
2022,2,25,0.36,-0.001301973226311764,0.3291130781455608
2022,3,2,1.0,0.0028523536957914,inf
2022,4,19,0.42105263157894735,-0.0003055617310048999,0.7586159519519319
2022,5,12,0.5,0.0002221013837070833,1.198258867260703
2022,6,9,0.3333333333333333,-0.0010729799868670334,0.4303550024186755
2022,7,10,0.4,-0.00043439456185809,0.705463947903292
2022,8,13,0.23076923076923078,-0.001915676609433831,0.10475523934229314
2022,9,9,0.2222222222222222,-0.0022194175535869888,0.2541896769933288
