bin,bin_left,bin_right,count_trades,win_rate,mean_pnl_rel,pf
"(0.0012300000000000002, 0.00539]",0.0012300000000000002,0.00539,13,0.23076923076923078,-0.001817199461786354,0.22645988363148942
"(0.00539, 0.00578]",0.00539,0.00578,13,0.23076923076923078,-0.0013648331756032615,0.3568312945687025
"(0.00578, 0.00629]",0.00578,0.00629,13,0.46153846153846156,-0.0004697984234920769,0.630724629897071
"(0.00629, 0.00674]",0.00629,0.00674,13,0.23076923076923078,-0.0008897137285530846,0.4060367785874979
"(0.00674, 0.00717]",0.00674,0.00717,13,0.23076923076923078,-0.0009518687854301548,0.37925912805881945
"(0.00717, 0.00842]",0.00717,0.00842,13,0.23076923076923078,-0.0007880058051990215,0.4545699929357439
"(0.00842, 0.00918]",0.00842,0.00918,13,0.15384615384615385,-0.0018264936549181004,0.020902083060742996
"(0.00918, 0.0106]",0.00918,0.0106,13,0.5384615384615384,0.00028997453139112096,1.3275437795669525
"(0.0106, 0.0123]",0.0106,0.0123,13,0.38461538461538464,-0.00020869687519666928,0.8084624075806492
"(0.0123, 0.0294]",0.0123,0.0294,13,0.5384615384615384,-0.0004195817030855693,0.7162233268537347
