bin,bin_left,bin_right,count_trades,win_rate,mean_pnl_rel,pf
"(-1.4509999999999998, -0.577]",-1.4509999999999998,-0.577,48,0.5416666666666666,0.0005887032992788757,1.6347819357515194
"(-0.577, -0.431]",-0.577,-0.431,47,0.48936170212765956,0.0005215120156910535,1.5267120299348136
"(-0.431, -0.334]",-0.431,-0.334,47,0.5531914893617021,0.000429497699564371,1.3689985900273458
"(-0.334, -0.229]",-0.334,-0.229,47,0.3829787234042553,-0.0008082489835460319,0.5170173030953391
"(-0.229, -0.166]",-0.229,-0.166,48,0.3541666666666667,-0.001191422193430798,0.3202864834531537
"(-0.166, -0.109]",-0.166,-0.109,47,0.425531914893617,-9.365751443202786e-05,0.9405220257023803
"(-0.109, -0.0612]",-0.109,-0.0612,47,0.46808510638297873,-0.0005715708793341999,0.6318380707916317
"(-0.0612, -0.02]",-0.0612,-0.02,47,0.46808510638297873,8.25514160105192e-05,1.0730806408027285
"(-0.02, 0.109]",-0.02,0.109,47,0.40425531914893614,-0.0005958959025212301,0.6160593130260049
"(0.109, 0.497]",0.109,0.497,48,0.4583333333333333,-0.0004006874116909897,0.6707290622352807
