symbol,entry_dt,exit_dt,direction,begin,ma_close,std_close,band_lower,band_upper,dist_from_ma,band_pos,atr_14,atr_14_pct,bar_range,bar_range_pct,bar_body,bar_body_pct,pnl_rel,pnl_abs,bars_in_trade,max_adverse_excursion,profile
YNDX,2022-01-04 18:00:00+00:00,2022-01-04 19:30:00+00:00,1,2022-01-04 18:00:00+00:00,4551.411999999999,36.36983298037774,4496.857250529432,4605.966749470566,-0.016612866512633703,-0.19299190935514082,21.58571428571427,0.00482276113448194,40.399999999999636,0.009026319317216952,34.19999999999982,0.007641092095267844,-0.0021901864990073066,-2190.186499007307,4,-33.19999999999982,range_v0_aggressive
YNDX,2022-01-04 19:30:00+00:00,2022-01-05 18:00:00+00:00,1,2022-01-04 19:30:00+00:00,4540.8,40.37364264478014,4480.23953603283,4601.36046396717,-0.023652219873150224,-0.38671711678284204,24.428571428571427,0.005510121222666899,18.199999999999818,0.004105201425542432,9.200000000000728,0.0020751567645600957,-0.001589914502923977,-1586.432293645097,33,-18.0,range_v0_aggressive
YNDX,2022-01-05 18:00:00+00:00,2022-01-05 20:30:00+00:00,1,2022-01-05 18:00:00+00:00,4475.24,48.488786837581415,4402.506819743628,4547.973180256372,-0.016946577166811198,-0.021357650886960747,19.814285714285752,0.004503860916098957,38.19999999999982,0.008683002227576448,15.800000000000182,0.0035913988271128296,-0.00192803316510452,-1920.7517188203292,6,-16.599999999999454,range_v0_aggressive
YNDX,2022-01-05 20:30:00+00:00,2022-01-05 22:00:00+00:00,1,2022-01-05 20:30:00+00:00,4458.976,49.29474269274311,4385.033885960885,4532.918114039115,-0.02085142418348959,-0.12870801848332183,21.27142857142852,0.004872063346639606,22.800000000000182,0.00522217132386628,14.600000000000364,0.003344021988089868,-0.0022544362659502994,-2241.5919072486795,4,-16.0,range_v0_aggressive
YNDX,2022-01-05 22:00:00+00:00,2022-01-05 23:00:00+00:00,1,2022-01-05 22:00:00+00:00,4445.668,49.43044769354864,4371.522328459677,4519.8136715403225,-0.027637691343573,-0.3285581440393311,24.60000000000004,0.005690755991487008,53.80000000000018,0.012445637087073235,27.199999999999818,0.006292218006847371,-0.0021342479674796785,-2117.3042530736247,3,-22.800000000000182,range_v0_aggressive
YNDX,2022-01-05 23:00:00+00:00,2022-01-06 06:30:00+00:00,1,2022-01-05 23:00:00+00:00,4435.404,54.47561506523563,4353.690577402147,4517.117422597854,-0.036164462132423664,-0.48150337423397926,29.12857142857144,0.00681370091896408,31.199999999999818,0.007298245614035045,25.0,0.005847953216374269,-0.0003466205002452056,-343.13479206082883,3,0.0,range_v0_aggressive
YNDX,2022-01-06 07:00:00+00:00,2022-01-10 06:30:00+00:00,1,2022-01-06 07:00:00+00:00,4418.98,59.36232915283983,4329.93650627074,4508.023493729259,-0.032220105092125154,-0.2994969314260727,27.45714285714283,0.006420320548366185,30.399999999999636,0.007108450638357488,1.6000000000003638,0.0003741289809662731,-0.003176346514047883,-3143.31441145998,35,-54.0,range_v0_aggressive
YNDX,2022-01-10 06:30:00+00:00,2022-01-10 13:00:00+00:00,1,2022-01-10 06:30:00+00:00,4295.196,55.26054783424125,4212.305178248638,4378.086821751362,-0.023560275247043422,-0.11041740123862066,36.042857142857365,0.008593909666871093,0.0,0.0,0.0,0.0,0.00044845834324217437,442.3849993177307,14,0.0,range_v0_aggressive
YNDX,2022-01-10 13:30:00+00:00,2022-01-10 17:00:00+00:00,1,2022-01-10 13:30:00+00:00,4256.316,36.36019554966868,4201.775706675497,4310.856293324503,-0.019809619398559648,-0.2729698069126387,29.64285714285708,0.007105191069716462,65.39999999999964,0.015675934803451495,42.399999999999636,0.010162991371044976,-0.00150272963855422,-1483.0433830719908,8,-38.0,range_v0_aggressive
YNDX,2022-01-10 17:00:00+00:00,2022-01-10 18:30:00+00:00,1,2022-01-10 17:00:00+00:00,4235.148,45.62972196422798,4166.703417053658,4303.592582946342,-0.0243552291442944,-0.2535147089789724,26.557142857142935,0.006427188493984253,28.200000000000728,0.006824782187802693,19.199999999999818,0.004646660212971883,-0.002420419257665411,-2385.121377767016,4,-44.59999999999991,range_v0_aggressive
