symbol,trade_id,entry_dt,exit_dt,entry_price,exit_price,direction,qty,pnl_abs,pnl_rel,bars_in_trade,max_favorable_excursion,max_adverse_excursion,exit_reason,profile
LKOH,1,2022-01-05 17:00:00+00:00,2022-01-05 21:30:00+00:00,6661.5,6612.5,1,34.0632603406326,-1916.867396593674,-0.001916867396593674,10,15.5,-29.0,stop_atr,range_v2_conservative
LKOH,2,2022-01-05 21:30:00+00:00,2022-01-05 22:00:00+00:00,6612.5,6565.0,1,35.69135084660968,-1953.0842553527516,-0.001956835249042146,2,0.0,0.0,stop_atr,range_v2_conservative
LKOH,3,2022-01-05 22:00:00+00:00,2022-01-06 15:30:00+00:00,6565.0,6635.5,1,33.68555719051389,2128.959215719809,0.002137230193236715,23,54.0,-48.0,signal_change,range_v2_conservative
LKOH,4,2022-01-13 14:00:00+00:00,2022-01-13 17:30:00+00:00,6815.5,6730.0,1,27.674507140381838,-2571.044736862894,-0.0025755287128712873,8,0.0,-28.5,stop_atr,range_v2_conservative
LKOH,5,2022-01-13 17:30:00+00:00,2022-01-13 18:30:00+00:00,6730.0,6636.0,1,21.49519117899267,-2177.454268355486,-0.002186884194294526,3,0.0,-78.0,stop_atr,range_v2_conservative
LKOH,6,2022-01-13 18:30:00+00:00,2022-01-14 07:30:00+00:00,6636.0,6748.0,1,18.657474339127795,1951.1464254578354,0.001963891079812207,14,92.0,0.0,take_atr,range_v2_conservative
LKOH,7,2022-01-14 07:30:00+00:00,2022-01-14 08:30:00+00:00,6748.0,6683.0,1,27.08739197235409,-1959.8080228093825,-0.001968742857142857,3,2.0,0.0,stop_atr,range_v2_conservative
LKOH,8,2022-01-14 08:30:00+00:00,2022-01-14 13:00:00+00:00,6683.0,6578.5,1,28.85690011920508,-3224.3646916345406,-0.0032454541493775932,10,88.0,-81.0,stop_atr,range_v2_conservative
LKOH,9,2022-01-14 13:00:00+00:00,2022-01-14 20:00:00+00:00,6578.5,6623.5,1,15.612482828574286,588.8115192692749,0.0005945924549549549,15,83.0,-68.5,signal_change,range_v2_conservative
LKOH,10,2022-01-17 13:00:00+00:00,2022-01-17 17:30:00+00:00,6558.5,6466.0,1,17.157857901105427,-1709.1388359596544,-0.0017248935064935068,10,0.0,-58.0,stop_atr,range_v2_conservative
LKOH,11,2022-01-17 17:30:00+00:00,2022-01-18 07:00:00+00:00,6466.0,6565.5,1,18.55083746730114,1711.833252265741,0.001730597856664434,15,82.0,0.0,take_atr,range_v2_conservative
LKOH,12,2022-01-18 07:00:00+00:00,2022-01-18 08:00:00+00:00,6565.5,6484.5,1,33.18699960495699,-2924.868176833694,-0.002951821291866029,3,0.0,-36.5,stop_atr,range_v2_conservative
LKOH,13,2022-01-18 08:00:00+00:00,2022-01-18 16:30:00+00:00,6484.5,6295.5,1,30.100582547108484,-5897.458140571357,-0.005969424809575625,18,34.5,-126.0,stop_atr,range_v2_conservative
LKOH,14,2022-01-18 16:30:00+00:00,2022-01-18 18:30:00+00:00,6295.5,6151.5,1,10.169122238482506,-1533.1644933365085,-0.001561193121301775,5,0.0,-117.0,stop_atr,range_v2_conservative
LKOH,15,2022-01-18 18:30:00+00:00,2022-01-18 19:00:00+00:00,6151.5,6296.5,1,10.375804205231775,1432.6272334625414,0.0014610989417989419,2,0.0,0.0,signal_change,range_v2_conservative
LKOH,16,2022-01-18 20:00:00+00:00,2022-01-19 07:30:00+00:00,6257.0,6096.0,1,10.130615876779746,-1698.9610139848733,-0.0017301977892409729,11,16.5,-55.0,stop_atr,range_v2_conservative
LKOH,17,2022-01-19 07:30:00+00:00,2022-01-19 10:00:00+00:00,6096.0,6442.5,1,15.594841239311735,5293.095748268824,0.00539975625,6,82.5,-12.5,take_atr,range_v2_conservative
LKOH,18,2022-01-20 23:30:00+00:00,2022-01-21 07:00:00+00:00,6430.0,6346.0,1,26.256067804129568,-2388.7928024603907,-0.0024238409134157944,3,0.0,-30.0,stop_atr,range_v2_conservative
LKOH,19,2022-01-21 07:00:00+00:00,2022-01-21 15:00:00+00:00,6346.0,6487.0,1,24.6007516207965,3293.162395191789,0.0033495982126899014,17,93.0,-20.5,signal_change,range_v2_conservative
LKOH,20,2022-01-24 11:30:00+00:00,2022-01-24 13:30:00+00:00,6345.5,6080.0,1,22.695521455001362,-6177.448593793911,-0.006262336894001643,5,0.0,-61.0,stop_atr,range_v2_conservative
LKOH,21,2022-01-24 13:30:00+00:00,2022-01-24 23:30:00+00:00,6080.0,6293.0,1,14.140896986146538,2914.1235268420105,0.0029727849562081405,21,176.0,0.0,take_atr,range_v2_conservative
LKOH,22,2022-01-24 23:30:00+00:00,2022-01-25 07:00:00+00:00,6293.0,6327.5,1,15.413816634301234,424.49265665449747,0.0004317541993281076,3,0.0,-23.0,signal_change,range_v2_conservative
LKOH,23,2022-01-28 22:30:00+00:00,2022-01-31 07:00:00+00:00,6764.0,6848.5,1,29.58212921938596,2276.8373858832524,0.0023147864661654137,5,46.0,0.0,signal_change,range_v2_conservative
LKOH,24,2022-02-03 12:30:00+00:00,2022-02-03 13:00:00+00:00,6914.5,6855.0,1,27.660033817688433,-1854.3424971547413,-0.001880895791583166,2,0.0,0.0,stop_atr,range_v2_conservative
LKOH,25,2022-02-03 13:00:00+00:00,2022-02-04 08:00:00+00:00,6855.0,6943.0,1,25.277790972598833,2031.3915325936682,0.0020643629357798166,26,68.5,-53.0,take_atr,range_v2_conservative
LKOH,26,2022-02-07 12:30:00+00:00,2022-02-07 21:00:00+00:00,6878.0,6970.0,1,21.108311256150877,1780.1272131649719,0.0018052935779816512,18,103.5,-25.0,take_atr,range_v2_conservative
LKOH,27,2022-02-07 21:00:00+00:00,2022-02-07 22:00:00+00:00,6970.0,6987.0,1,34.02154327799995,316.88686055427496,0.0003207876998769987,3,6.0,0.0,signal_change,range_v2_conservative
LKOH,28,2022-02-09 10:30:00+00:00,2022-02-09 12:00:00+00:00,6929.0,6992.0,1,45.73287192910659,2529.43026695257,0.002559746115702479,4,46.0,0.0,signal_change,range_v2_conservative
LKOH,29,2022-02-09 15:30:00+00:00,2022-02-09 18:30:00+00:00,6936.5,7009.0,1,26.318037537556126,1705.1482838620152,0.0017211791271347248,7,25.0,-11.5,signal_change,range_v2_conservative
