bin,bin_left,bin_right,count_trades,win_rate,mean_pnl_rel,pf
"(-1.1309999999999998, -0.633]",-1.1309999999999998,-0.633,14,0.2857142857142857,-0.0017896064022292144,0.2606322842956367
"(-0.633, -0.455]",-0.633,-0.455,14,0.5,-0.00035540107261573974,0.7451554263843883
"(-0.455, -0.375]",-0.455,-0.375,13,0.3076923076923077,-0.0010055035058411925,0.42665960123316604
"(-0.375, -0.273]",-0.375,-0.273,14,0.2857142857142857,-0.0011019163384676644,0.3454428298745946
"(-0.273, -0.169]",-0.273,-0.169,14,0.35714285714285715,-0.00025232498429414294,0.8162405816575099
"(-0.169, -0.107]",-0.169,-0.107,13,0.5384615384615384,0.0005087325100246077,1.5190909726112964
"(-0.107, -0.0499]",-0.107,-0.0499,14,0.35714285714285715,-0.0008889246611455074,0.3958329964934916
"(-0.0499, -0.0276]",-0.0499,-0.0276,13,0.46153846153846156,-0.00039789382033727686,0.6992750162809559
"(-0.0276, 0.157]",-0.0276,0.157,14,0.21428571428571427,-0.0014392224687415718,0.21561898020177414
"(0.157, 0.494]",0.157,0.494,14,0.5,-0.000682518906851657,0.44250638099706774
