bin,bin_left,bin_right,count_trades,win_rate,mean_pnl_rel,pf
"(-0.001, 0.00237]",-0.001,0.00237,11,0.2727272727272727,-0.002313937596073873,0.19668039634002094
"(0.00237, 0.00356]",0.00237,0.00356,11,0.36363636363636365,-0.0008458130112955453,0.3820621433407863
"(0.00356, 0.005]",0.00356,0.005,11,0.09090909090909091,-0.0018088189288007,0.02773685257400407
"(0.005, 0.00607]",0.005,0.00607,11,0.18181818181818182,-0.001161734094199018,0.3677336172907402
"(0.00607, 0.00804]",0.00607,0.00804,11,0.6363636363636364,0.00039455220743674535,1.395998110626353
"(0.00804, 0.00959]",0.00804,0.00959,11,0.36363636363636365,-0.0007152526658745817,0.6136597099708805
"(0.00959, 0.0117]",0.00959,0.0117,11,0.2727272727272727,-0.001553427668646691,0.19485143301669455
"(0.0117, 0.0153]",0.0117,0.0153,11,0.2727272727272727,-0.0009927214901141726,0.3644948970804438
"(0.0153, 0.0212]",0.0153,0.0212,11,0.5454545454545454,0.0002588504061348701,1.3277610274163587
"(0.0212, 0.114]",0.0212,0.114,11,0.6363636363636364,0.00014727746533910904,1.1210381800351858
