bin,bin_left,bin_right,count_trades,win_rate,mean_pnl_rel,pf
"(-0.136, -0.0338]",-0.136,-0.0338,49,0.46938775510204084,-0.00033223036439323665,0.7840008266014636
"(-0.0338, -0.0248]",-0.0338,-0.0248,48,0.5208333333333334,0.0003275127269170682,1.2932438958899173
"(-0.0248, -0.0178]",-0.0248,-0.0178,48,0.4166666666666667,-0.0005429910812934439,0.6313823848803333
"(-0.0178, -0.0142]",-0.0178,-0.0142,48,0.5625,0.0003093130162159608,1.2782975790190891
"(-0.0142, -0.0116]",-0.0142,-0.0116,48,0.4375,-0.0002832549512236709,0.8085948488995272
"(-0.0116, -0.00919]",-0.0116,-0.00919,48,0.5208333333333334,-0.00013491858822400424,0.8919978013266878
"(-0.00919, -0.00708]",-0.00919,-0.00708,48,0.4583333333333333,-0.00043139043631568137,0.702679351791232
"(-0.00708, -0.00536]",-0.00708,-0.00536,48,0.4166666666666667,-0.0007399061095801707,0.5387956515124559
"(-0.00536, -0.00371]",-0.00536,-0.00371,48,0.625,0.00010583973884860207,1.1096365064596887
"(-0.00371, -0.000257]",-0.00371,-0.000257,48,0.4791666666666667,-0.00046392770543316587,0.5859699142259012
