bin,bin_left,bin_right,count_trades,win_rate,mean_pnl_rel,pf
"(0.0008600000000000001, 0.00391]",0.0008600000000000001,0.00391,18,0.2777777777777778,-0.0011139678445936058,0.4748516732469012
"(0.00391, 0.00552]",0.00391,0.00552,17,0.4117647058823529,-0.0009690205099677882,0.3989324727130168
"(0.00552, 0.0068]",0.00552,0.0068,17,0.47058823529411764,-0.00039762570157338237,0.7395834660250779
"(0.0068, 0.00786]",0.0068,0.00786,17,0.4117647058823529,-0.00029647925940066473,0.7728015809202007
"(0.00786, 0.00941]",0.00786,0.00941,17,0.29411764705882354,-0.0013316193326521606,0.2933197382315798
"(0.00941, 0.0111]",0.00941,0.0111,17,0.35294117647058826,-0.0006362585043397118,0.5498389856215514
"(0.0111, 0.0125]",0.0111,0.0125,17,0.29411764705882354,-0.0005152520463972073,0.6790814291633472
"(0.0125, 0.0141]",0.0125,0.0141,17,0.23529411764705882,-0.000734981805765562,0.5342823814803516
"(0.0141, 0.0167]",0.0141,0.0167,17,0.47058823529411764,1.5985399041757225e-05,1.0137908683512384
"(0.0167, 0.0299]",0.0167,0.0299,18,0.5555555555555556,1.2322278359577841e-05,1.0138738984528246
