feature,bin_idx,bin_low,bin_high,trades,win_rate,pf,mean_pnl_rel,symbol,profile,share
dist_from_ma,0,-0.2596822987456136,-0.057195197321045,15,0.4,0.8811539988951654,-0.0001781754421851533,MTSS,range_v0_conservative,0.0006494349915573451
dist_from_ma,0,-0.2596822987456136,-0.057195197321045,15,0.4,0.8811539988951654,-0.0001781754421851533,MTSS,range_v2_aggressive,0.0006494349915573451
dist_from_ma,0,-0.2596822987456136,-0.057195197321045,15,0.4,0.8811539988951654,-0.0001781754421851533,MTSS,range_v2_balanced,0.0006494349915573451
dist_from_ma,0,-0.2596822987456136,-0.057195197321045,15,0.4,0.8811539988951654,-0.0001781754421851533,MTSS,range_v2_conservative,0.0006494349915573451
dist_from_ma,0,-0.2596822987456136,-0.057195197321045,15,0.4,0.8811539988951654,-0.0001781754421851533,MTSS,,0.0006494349915573451
dist_from_ma,0,-0.2596822987456136,-0.057195197321045,12,0.4166666666666667,0.3594370281198773,-0.0010658784344390333,NLMK,range_v0_aggressive,0.000519547993245876
dist_from_ma,0,-0.2596822987456136,-0.057195197321045,12,0.4166666666666667,0.3594370281198773,-0.0010658784344390333,NLMK,range_v0_baseline,0.000519547993245876
dist_from_ma,0,-0.2596822987456136,-0.057195197321045,12,0.4166666666666667,0.3594370281198773,-0.0010658784344390333,NLMK,range_v0_conservative,0.000519547993245876
dist_from_ma,0,-0.2596822987456136,-0.057195197321045,12,0.4166666666666667,0.3594370281198773,-0.0010658784344390333,NLMK,range_v2_aggressive,0.000519547993245876
dist_from_ma,0,-0.2596822987456136,-0.057195197321045,12,0.4166666666666667,0.3594370281198773,-0.0010658784344390333,NLMK,range_v2_balanced,0.000519547993245876
dist_from_ma,0,-0.2596822987456136,-0.057195197321045,12,0.4166666666666667,0.3594370281198773,-0.0010658784344390333,NLMK,range_v2_conservative,0.000519547993245876
dist_from_ma,0,-0.2596822987456136,-0.057195197321045,12,0.4166666666666667,0.3594370281198773,-0.0010658784344390333,NLMK,,0.000519547993245876
dist_from_ma,0,-0.2596822987456136,-0.057195197321045,19,0.47368421052631576,0.5974038210834763,-0.0005658386205159492,NVTK,range_v0_aggressive,0.0008226176559726371
dist_from_ma,0,-0.2596822987456136,-0.057195197321045,19,0.47368421052631576,0.5974038210834763,-0.0005658386205159492,NVTK,range_v0_baseline,0.0008226176559726371
dist_from_ma,0,-0.2596822987456136,-0.057195197321045,19,0.47368421052631576,0.5974038210834763,-0.0005658386205159492,NVTK,range_v0_conservative,0.0008226176559726371
dist_from_ma,0,-0.2596822987456136,-0.057195197321045,19,0.47368421052631576,0.5974038210834763,-0.0005658386205159492,NVTK,range_v2_aggressive,0.0008226176559726371
dist_from_ma,0,-0.2596822987456136,-0.057195197321045,19,0.47368421052631576,0.5974038210834763,-0.0005658386205159492,NVTK,range_v2_balanced,0.0008226176559726371
dist_from_ma,0,-0.2596822987456136,-0.057195197321045,19,0.47368421052631576,0.5974038210834763,-0.0005658386205159492,NVTK,range_v2_conservative,0.0008226176559726371
dist_from_ma,0,-0.2596822987456136,-0.057195197321045,19,0.47368421052631576,0.5974038210834763,-0.0005658386205159492,NVTK,,0.0008226176559726371
dist_from_ma,0,-0.2596822987456136,-0.057195197321045,45,0.3333333333333333,0.7322501978640207,-0.00035325974088377114,OZON,range_v0_aggressive,0.0019483049746720352
dist_from_ma,0,-0.2596822987456136,-0.057195197321045,45,0.3333333333333333,0.7322501978640207,-0.00035325974088377114,OZON,range_v0_baseline,0.0019483049746720352
dist_from_ma,0,-0.2596822987456136,-0.057195197321045,45,0.3333333333333333,0.7322501978640207,-0.00035325974088377114,OZON,range_v0_conservative,0.0019483049746720352
dist_from_ma,0,-0.2596822987456136,-0.057195197321045,45,0.3333333333333333,0.7322501978640207,-0.00035325974088377114,OZON,range_v2_aggressive,0.0019483049746720352
dist_from_ma,0,-0.2596822987456136,-0.057195197321045,45,0.3333333333333333,0.7322501978640207,-0.00035325974088377114,OZON,range_v2_balanced,0.0019483049746720352
dist_from_ma,0,-0.2596822987456136,-0.057195197321045,45,0.3333333333333333,0.7322501978640207,-0.00035325974088377114,OZON,range_v2_conservative,0.0019483049746720352
