bin,bin_left,bin_right,count_trades,win_rate,mean_pnl_rel,pf
"(-0.001, 0.0035]",-0.001,0.0035,13,0.46153846153846156,-0.0009638676638407615,0.5649493882374234
"(0.0035, 0.0058]",0.0035,0.0058,13,0.3076923076923077,-0.0013238572072977615,0.27725032715184716
"(0.0058, 0.00732]",0.0058,0.00732,13,0.23076923076923078,-0.001619100371165277,0.1617280682340502
"(0.00732, 0.00878]",0.00732,0.00878,12,0.3333333333333333,-0.0007944731761662334,0.46051765484032264
"(0.00878, 0.0109]",0.00878,0.0109,13,0.3076923076923077,-0.0009332182888185076,0.46960275984613414
"(0.0109, 0.014]",0.0109,0.014,13,0.38461538461538464,-0.0003794220744158615,0.7066115199930023
"(0.014, 0.0166]",0.014,0.0166,12,0.16666666666666666,-0.0020772969576850586,0.1007553185330104
"(0.0166, 0.0202]",0.0166,0.0202,13,0.38461538461538464,-0.0011120305496548461,0.39754159353626706
"(0.0202, 0.0244]",0.0202,0.0244,13,0.6153846153846154,0.0007505432885331584,1.6967053196279354
"(0.0244, 0.0778]",0.0244,0.0778,13,0.46153846153846156,-0.0001239237764011001,0.9052900729914276
