symbol,trade_id,entry_dt,exit_dt,entry_price,exit_price,direction,qty,pnl_abs,pnl_rel,bars_in_trade,max_favorable_excursion,max_adverse_excursion,exit_reason
SBER,55,2022-04-14 18:30:00+00:00,2022-04-15 10:00:00+00:00,129.05,126.85,1,907.8707862144697,-2123.9954798262847,-0.002232685071574656,3,0.0,-0.5,stop_atr
SBER,56,2022-04-15 18:00:00+00:00,2022-04-18 10:00:00+00:00,130.42,127.85,1,754.6126346989643,-2045.4794190572218,-0.0021549625212947203,4,0.9900000000000091,0.0,stop_atr
SBER,57,2022-04-18 15:30:00+00:00,2022-04-18 16:30:00+00:00,125.76,125.85,1,697.8995676411535,-33.80276555870681,-3.568894736842901e-05,3,0.9200000000000017,0.0,signal_change
SBER,58,2022-04-18 17:00:00+00:00,2022-04-18 18:00:00+00:00,125.16,124.21,1,814.9734816511431,-885.5754493400655,-0.0009350236017209615,3,0.0,-0.1700000000000017,signal_change
SBER,59,2022-04-19 09:30:00+00:00,2022-04-19 10:00:00+00:00,123.85,121.02,1,1008.1598546555048,-2987.3006448465267,-0.003157055403348552,2,0.0,0.0,stop_atr
SBER,60,2022-04-20 09:30:00+00:00,2022-04-20 10:00:00+00:00,121.0,118.48,1,582.762501374469,-1544.5117747427914,-0.0016374488967343295,2,0.0,0.0,signal_change
SBER,61,2022-04-22 17:00:00+00:00,2022-04-25 10:00:00+00:00,116.37,113.88,1,757.6882250746609,-1981.557769014565,-0.002104238620689665,6,0.5999999999999943,-0.37000000000000455,stop_atr
SBER,62,2022-04-25 17:00:00+00:00,2022-04-26 10:00:00+00:00,112.96,114.9,1,800.2453350080823,1451.3329420240177,0.0015444367396593769,6,0.0,-1.059999999999988,signal_change
SBER,63,2022-04-26 13:00:00+00:00,2022-04-26 13:30:00+00:00,115.22,116.73,1,888.4930525098595,1227.539335868469,0.0013042722859069504,2,0.0,0.0,signal_change
SBER,64,2022-05-04 18:30:00+00:00,2022-05-06 10:00:00+00:00,123.2,121.95,1,724.9196439243606,-1003.3939005396841,-0.0010647269230769222,22,1.7800000000000011,0.0,stop_atr
SBER,65,2022-05-06 11:30:00+00:00,2022-05-06 15:30:00+00:00,122.53,123.37,1,1089.2140499847774,767.1258309059325,0.0008148844628099207,9,0.46999999999999886,-0.2600000000000051,signal_change
SBER,66,2022-05-12 10:00:00+00:00,2022-05-12 15:30:00+00:00,122.1,120.86,1,1325.6512328088925,-1820.047557480031,-0.0019317833165829045,12,0.8500000000000085,-0.030000000000001137,stop_atr
SBER,67,2022-05-12 15:30:00+00:00,2022-05-12 16:30:00+00:00,120.86,119.16,1,1192.4591576670068,-2183.4833445842755,-0.002322016666666666,3,0.0,-1.1599999999999966,stop_atr
SBER,68,2022-05-12 16:30:00+00:00,2022-05-16 10:00:00+00:00,119.16,120.64,1,904.5578742299994,1218.7072057185849,0.0012990457300275512,26,1.9500000000000028,-0.35999999999999943,signal_change
SBER,69,2022-05-20 14:30:00+00:00,2022-05-20 17:30:00+00:00,122.93,121.5,1,1113.5683517950558,-1741.2311532843469,-0.0018536071126164279,7,0.0,-1.1100000000000136,stop_atr
SBER,70,2022-05-20 17:30:00+00:00,2022-05-23 16:30:00+00:00,121.5,119.92,1,995.9685127885933,-1705.0104486649445,-0.0018184194233687358,18,0.769999999999996,-1.3199999999999932,stop_atr
SBER,71,2022-05-23 16:30:00+00:00,2022-05-24 10:00:00+00:00,119.92,118.5,1,986.6712991168922,-1529.6858485858756,-0.0016344051204819241,7,0.0,-0.8700000000000045,stop_atr
SBER,72,2022-05-24 10:00:00+00:00,2022-05-24 15:00:00+00:00,118.5,121.3,1,1268.8243695821695,3383.408999196722,0.003620948593598444,11,2.4000000000000057,-0.9399999999999977,signal_change
SBER,73,2022-05-27 12:30:00+00:00,2022-05-31 09:30:00+00:00,121.09,120.0,1,1232.764974308074,-1506.4387986044708,-0.0016063849765258341,33,1.1899999999999977,-0.4200000000000017,stop_atr
SBER,74,2022-05-31 09:30:00+00:00,2022-05-31 10:30:00+00:00,120.0,118.62,1,1628.3051966708597,-2459.5256900777863,-0.0026269252173912886,3,0.0,-1.0,stop_atr
SBER,75,2022-05-31 10:30:00+00:00,2022-05-31 17:00:00+00:00,118.62,118.79,1,1298.2545653961595,51.06165031159853,5.468063555114415e-05,14,0.36999999999999034,-0.4000000000000057,signal_change
SBER,76,2022-06-01 09:30:00+00:00,2022-06-01 10:00:00+00:00,117.5,119.5,1,2471.4817271538354,4618.087181273299,0.004945122873345957,2,0.0,0.0,take_atr
SBER,77,2022-06-03 11:30:00+00:00,2022-06-06 09:30:00+00:00,117.75,119.26,1,1524.2217583737352,2101.6182995503314,0.002239373085846883,16,1.4599999999999937,-0.18999999999999773,take_atr
SBER,78,2022-06-06 09:30:00+00:00,2022-06-06 10:30:00+00:00,119.26,119.92,1,1894.7070810611922,1000.5720730234365,0.0010637743884892034,3,0.0,-0.020000000000010232,signal_change
SBER,79,2022-06-07 10:00:00+00:00,2022-06-07 17:30:00+00:00,117.85,118.85,1,2211.7822520801355,1922.624899354439,0.002041897651006714,16,0.5500000000000114,-0.3499999999999943,signal_change
SBER,80,2022-06-14 10:00:00+00:00,2022-06-14 11:00:00+00:00,116.9,119.25,1,1855.2161476107437,4116.399968722398,0.004362858146067385,3,0.1699999999999875,0.0,take_atr
SBER,81,2022-06-29 12:30:00+00:00,2022-06-29 14:30:00+00:00,137.59,135.56,1,1286.7864762900672,-2804.0569990673075,-0.0029590323957322836,5,0.4000000000000057,0.0,stop_atr
SBER,82,2022-06-29 14:30:00+00:00,2022-06-29 18:00:00+00:00,135.56,133.24,1,1011.2776584528833,-2494.381066344171,-0.002640053211009165,8,0.6800000000000068,-0.8400000000000034,stop_atr
SBER,83,2022-06-29 18:00:00+00:00,2022-06-30 10:00:00+00:00,133.24,134.14,1,748.3034848346492,563.0579639498756,0.0005975180941576659,4,0.0,-0.7400000000000091,signal_change
SBER,84,2022-07-01 09:30:00+00:00,2022-07-01 10:00:00+00:00,124.13,127.89,1,575.1840195699424,2081.7756008939064,0.002207864662309367,2,0.0,0.0,signal_change
SBER,85,2022-07-08 10:30:00+00:00,2022-07-11 12:30:00+00:00,131.57,128.79,1,943.6246867006253,-2756.95899476793,-0.0029175011412268304,24,1.7300000000000182,-1.0300000000000011,stop_atr
SBER,86,2022-07-11 12:30:00+00:00,2022-07-11 16:30:00+00:00,128.79,127.96,1,957.9535716496703,-929.9391774003457,-0.0009869705156136505,9,0.3100000000000023,-0.9899999999999949,signal_change
SBER,87,2022-07-11 17:00:00+00:00,2022-07-12 10:00:00+00:00,127.8,126.64,1,713.8679053701169,-927.5314249190119,-0.0009853876489707447,6,0.0,-1.2999999999999972,signal_change
SBER,88,2022-07-13 17:00:00+00:00,2022-07-14 10:00:00+00:00,125.64,126.91,1,819.7394827636027,926.6326915764904,0.0009854038605230323,6,0.8499999999999943,0.0,signal_change
SBER,89,2022-07-14 11:00:00+00:00,2022-07-14 11:30:00+00:00,126.98,127.57,1,795.7722796416391,357.83730830328614,0.00038015833333332347,2,0.0,0.0,signal_change
SBER,90,2022-07-14 16:00:00+00:00,2022-07-15 13:00:00+00:00,125.24,127.29,1,971.481110772424,1855.510463434236,0.00197050361090642,14,1.480000000000004,0.0,signal_change
SBER,91,2022-07-19 13:30:00+00:00,2022-07-19 18:30:00+00:00,125.85,127.76,1,1494.2280338993112,2643.982713775627,0.00280231855203622,11,1.3900000000000006,0.0,signal_change
SBER,92,2022-07-21 10:00:00+00:00,2022-07-21 10:30:00+00:00,125.32,123.83,1,1463.6454781947841,-2380.199304031567,-0.002515688618784531,2,0.0,0.0,stop_atr
SBER,93,2022-07-21 10:30:00+00:00,2022-07-21 11:30:00+00:00,123.83,123.69,1,1337.3146545957848,-369.17774623305854,-0.0003911767206477754,3,0.0,-0.5,signal_change
SBER,94,2022-07-21 12:00:00+00:00,2022-07-22 10:00:00+00:00,123.74,126.7,1,1058.2932931858197,2985.053811558727,0.0031641682692307737,16,1.7600000000000051,0.0,take_atr
SBER,95,2022-07-28 11:00:00+00:00,2022-07-29 10:00:00+00:00,130.99,132.34,1,1127.5992384953931,1358.109840424046,0.00143506076595744,18,0.9899999999999807,-0.3300000000000125,signal_change
SBER,96,2022-07-29 13:30:00+00:00,2022-07-29 18:00:00+00:00,130.8,131.85,1,1231.968857018279,1114.888696691526,0.0011763704735375878,10,0.9399999999999977,-0.160000000000025,signal_change
SBER,97,2022-08-01 10:00:00+00:00,2022-08-01 11:00:00+00:00,130.62,129.39,1,1507.822137552846,-2069.228046205787,-0.002180772531214572,3,0.0,-0.3900000000000148,stop_atr
SBER,98,2022-08-01 11:00:00+00:00,2022-08-01 15:30:00+00:00,129.39,128.46,1,1456.5872350762302,-1560.4506444605445,-0.0016481630769230547,10,0.5400000000000205,-0.2699999999999818,stop_atr
SBER,99,2022-08-01 15:30:00+00:00,2022-08-01 17:30:00+00:00,128.46,128.42,1,1562.3491771158342,-283.1945365424023,-0.0002996066115702808,5,0.13999999999998636,-0.21999999999999886,signal_change
SBER,100,2022-08-02 09:30:00+00:00,2022-08-02 10:00:00+00:00,126.6,126.88,1,1631.212429921026,229.07442395867136,0.00024242268803945858,2,0.0,0.0,signal_change
SBER,101,2022-08-02 13:30:00+00:00,2022-08-03 11:30:00+00:00,127.79,128.77,1,1139.7364210676117,955.5014478113001,0.0010109338501292028,16,0.8599999999999994,-0.39000000000000057,signal_change
SBER,102,2022-08-05 10:00:00+00:00,2022-08-05 10:30:00+00:00,125.59,123.63,1,1925.2495448930665,-4035.309569349068,-0.0042651020348837216,2,0.0,0.0,stop_atr
SBER,103,2022-08-05 12:00:00+00:00,2022-08-05 18:00:00+00:00,123.8,122.62,1,1188.2182463867955,-1562.3667842455536,-0.001658409729729717,13,0.18000000000000682,-0.9899999999999949,stop_atr
SBER,104,2022-08-05 18:00:00+00:00,2022-08-05 18:30:00+00:00,122.62,122.4,1,1227.1527865716662,-435.1974642297743,-0.0004627176141658871,2,0.0,0.0,signal_change
SBER,105,2022-08-11 17:00:00+00:00,2022-08-15 17:00:00+00:00,124.19,124.57,1,1641.0544433185519,398.73192125643106,0.00042414239401495415,39,0.75,-0.8299999999999983,signal_change
SBER,106,2022-08-25 14:30:00+00:00,2022-08-26 14:00:00+00:00,127.37,129.14,1,1451.6911667378542,2363.2748281261966,0.0025128163175302813,19,1.4499999999999886,0.0,take_atr
SBER,107,2022-09-06 14:30:00+00:00,2022-09-07 10:00:00+00:00,136.86,136.24,1,903.4856077964525,-695.5610439606123,-0.0007377204654346389,11,1.4299999999999784,-0.12000000000000455,signal_change
SBER,108,2022-09-07 10:30:00+00:00,2022-09-08 11:00:00+00:00,137.53,135.52,1,731.1633522888424,-1578.6343213529688,-0.001675554767184029,21,1.2800000000000011,-1.3400000000000034,stop_atr
SBER,109,2022-09-08 11:00:00+00:00,2022-09-08 17:00:00+00:00,135.52,134.07,1,948.0263495170412,-1514.4502887474507,-0.0016101280057595484,13,0.9699999999999989,-1.420000000000016,stop_atr
SBER,110,2022-09-08 17:00:00+00:00,2022-09-09 09:30:00+00:00,134.07,134.41,1,1088.3181863203056,209.11925118326408,0.00022268923841059973,5,0.4399999999999977,0.0,signal_change
SBER,111,2022-09-13 15:30:00+00:00,2022-09-14 10:00:00+00:00,136.41,135.68,1,1523.7324867051952,-1339.738741470554,-0.0014263582850521234,19,1.240000000000009,0.0,stop_atr
SBER,112,2022-09-14 10:00:00+00:00,2022-09-14 16:30:00+00:00,135.68,137.27,1,2378.814314834274,3423.1209354894727,0.0036496452898550557,14,0.9399999999999977,-0.020000000000010232,signal_change
SBER,113,2022-09-16 15:00:00+00:00,2022-09-19 22:30:00+00:00,137.71,138.0,1,1036.0832319954554,143.1867026617637,0.00015210691823898563,45,0.9599999999999795,-0.36000000000001364,signal_change
SBER,114,2022-09-20 10:00:00+00:00,2022-09-20 10:30:00+00:00,137.36,136.35,1,3468.6798223208066,-4023.616563694868,-0.004273628947368384,2,0.0,0.0,stop_atr
SBER,115,2022-09-20 10:30:00+00:00,2022-09-20 12:30:00+00:00,136.35,134.79,1,2989.6703172955295,-5107.161123256124,-0.005447782687926991,5,0.5999999999999943,-0.09000000000000341,stop_atr
SBER,116,2022-09-20 12:30:00+00:00,2022-09-20 13:30:00+00:00,134.79,133.2,1,1563.251788886468,-2714.6179964371345,-0.0029115305389221437,3,0.14000000000001478,0.0,stop_atr
SBER,117,2022-09-20 13:30:00+00:00,2022-09-20 14:30:00+00:00,133.2,129.4,1,1140.6790346408332,-4496.944585425923,-0.004837226993864988,3,0.0,-1.0199999999999818,stop_atr
SBER,118,2022-09-20 14:30:00+00:00,2022-09-20 15:00:00+00:00,129.4,129.63,1,832.4029923557828,72.7578483528334,7.86438303341809e-05,2,0.0,0.0,signal_change
SBER,119,2022-09-21 09:30:00+00:00,2022-09-21 10:00:00+00:00,112.5,122.04,1,339.89003334906715,3196.9227205131906,0.0034552764103909775,2,0.0,0.0,signal_change
SBER,120,2022-09-23 19:30:00+00:00,2022-09-23 23:30:00+00:00,119.01,119.39,1,759.2269911810827,188.79773512398754,0.00020335245327102443,9,0.37999999999999545,-0.2600000000000051,signal_change
SBER,121,2022-09-26 09:30:00+00:00,2022-09-26 10:00:00+00:00,114.0,116.55,1,1120.7421773544663,2714.2078014061567,0.002922856034482743,2,0.0,0.0,signal_change
SBER,122,2022-09-27 09:30:00+00:00,2022-09-27 10:00:00+00:00,110.0,109.83,1,697.6248350204131,-202.87837114679257,-0.00021783745318352138,2,0.0,0.0,signal_change
SBER,123,2022-09-29 13:30:00+00:00,2022-09-29 14:00:00+00:00,109.25,108.67,1,952.2109473583272,-666.1067894822005,-0.0007153775018261489,2,0.0,0.0,signal_change
SBER,124,2022-09-29 15:30:00+00:00,2022-09-29 16:30:00+00:00,108.43,109.0,1,808.5935676153169,363.9479647836487,0.000391148355058964,3,0.7099999999999937,0.0,signal_change
SBER,125,2022-09-29 17:00:00+00:00,2022-09-29 23:00:00+00:00,108.55,110.35,1,811.9338097065261,1362.924271980518,0.0014642124610591905,13,1.730000000000004,0.0,signal_change
SBER,126,2022-10-05 12:30:00+00:00,2022-10-05 13:00:00+00:00,107.0,108.18,1,1319.577207846053,1400.0740566790869,0.0015019239635996075,2,0.0,0.0,signal_change
SBER,127,2022-10-05 13:30:00+00:00,2022-10-06 10:00:00+00:00,108.03,110.23,1,1124.803754078396,2338.1824293792065,0.002504514457831331,23,1.25,-0.39000000000000057,take_atr
SBER,128,2022-10-07 09:30:00+00:00,2022-10-07 11:30:00+00:00,107.7,106.8,1,2514.9624138967897,-2558.92395689172,-0.002734111324376218,5,0.29999999999999716,-0.4399999999999977,stop_atr
SBER,129,2022-10-07 11:30:00+00:00,2022-10-07 16:30:00+00:00,106.8,104.71,1,1950.31779716504,-4300.803750270206,-0.0046078408955223926,11,0.29000000000000625,-1.0,stop_atr
SBER,130,2022-10-07 16:30:00+00:00,2022-10-07 18:00:00+00:00,104.71,103.39,1,1275.1880380884302,-1828.2740706604782,-0.0019678633333333234,4,0.3100000000000023,-0.6099999999999994,stop_atr
SBER,131,2022-10-07 18:00:00+00:00,2022-10-07 18:30:00+00:00,103.39,103.83,1,1152.8705285535293,375.59023088586605,0.0004050637655417377,2,0.0,0.0,signal_change
SBER,132,2022-10-07 20:00:00+00:00,2022-10-07 23:00:00+00:00,103.29,101.69,1,907.5178486893884,-1553.5425969395756,-0.0016747747030049001,7,0.0,-0.7900000000000063,signal_change
SBER,133,2022-10-10 09:30:00+00:00,2022-10-10 10:00:00+00:00,96.55,101.44,1,682.7188424638225,3262.314640330609,0.003522792206424433,2,0.0,0.0,signal_change
SBER,134,2022-10-13 10:00:00+00:00,2022-10-13 11:30:00+00:00,105.28,107.1,1,2936.9081768290575,4999.1757295166335,0.005379381489842007,4,1.3100000000000023,0.0,take_atr
SBER,135,2022-10-18 22:00:00+00:00,2022-10-19 10:00:00+00:00,110.58,109.82,1,1227.0630097153712,-1080.7995530833246,-0.0011567756097561044,6,0.6500000000000057,-0.45999999999999375,signal_change
SBER,136,2022-10-19 10:30:00+00:00,2022-10-19 19:30:00+00:00,109.57,112.0,1,1047.7434234019788,2416.934529103692,0.0025898315958299972,19,2.410000000000011,-0.01999999999999602,take_atr
SBER,137,2022-11-02 22:00:00+00:00,2022-11-02 22:30:00+00:00,126.64,126.22,1,4381.002532852875,-2448.2882174645742,-0.0026166515050167222,2,0.0,0.0,stop_atr
SBER,138,2022-11-02 22:30:00+00:00,2022-11-02 23:00:00+00:00,126.22,124.84,1,3754.2877983291864,-5696.470979312017,-0.006104177011494204,2,0.0,0.0,stop_atr
SBER,139,2022-11-02 23:00:00+00:00,2022-11-03 23:30:00+00:00,124.84,125.75,1,2286.121645154094,1764.1429205242775,0.0019020158450704118,31,0.8400000000000034,-0.4200000000000017,take_atr
SBER,140,2022-11-03 23:30:00+00:00,2022-11-07 09:30:00+00:00,125.75,127.09,1,3082.907333024316,3700.108464003127,0.003981709478672999,2,0.0,0.0,take_atr
