bin_x,bin_y,count_trades,win_rate,mean_pnl_rel,pf
"(-0.488, -0.286]","(0.0119, 0.0147]",10,0.2,-0.0017161224626064502,0.24614993271108274
"(-0.488, -0.286]","(0.0147, 0.0299]",13,0.3076923076923077,-0.0008777167787409731,0.435779034820599
"(-0.286, -0.124]","(0.00938, 0.0119]",13,0.3076923076923077,-0.0008474864055948076,0.41964372161470065
"(-0.124, -0.0362]","(0.0119, 0.0147]",10,0.1,-0.0016309638448641802,0.14154530199042134
