bin_x,bin_y,count_trades,win_rate,mean_pnl_rel,pf
"(-0.498, -0.311]","(0.0141, 0.0299]",12,0.4166666666666667,-0.000355910061157075,0.75448794806012
"(-0.168, -0.0614]","(0.00786, 0.0111]",10,0.5,-0.0002162927904156199,0.8329527945189846
