bin,bin_left,bin_right,count_trades,win_rate,mean_pnl_rel,pf
"(-1.172, -0.667]",-1.172,-0.667,15,0.4,-0.0008150700802241066,0.514762978984554
"(-0.667, -0.468]",-0.667,-0.468,14,0.35714285714285715,-0.0008190735079464429,0.553881155215463
"(-0.468, -0.304]",-0.468,-0.304,14,0.5714285714285714,-0.00016058748307462147,0.8998714222336635
"(-0.304, -0.241]",-0.304,-0.241,14,0.07142857142857142,-0.0020543897677348143,0.09130871695412479
"(-0.241, -0.156]",-0.241,-0.156,14,0.42857142857142855,-0.00069698002928785,0.4944671552926799
"(-0.156, -0.0995]",-0.156,-0.0995,14,0.35714285714285715,-0.000984061877661757,0.34459878945903966
"(-0.0995, -0.0542]",-0.0995,-0.0542,14,0.5,-8.600787577979289e-05,0.9104423867223247
"(-0.0542, -0.0196]",-0.0542,-0.0196,14,0.35714285714285715,-0.0010825845244348427,0.33223252420672866
"(-0.0196, 0.143]",-0.0196,0.143,14,0.42857142857142855,-0.0003224115409176,0.764117861209022
"(0.143, 0.488]",0.143,0.488,15,0.4,-0.0007723892760799467,0.4686422740191248
