bin,bin_left,bin_right,count_trades,win_rate,mean_pnl_rel,pf
"(-0.001, 0.00196]",-0.001,0.00196,14,0.5714285714285714,0.00050475323856905,1.4884459100456577
"(0.00196, 0.00352]",0.00196,0.00352,14,0.2857142857142857,-0.0012772120860243253,0.18591822217506412
"(0.00352, 0.00483]",0.00352,0.00483,13,0.23076923076923078,-0.0013625704446522924,0.2638125893541299
"(0.00483, 0.00633]",0.00483,0.00633,14,0.5714285714285714,-1.0929474017557126e-05,0.9883034979379925
"(0.00633, 0.00795]",0.00633,0.00795,14,0.5,-0.0001680997896135786,0.8741870572806575
"(0.00795, 0.00963]",0.00795,0.00963,13,0.23076923076923078,-0.0015466637270330694,0.2771106727287263
"(0.00963, 0.0126]",0.00963,0.0126,14,0.2857142857142857,-0.0007009795818074858,0.524303309652782
"(0.0126, 0.0155]",0.0126,0.0155,13,0.23076923076923078,-0.001793522192421131,0.24238881874181264
"(0.0155, 0.024]",0.0155,0.024,14,0.42857142857142855,-0.0006284721692058357,0.5982797076151842
"(0.024, 0.0486]",0.024,0.0486,14,0.42857142857142855,-0.0006928899634326072,0.4885373136891955
