bin,bin_left,bin_right,count_trades,win_rate,mean_pnl_rel,pf
"(0.0006100000000000001, 0.00302]",0.0006100000000000001,0.00302,14,0.21428571428571427,-0.002003101072727214,0.1301924746105751
"(0.00302, 0.00369]",0.00302,0.00369,13,0.38461538461538464,-0.0012911821237481,0.4908936965061419
"(0.00369, 0.00408]",0.00369,0.00408,13,0.38461538461538464,-0.0005598645490721616,0.6388777601399587
"(0.00408, 0.00466]",0.00408,0.00466,14,0.35714285714285715,-0.0007328074745312643,0.5941051549989166
"(0.00466, 0.00536]",0.00466,0.00536,13,0.46153846153846156,-0.0007170311380705538,0.6122789046582138
"(0.00536, 0.00648]",0.00536,0.00648,13,0.3076923076923077,-0.0012659146718797694,0.2445797654101654
"(0.00648, 0.0076]",0.00648,0.0076,14,0.42857142857142855,-0.0005515607327485713,0.5703641930092862
"(0.0076, 0.00856]",0.0076,0.00856,13,0.5384615384615384,0.00036809011202102305,1.3637187769128112
"(0.00856, 0.0116]",0.00856,0.0116,13,0.3076923076923077,-0.00074638057086282,0.6090528542728404
"(0.0116, 0.0295]",0.0116,0.0295,14,0.35714285714285715,-0.0002433058364710714,0.8311058451662948
