symbol,side,entry_time,exit_time,entry_price,exit_price,qty,pnl,pnl_rel,bars_held
NVTK,1,2022-01-04 11:00:00+00:00,2022-01-04 19:00:00+00:00,1764.6,1787.0,396.69046809475236,8885.86648532249,0.00888586648532249,48
NVTK,1,2022-01-05 12:40:00+00:00,2022-01-05 20:40:00+00:00,1780.2,1744.0,396.7082948768261,-14360.840274541122,-0.014234355690371887,48
NVTK,1,2022-01-06 13:40:00+00:00,2022-01-06 21:40:00+00:00,1722.0,1751.6,404.278465939342,11966.642591804488,0.012032520325203216,48
NVTK,1,2022-01-10 10:10:00+00:00,2022-01-10 18:10:00+00:00,1761.4,1749.4,399.9910117871069,-4799.892141445283,-0.004768933802656979,48
NVTK,1,2022-01-10 18:20:00+00:00,2022-01-11 06:50:00+00:00,1753.0,1758.6,399.99101178710686,2239.949666007762,0.002236166571591521,75
NVTK,1,2022-01-11 10:10:00+00:00,2022-01-11 18:10:00+00:00,1763.6,1778.0,398.47596304661135,5738.05386787124,0.005715581764572502,48
NVTK,1,2022-01-12 10:10:00+00:00,2022-01-12 18:10:00+00:00,1773.0,1799.6,398.62879082713687,10603.525836001805,0.010501974055273512,48
NVTK,1,2022-01-12 18:30:00+00:00,2022-01-13 06:50:00+00:00,1783.0,1786.0,400.55598105536455,1201.6679431660937,0.0011777902411665732,74
NVTK,1,2022-01-13 10:20:00+00:00,2022-01-13 18:20:00+00:00,1784.6,1726.2,400.66820675889903,-23399.02327471965,-0.02290709402667259,48
NVTK,1,2022-01-14 10:30:00+00:00,2022-01-14 18:30:00+00:00,1737.4,1712.8,402.12568521332304,-9892.2918562478,-0.009911361804996023,48
NVTK,1,2022-01-17 10:50:00+00:00,2022-01-17 19:00:00+00:00,1720.0,1641.4,402.16776813386866,-31610.38657532204,-0.03198837209302322,49
