symbol,side,entry_time,exit_time,entry_price,exit_price,qty,pnl,pnl_rel,bars_held
PIKK,1,2022-07-28 10:00:00+00:00,2022-08-01 09:00:00+00:00,756.8,770.0,924.9471458773785,12209.302325581439,0.012209302325581439,95
PIKK,1,2022-08-17 16:00:00+00:00,2022-08-19 16:00:00+00:00,720.8,719.1,983.0001548666858,-1671.1002632732987,-0.001650943396226349,48
PIKK,1,2022-08-19 17:00:00+00:00,2022-08-22 09:00:00+00:00,718.2,725.0,984.9300215032243,6697.524146221881,0.006627680311890795,64
PIKK,1,2022-08-24 12:00:00+00:00,2022-08-26 12:00:00+00:00,720.3,716.7,988.5672752269486,-3558.842190816925,-0.00349854227405239,48
PIKK,1,2022-10-26 10:00:00+00:00,2022-10-28 10:00:00+00:00,615.0,615.8,1153.7785671746328,923.0228537396538,0.0009105691056910052,48
PIKK,1,2022-10-28 23:00:00+00:00,2022-10-31 09:00:00+00:00,618.1,618.1,1149.0372671250882,0.0,0.0,58
PIKK,1,2022-11-01 14:00:00+00:00,2022-11-03 14:00:00+00:00,612.2,607.4,1160.1109683273717,-5568.532647971463,-0.00548840248284882,48
PIKK,1,2022-11-03 16:00:00+00:00,2022-11-07 09:00:00+00:00,605.6,614.1,1166.3176386334826,9913.699928384602,0.009824966974900925,89
PIKK,1,2022-11-08 14:00:00+00:00,2022-11-10 14:00:00+00:00,611.2,588.6,1166.9855234069146,-26373.872828996296,-0.025883507853403168,48
PIKK,1,2022-11-24 10:00:00+00:00,2022-11-28 09:00:00+00:00,625.6,613.5,1110.6135564674053,-13438.42403325563,-0.01353900255754478,95
PIKK,1,2022-11-29 15:00:00+00:00,2022-12-01 15:00:00+00:00,615.8,605.9,1113.0122508975803,-11018.82128388602,-0.011253653783695982,48
