symbol,side,entry_time,exit_time,entry_price,exit_price,qty,pnl,pnl_rel,bars_held
GAZP,1,2022-01-04 10:30:00+00:00,2022-01-05 10:30:00+00:00,352.47,352.58,1985.9846228047777,218.45830850843976,0.00021845830850843976,48
GAZP,1,2022-01-05 11:00:00+00:00,2022-01-06 11:00:00+00:00,350.64,338.0,1996.7856514258383,-25239.37063402257,-0.02523385808806751,48
GAZP,1,2022-01-11 17:30:00+00:00,2022-01-12 17:30:00+00:00,342.28,347.83,1993.9387675941925,11066.360160147791,0.011350356433329463,48
GAZP,1,2022-01-13 12:30:00+00:00,2022-01-14 12:30:00+00:00,346.03,330.49,1994.7166820340537,-30997.897238809124,-0.031436580643296755,48
GAZP,1,2022-01-31 19:00:00+00:00,2022-02-01 19:00:00+00:00,333.2,330.11,2006.402417218119,-6199.783469203937,-0.00649159663865541,48
GAZP,1,2022-02-01 19:30:00+00:00,2022-02-02 19:30:00+00:00,329.6,329.93,2015.149990863575,664.9994969849478,0.0007008495145630731,48
GAZP,1,2022-02-03 07:00:00+00:00,2022-02-04 07:00:00+00:00,329.08,325.92,2019.748804656995,-6382.406222716039,-0.006721769782423659,48
GAZP,1,2022-02-08 07:00:00+00:00,2022-02-09 07:00:00+00:00,319.83,334.35,2064.194266581067,29972.100750757174,0.03177938279711105,48
GAZP,1,2022-02-10 07:00:00+00:00,2022-02-11 07:00:00+00:00,333.44,327.96,2042.8614527535767,-11194.880761089638,-0.011504318618042266,48
GAZP,1,2022-02-18 10:00:00+00:00,2022-02-21 06:30:00+00:00,325.77,309.48,2066.9039698971355,-33669.86566962426,-0.035003223132885085,137
GAZP,1,2022-04-08 14:00:00+00:00,2022-04-11 09:30:00+00:00,241.58,241.9,2689.6531182409667,860.688997837091,0.0009272290752545542,135
GAZP,1,2022-04-13 17:00:00+00:00,2022-04-14 17:00:00+00:00,234.11,224.69,2778.048279027546,-26169.214788439527,-0.028166246636196705,48
GAZP,1,2022-05-06 10:00:00+00:00,2022-05-11 09:30:00+00:00,236.12,239.8,2676.8187034187326,9850.692828580954,0.010909706928680351,239
GAZP,1,2022-05-12 10:00:00+00:00,2022-05-13 10:00:00+00:00,239.66,230.89,2666.051561508962,-23381.272194433626,-0.02561545522824004,48
GAZP,1,2022-05-20 10:30:00+00:00,2022-05-23 09:30:00+00:00,265.65,265.44,2343.6063493135116,-492.1573333557895,-0.0005533596837944125,142
GAZP,1,2022-05-31 13:00:00+00:00,2022-06-01 13:00:00+00:00,297.91,298.25,2088.666095672469,710.1464725285872,0.000798898996341118,48
GAZP,1,2022-06-02 10:30:00+00:00,2022-06-03 10:30:00+00:00,296.83,295.2,2097.940299472949,-3419.642688140897,-0.0038439510831115354,48
GAZP,1,2022-06-03 13:30:00+00:00,2022-06-06 09:30:00+00:00,293.85,298.0,2111.069828861176,8760.939789773833,0.009885996256593444,136
GAZP,1,2022-06-07 11:30:00+00:00,2022-06-08 11:30:00+00:00,295.52,307.65,2119.8921462631915,25714.291734172504,0.02873240389821331,48
GAZP,1,2022-06-09 11:30:00+00:00,2022-06-10 11:30:00+00:00,306.01,307.8,2106.0440223444302,3769.818799996573,0.004094637430149388,48
GAZP,1,2022-06-15 10:00:00+00:00,2022-06-16 10:00:00+00:00,317.72,315.48,2036.728580000052,-4562.272019200135,-0.004935163036636051,48
GAZP,1,2022-06-16 10:30:00+00:00,2022-06-17 10:30:00+00:00,316.44,315.05,2034.8749021115427,-2828.4761139350167,-0.00307483251169255,48
GAZP,1,2022-06-17 11:00:00+00:00,2022-06-20 09:30:00+00:00,315.1,316.06,2037.2449404773786,1955.7551428582417,0.0021326562995873867,141
GAZP,1,2022-06-23 11:30:00+00:00,2022-06-24 11:30:00+00:00,294.64,302.21,2183.359046105155,16528.02797901601,0.017984659245180546,48
GAZP,1,2022-06-28 12:30:00+00:00,2022-06-29 12:30:00+00:00,294.28,297.48,2225.3450079167255,7121.104025333623,0.007611798287345494,48
GAZP,1,2022-06-29 14:30:00+00:00,2022-06-30 14:30:00+00:00,296.68,218.82,2224.1448757835633,-173171.92002850826,-0.1837063502763921,48
GAZP,1,2022-07-08 17:00:00+00:00,2022-07-11 09:30:00+00:00,197.62,198.0,2725.6297830559242,1035.7393175612387,0.0013460176095536726,129
GAZP,1,2022-07-14 12:30:00+00:00,2022-07-15 12:30:00+00:00,185.69,185.29,2904.6473975432423,-1161.8589590173135,-0.0015078894932414454,48
GAZP,1,2022-07-19 10:00:00+00:00,2022-07-20 10:00:00+00:00,186.56,194.7,2886.7424634353156,23498.083652363428,0.030542452830188624,48
GAZP,1,2022-07-26 10:00:00+00:00,2022-07-27 10:00:00+00:00,193.16,196.26,2873.2622309750823,8907.11291602274,0.011234209981362582,48
GAZP,1,2022-07-28 11:30:00+00:00,2022-07-29 11:30:00+00:00,195.71,196.28,2867.683366084323,1634.5795186680446,0.002038730775126438,48
GAZP,1,2022-07-29 16:00:00+00:00,2022-08-01 09:30:00+00:00,194.74,194.5,2887.8428532372923,-693.0822847769764,-0.0008626887131560353,131
GAZP,1,2022-08-03 10:00:00+00:00,2022-08-04 10:00:00+00:00,187.49,186.09,2996.924420716233,-4195.694189002743,-0.005226945437089999,48
GAZP,1,2022-08-04 12:00:00+00:00,2022-08-05 12:00:00+00:00,185.77,177.36,3008.8624304666237,-25304.533040224294,-0.031689723852075136,48
