symbol,side,entry_time,exit_time,entry_price,exit_price,qty,pnl,pnl_rel,bars_held
SNGS,1,2022-01-04 09:00:00+00:00,2022-01-06 09:00:00+00:00,39.485,39.3,17728.251234646068,-3279.726478409563,-0.003279726478409563,48
SNGS,1,2022-01-11 10:00:00+00:00,2022-01-13 10:00:00+00:00,39.37,40.49,17721.72190665769,19848.328535456694,0.019913639827279735,48
SNGS,1,2022-02-01 09:00:00+00:00,2022-02-03 09:00:00+00:00,36.385,35.585,19557.455584442294,-15645.96446755378,-0.015390957812285227,48
SNGS,1,2022-02-03 18:00:00+00:00,2022-02-07 06:00:00+00:00,35.69,36.075,19631.433071242514,7558.1017324284685,0.007551134771644819,84
SNGS,1,2022-02-08 08:00:00+00:00,2022-02-10 08:00:00+00:00,35.85,36.45,19691.395188991497,11814.837113394926,0.011715481171548144,48
SNGS,1,2022-02-10 17:00:00+00:00,2022-02-14 06:00:00+00:00,36.81,34.505,19402.523865925607,-44722.81751095852,-0.04383319750067916,85
SNGS,1,2022-05-06 12:00:00+00:00,2022-05-11 09:00:00+00:00,23.1,23.97,29562.810876495696,25719.64546255118,0.026363636363636284,117
SNGS,1,2022-06-02 10:00:00+00:00,2022-06-06 09:00:00+00:00,21.98,21.76,31888.29313334106,-7015.424489334997,-0.007006369426751557,95
SNGS,1,2022-06-10 18:00:00+00:00,2022-06-14 09:00:00+00:00,22.1,21.94,31492.936014855288,-5038.86976237685,-0.005067873303167425,87
SNGS,1,2022-06-24 15:00:00+00:00,2022-06-27 09:00:00+00:00,22.35,22.54,30982.84908700841,5886.741326531527,0.005950782997762791,66
SNGS,1,2022-08-17 15:00:00+00:00,2022-08-19 15:00:00+00:00,26.09,25.72,26699.4019173327,-9878.778709413125,-0.009927175162897688,48
SNGS,1,2022-08-19 18:00:00+00:00,2022-08-22 09:00:00+00:00,25.745,25.55,26788.59005347139,-5223.775060426929,-0.005302000388424944,63
SNGS,1,2022-08-24 10:00:00+00:00,2022-08-26 10:00:00+00:00,25.7,24.82,26693.214334020315,-23490.02861393785,-0.02396887159533071,48
