symbol,side,entry_time,exit_time,entry_price,exit_price,qty,pnl,pnl_rel,bars_held
CHMF,1,2022-01-04 10:00:00+00:00,2022-01-05 10:00:00+00:00,1612.0,1599.6,434.24317617866,-5384.615384615424,-0.005384615384615424,48
CHMF,1,2022-01-05 10:30:00+00:00,2022-01-06 10:30:00+00:00,1607.4,1599.6,433.14095385763915,-3378.499440089664,-0.0033967898469578987,48
CHMF,1,2022-01-06 19:00:00+00:00,2022-01-10 06:30:00+00:00,1579.0,1580.0,439.4337046375595,439.4337046375595,0.00044331855604813175,167
CHMF,1,2022-01-12 09:00:00+00:00,2022-01-13 09:00:00+00:00,1563.4,1589.2,444.01523808107504,11455.593142491716,0.011551746194192124,48
CHMF,1,2022-01-13 14:00:00+00:00,2022-01-14 14:00:00+00:00,1581.8,1520.8,443.9197992260065,-27079.107752786396,-0.026994563155898346,48
CHMF,1,2022-01-28 16:30:00+00:00,2022-01-31 06:30:00+00:00,1471.2,1470.6,464.407941128838,-278.64476467736614,-0.0002854812398043063,124
CHMF,1,2022-02-01 10:00:00+00:00,2022-02-02 10:00:00+00:00,1501.0,1549.2,455.05790250064786,21933.790900531247,0.022478347768154588,48
CHMF,1,2022-02-03 13:00:00+00:00,2022-02-04 13:00:00+00:00,1549.2,1581.0,450.81046042076184,14335.772641380207,0.014368706429124689,48
CHMF,1,2022-02-04 17:30:00+00:00,2022-02-07 06:30:00+00:00,1554.8,1563.6,455.6409867074932,4009.6406830259193,0.003961924363262136,122
CHMF,1,2022-02-07 18:00:00+00:00,2022-02-08 18:00:00+00:00,1558.2,1628.0,456.44805199007095,31860.074028906933,0.03135669362084455,48
CHMF,1,2022-02-10 10:00:00+00:00,2022-02-11 10:00:00+00:00,1663.6,1643.0,440.93496419281286,-9083.260262371905,-0.008667949026208186,48
CHMF,1,2022-02-11 19:30:00+00:00,2022-02-14 06:30:00+00:00,1637.0,1592.8,444.21571426237205,-19634.334570396866,-0.018900427611484444,118
CHMF,1,2022-02-16 13:30:00+00:00,2022-02-17 13:30:00+00:00,1646.2,1657.6,433.3842121541886,4940.580018557691,0.004847527639411921,48
CHMF,1,2022-02-17 15:00:00+00:00,2022-02-18 15:00:00+00:00,1646.6,1637.8,435.37926397498825,-3831.3375229798767,-0.003741042147455343,48
CHMF,1,2022-04-07 12:30:00+00:00,2022-04-08 12:30:00+00:00,1069.8,1062.4,667.6140959012243,-4940.344309668969,-0.004842026547018045,48
CHMF,1,2022-04-08 13:00:00+00:00,2022-04-11 09:30:00+00:00,1063.8,1070.0,668.128707255463,4142.397984983902,0.004079714231998526,137
CHMF,1,2022-04-19 10:00:00+00:00,2022-04-20 10:00:00+00:00,978.8,998.0,729.1121754882,13998.953769373473,0.013731099305271792,48
CHMF,1,2022-04-26 10:00:00+00:00,2022-04-27 10:00:00+00:00,1051.8,1080.4,687.8249334535195,19671.79309677075,0.019034036889142517,48
CHMF,1,2022-05-05 10:30:00+00:00,2022-05-06 10:30:00+00:00,1087.2,1094.2,678.0946653551795,4746.662657486257,0.004506990434142753,48
CHMF,1,2022-05-06 18:00:00+00:00,2022-05-11 09:30:00+00:00,1100.8,1105.6,672.7354506126377,3229.1301629406303,0.00305232558139532,223
CHMF,1,2022-05-12 10:30:00+00:00,2022-05-13 10:30:00+00:00,1108.2,1090.4,670.2829589861486,-11931.036669953415,-0.011243457859592102,48
CHMF,1,2022-05-19 16:30:00+00:00,2022-05-20 16:30:00+00:00,1134.8,1118.4,647.2117108560826,-10614.272058039667,-0.01011632005639752,48
CHMF,1,2022-05-27 18:00:00+00:00,2022-05-30 09:30:00+00:00,1037.0,1030.2,701.0856885620585,-4767.382682221966,-0.004590163934426199,127
