symbol,side,entry_time,exit_time,entry_price,exit_price,qty,pnl,pnl_rel,bars_held
PIKK,1,2022-01-03 10:10:00+00:00,2022-01-03 18:10:00+00:00,1113.7,1157.6,628.5355122564424,27592.708988057737,0.027592708988057737,48
PIKK,1,2022-01-04 11:10:00+00:00,2022-01-04 19:10:00+00:00,1169.4,1166.7,615.1144999928514,-1660.8091499807267,-0.0016162134427912022,48
PIKK,1,2022-01-04 19:20:00+00:00,2022-01-05 06:50:00+00:00,1169.3,1179.0,614.1728640097955,5957.476780895045,0.005806893012913737,69
PIKK,1,2022-01-06 19:10:00+00:00,2022-01-10 06:50:00+00:00,1145.9,1149.0,630.3539258515405,1954.0971701397182,0.0018937080024434383,502
PIKK,1,2022-01-10 10:10:00+00:00,2022-01-10 18:10:00+00:00,1151.5,1225.8,628.4762758596423,46695.787296371396,0.04516717325227961,48
PIKK,1,2022-01-11 11:20:00+00:00,2022-01-11 19:20:00+00:00,1230.8,1248.0,614.5413412088383,10570.111068792046,0.009782255443613936,48
PIKK,1,2022-01-12 20:10:00+00:00,2022-01-13 06:50:00+00:00,1251.4,1265.0,610.3376702157523,8300.592314934176,0.007607479622822388,64
PIKK,1,2022-01-13 10:20:00+00:00,2022-01-13 18:20:00+00:00,1250.0,1228.1,615.6695801027571,-13483.163804250436,-0.012264000000000051,48
PIKK,1,2022-01-19 19:30:00+00:00,2022-01-20 07:00:00+00:00,1130.0,1112.9,672.6980181110362,-11503.136109698657,-0.010592920353982242,69
PIKK,1,2022-01-20 13:10:00+00:00,2022-01-20 21:10:00+00:00,1113.6,1104.5,675.3740707513308,-6145.904043837049,-0.005720186781609139,48
