begin,open,high,low,close,volume,v3_signal,v3_L,v3_U,v3_M,v3_segment_quality,v3_breakout
2022-01-03 06:30:00+00:00,295.9,295.9,295.9,295.9,26910,0.0,,,,,False
2022-01-03 07:00:00+00:00,295.9,296.1,294.34,295.17,725640,0.0,,,,,False
2022-01-03 07:30:00+00:00,295.2,295.2,294.52,295.1,328090,0.0,,,,,False
2022-01-03 08:00:00+00:00,295.09,295.67,294.9,295.55,450830,0.0,,,,,False
2022-01-03 08:30:00+00:00,295.55,296.8,295.54,296.55,831220,0.0,,,,,False
2022-01-03 09:00:00+00:00,296.55,296.95,295.87,296.62,559200,0.0,,,,,False
2022-01-03 09:30:00+00:00,296.62,296.8,295.86,296.6,604860,0.0,,,,,False
2022-01-03 10:00:00+00:00,296.57,298.98,296.45,298.35,4327700,0.0,,,,,False
2022-01-03 10:30:00+00:00,298.36,301.2,298.36,300.25,5209550,0.0,,,,,False
2022-01-03 11:00:00+00:00,300.2,303.43,299.11,302.05,6663460,0.0,,,,,False
2022-01-03 11:30:00+00:00,302.0,302.31,300.65,301.05,2591570,0.0,,,,,False
2022-01-03 12:00:00+00:00,301.05,301.4,300.3,300.63,1795750,0.0,,,,,False
2022-01-03 12:30:00+00:00,300.7,301.22,300.65,301.0,1140890,0.0,,,,,False
2022-01-03 13:00:00+00:00,300.98,301.67,300.36,301.59,1332160,0.0,,,,,False
2022-01-03 13:30:00+00:00,301.58,302.39,300.78,302.2,2902400,0.0,,,,,False
2022-01-03 14:00:00+00:00,302.14,302.34,301.5,301.85,1157710,0.0,,,,,False
2022-01-03 14:30:00+00:00,301.85,302.09,300.05,301.27,1967300,0.0,,,,,False
2022-01-03 15:00:00+00:00,301.23,301.95,300.78,301.5,859570,0.0,,,,,False
2022-01-03 15:30:00+00:00,301.5,302.1,301.43,301.89,902860,0.0,,,,,False
2022-01-03 16:00:00+00:00,301.89,302.07,301.51,301.93,912790,0.0,,,,,False
2022-01-03 16:30:00+00:00,301.93,302.47,301.74,302.12,1083810,0.0,,,,,False
2022-01-03 17:00:00+00:00,302.15,303.55,301.9,302.7,2650150,0.0,,,,,False
2022-01-03 17:30:00+00:00,302.69,303.88,302.53,302.92,2555780,0.0,,,,,False
2022-01-03 18:00:00+00:00,303.0,303.87,302.8,303.0,2060780,0.0,,,,,False
2022-01-03 18:30:00+00:00,303.0,303.29,302.7,302.7,1313760,0.0,,,,,False
2022-01-03 19:00:00+00:00,303.09,303.09,302.6,302.92,263150,0.0,,,,,False
2022-01-03 19:30:00+00:00,302.88,303.37,302.75,303.04,553730,0.0,,,,,False
2022-01-03 20:00:00+00:00,302.9,303.5,302.78,303.29,340250,0.0,,,,,False
2022-01-03 20:30:00+00:00,303.3,303.74,303.2,303.36,561390,0.0,,,,,False
2022-01-03 21:00:00+00:00,303.36,303.5,303.12,303.5,232930,0.0,,,,,False
2022-01-03 21:30:00+00:00,303.49,303.5,303.34,303.45,285020,0.0,,,,,False
2022-01-03 22:00:00+00:00,303.5,304.15,303.22,303.9,445440,0.0,,,,,False
2022-01-03 22:30:00+00:00,303.98,304.9,303.85,304.75,642400,0.0,,,,,False
2022-01-03 23:00:00+00:00,304.75,305.0,304.01,305.0,974440,0.0,,,,,False
2022-01-03 23:30:00+00:00,305.0,305.5,304.97,305.47,929680,0.0,,,,,False
2022-01-04 00:00:00+00:00,,,,,0,0.0,,,,,False
2022-01-04 00:30:00+00:00,,,,,0,0.0,,,,,False
2022-01-04 01:00:00+00:00,,,,,0,0.0,,,,,False
2022-01-04 01:30:00+00:00,,,,,0,0.0,,,,,False
2022-01-04 02:00:00+00:00,,,,,0,0.0,,,,,False
2022-01-04 02:30:00+00:00,,,,,0,0.0,,,,,False
2022-01-04 03:00:00+00:00,,,,,0,0.0,,,,,False
2022-01-04 03:30:00+00:00,,,,,0,0.0,,,,,False
2022-01-04 04:00:00+00:00,,,,,0,0.0,,,,,False
2022-01-04 04:30:00+00:00,,,,,0,0.0,,,,,False
2022-01-04 05:00:00+00:00,,,,,0,0.0,,,,,False
2022-01-04 05:30:00+00:00,,,,,0,0.0,,,,,False
2022-01-04 06:00:00+00:00,,,,,0,0.0,,,,,False
2022-01-04 06:30:00+00:00,305.51,305.51,305.51,305.51,2190,0.0,,,,,False
2022-01-04 07:00:00+00:00,305.51,309.78,305.5,307.44,2543020,0.0,,,,,False
2022-01-04 07:30:00+00:00,307.44,309.5,307.3,308.23,1342490,0.0,,,,,False
2022-01-04 08:00:00+00:00,308.34,308.99,308.19,308.62,561360,0.0,,,,,False
2022-01-04 08:30:00+00:00,308.63,309.7,308.6,309.1,1302340,0.0,,,,,False
2022-01-04 09:00:00+00:00,309.07,310.1,308.7,308.89,2217460,0.0,,,,,False
2022-01-04 09:30:00+00:00,308.9,309.5,308.35,308.44,1007060,0.0,299.486,305.506,302.496,ROLLING,False
2022-01-04 10:00:00+00:00,308.37,308.8,306.0,306.52,4694440,0.0,,,,,False
2022-01-04 10:30:00+00:00,306.51,306.51,304.51,306.14,3702220,0.0,,,,,False
2022-01-04 11:00:00+00:00,306.11,306.99,302.51,302.94,5561500,0.0,,,,,False
2022-01-04 11:30:00+00:00,302.86,303.94,301.63,303.0,4382250,0.0,,,,,False
2022-01-04 12:00:00+00:00,303.09,305.53,302.82,305.19,3191580,0.0,,,,,False
2022-01-04 12:30:00+00:00,305.19,305.85,305.0,305.59,1481330,0.0,,,,,False
2022-01-04 13:00:00+00:00,305.61,306.89,305.0,305.99,3619930,0.0,,,,,False
2022-01-04 13:30:00+00:00,305.88,306.5,305.32,306.0,1695160,0.0,,,,,False
2022-01-04 14:00:00+00:00,305.9,306.35,305.0,306.04,1446190,0.0,,,,,False
2022-01-04 14:30:00+00:00,306.06,306.06,304.8,304.88,1030620,0.0,,,,,False
2022-01-04 15:00:00+00:00,304.92,305.0,302.88,303.44,2256640,0.0,,,,,False
2022-01-04 15:30:00+00:00,303.41,304.5,302.89,304.03,1350330,0.0,,,,,False
2022-01-04 16:00:00+00:00,304.06,304.67,303.81,304.41,1145590,0.0,,,,,False
