symbol,trades,total_pnl,total_return,win_rate,gross_profit,gross_loss,pf,max_drawdown,equity0,equity_final,circuit_breaker_hit,circuit_breaker_time,entry_ai_mode,entry_ai_threshold,entry_ai_top_pct,entry_ai_trend_mode,entry_ai_trend_threshold,entry_ai_trend_top_pct,entry_ai_trend_slope_k,entry_ai_signal_bars,entry_ai_trend_bars,entry_ai_allowed,entry_ai_blocked
SBER,39,17059.825641380547,0.017059825641380547,0.5128205128205128,108692.7701138356,91632.94447245506,1.1861756788412354,-0.015098710622446502,1000000.0,1017059.8256413806,False,,top_pct,0.5415577255838988,0.2,off,,0.3,0.00025,298,0,60,238
GAZP,66,1888.4771071752477,0.0018884771071752478,0.5151515151515151,178701.103023569,176812.62591639376,1.010680668857145,-0.045733516036530426,1000000.0,1001888.4771071749,False,,top_pct,0.5426654429210418,0.2,off,,0.3,0.00025,548,0,110,438
LKOH,41,17757.004987705935,0.017757004987705934,0.5121951219512195,96212.37320032554,78455.36821261962,1.2263325683410622,-0.022506352075109076,1000000.0,1017757.0049877056,False,,top_pct,0.5482931797916997,0.2,off,,0.3,0.00025,397,0,80,317
GMKN,80,110504.78920336568,0.11050478920336568,0.5625,274850.57363236573,164345.78442900005,1.6723919909920506,-0.022388425693094613,1000000.0,1110504.7892033663,False,,top_pct,0.5497953734395059,0.2,off,,0.3,0.00025,689,0,138,551
YNDX,40,-26640.063188033757,-0.026640063188033757,0.375,88082.95203396393,114723.01522199767,0.7677879792778876,-0.05507666372780044,1000000.0,973359.9368119661,False,,top_pct,0.5516777660421165,0.2,off,,0.3,0.00025,318,0,64,254
ROSN,57,43784.785302599266,0.043784785302599265,0.6140350877192983,183113.54775351356,139328.76245091428,1.3142551798522197,-0.03581905637111917,1000000.0,1043784.785302599,False,,top_pct,0.5496189168961342,0.2,off,,0.3,0.00025,554,0,111,443
NVTK,103,-46896.62079350425,-0.04689662079350425,0.46601941747572817,205299.08303464678,252195.70382815105,0.8140467102268318,-0.0896215947923624,1000000.0,953103.3792064955,False,,top_pct,0.5521632896026337,0.2,off,,0.3,0.00025,865,0,173,692
NLMK,86,-81221.47544463057,-0.08122147544463057,0.4418604651162791,162539.452704751,243760.92814938157,0.6667986290450272,-0.10335163753595557,1000000.0,918778.5245553689,False,,top_pct,0.5480111208289294,0.2,off,,0.3,0.00025,717,0,144,573
MTSS,42,50409.89479866752,0.05040989479866752,0.5476190476190477,131805.44766441156,81395.55286574406,1.6193200122593294,-0.03497433118720725,1000000.0,1050409.894798667,False,,top_pct,0.5559951435007187,0.2,off,,0.3,0.00025,398,0,80,318
TATN,59,53801.18752353687,0.053801187523536874,0.559322033898305,175675.47761024715,121874.29008671029,1.4414482126235055,-0.029398050775912097,1000000.0,1053801.1875235368,False,,top_pct,0.549509688723824,0.2,off,,0.3,0.00025,536,0,108,428
CHMF,87,67471.79144359093,0.06747179144359093,0.5977011494252874,254606.64718751365,187134.8557439227,1.360551705749142,-0.04767735611725766,1000000.0,1067471.7914435915,False,,top_pct,0.5562636248025633,0.2,off,,0.3,0.00025,792,0,159,633
SNGS,80,159916.69832558456,0.15991669832558456,0.6125,305386.90499558236,145470.20666999777,2.099308937453832,-0.02845360712070631,1000000.0,1159916.6983255842,False,,top_pct,0.5494231524572013,0.2,off,,0.3,0.00025,656,0,132,524
PIKK,112,-10354.207409632882,-0.010354207409632882,0.49107142857142855,283904.1197151746,294258.3271248075,0.96481252540649,-0.06750166455656029,1000000.0,989645.7925903673,False,,top_pct,0.5462624633210195,0.2,off,,0.3,0.00025,1164,0,233,931
PLZL,68,22230.32851370899,0.022230328513708993,0.5441176470588235,177414.8778708117,155184.54935710272,1.1432509138687106,-0.04701192654762908,1000000.0,1022230.3285137087,False,,top_pct,0.5509575112951147,0.2,off,,0.3,0.00025,738,0,148,590
MGNT,56,43310.176464364435,0.043310176464364435,0.5535714285714286,167802.25917818,124492.08271381556,1.34789502689843,-0.02403266190952814,1000000.0,1043310.1764643643,False,,top_pct,0.5506808119905424,0.2,off,,0.3,0.00025,542,0,109,433
VKCO,130,102755.60743914383,0.10275560743914383,0.5153846153846153,401087.52396553184,298331.916526388,1.3444338394482673,-0.03923162232051195,1000000.0,1102755.6074391438,False,,top_pct,0.5464264824026004,0.2,off,,0.3,0.00025,1361,0,273,1088
OZON,73,-2636.512016668768,-0.002636512016668768,0.4383561643835616,163680.15992777742,166316.6719444462,0.9841476384427087,-0.05447129178604395,1000000.0,997363.4879833314,False,,top_pct,0.5458931844361276,0.2,off,,0.3,0.00025,539,0,108,431
