symbol,side,entry_time,exit_time,entry_price,exit_price,qty,pnl,pnl_rel,bars_held,entry_reason,exit_reason,post_circuit_breaker,entry_geo_class,entry_geo_valid_box,entry_geo_h_pct,entry_atr_pct,entry_slope_pct_per_bar,entry_dist_L_pct,entry_dist_U_pct
LKOH,-1,2022-01-10 22:00:00+00:00,2022-01-11 06:50:00+00:00,6775.0,6799.0,103.3210332103321,-2479.7047970479707,-0.0024797047970479707,53,v3_short,timeout,False,A,True,0.013282172373081463,0.0031579042478856946,-0.00021841794569067295,0.95,0.05
LKOH,-1,2022-01-17 21:30:00+00:00,2022-01-18 06:50:00+00:00,6538.0,6548.0,106.80088813736104,-1068.0088813736104,-0.0010706638115631692,56,v3_short,timeout,False,A,True,0.010861251338534496,0.003198434031712731,-0.0004520422212023864,0.9436619718309859,0.056338028169014086
LKOH,1,2022-01-20 22:40:00+00:00,2022-01-21 06:50:00+00:00,6446.5,6400.0,108.20082221749863,-5031.338233113686,-0.005049251531838983,49,v3_long,timeout,False,A,True,0.012868217054263565,0.004371143806359753,0.0001813953488372093,0.006024096385542169,0.9939759036144579
LKOH,1,2022-01-21 21:10:00+00:00,2022-01-21 23:50:00+00:00,6415.0,6420.0,108.18311202835936,540.9155601417968,0.0005455962587685113,16,v3_long,weekend_exit,False,A,True,0.015354637568199532,0.0051648718723654695,0.00021044427123928294,0.15228426395939088,0.8477157360406091
LKOH,1,2022-01-26 19:50:00+00:00,2022-01-26 22:00:00+00:00,6556.0,6625.5,105.91417092038203,7361.034878966551,0.0074206833435021356,13,v3_long,opposite_signal,False,A,True,0.01906504995043087,0.005073637782726908,0.00039807824296499654,0.048,0.952
LKOH,1,2022-01-28 19:30:00+00:00,2022-01-28 23:50:00+00:00,6820.5,6775.0,102.56227974038578,-4666.583728187553,-0.004669745619822594,26,v3_long,weekend_exit,False,A,True,0.010411320478040912,0.004348274979762416,6.745362563237774e-05,0.1619718309859155,0.8380281690140845
LKOH,1,2022-02-01 19:50:00+00:00,2022-02-02 06:50:00+00:00,6937.0,6975.0,100.36895204837391,3814.020177838209,0.0038345105953582243,66,v3_long,timeout,False,A,True,0.012036903560616981,0.0031184450138711964,0.0002580366152515497,0.08383233532934131,0.9161676646706587
LKOH,-1,2022-02-07 20:50:00+00:00,2022-02-08 07:00:00+00:00,6963.0,6956.0,100.37760081632294,702.6432057142606,0.0007037196610656327,61,v3_short,timeout,False,A,True,0.008329742926899326,0.003307570335329306,-9.119632342381158e-05,0.5689655172413793,0.43103448275862066
LKOH,1,2022-02-11 19:30:00+00:00,2022-02-11 21:30:00+00:00,6833.5,6765.165,102.35180869657664,-6994.2108472805685,-0.007000000000000003,12,v3_long,sl,False,A,True,0.012814879906268306,0.00381980560238155,-0.000229203280609256,0.2742857142857143,0.7257142857142858
LKOH,1,2022-02-15 20:20:00+00:00,2022-02-16 06:50:00+00:00,6953.5,7028.0,99.88137443517081,7441.162395420226,0.007499820234414325,63,v3_long,timeout,False,A,True,0.01890726096333573,0.003441951906571399,0.0003493889288281812,0.057034220532319393,0.9429657794676806
LKOH,-1,2022-02-17 19:40:00+00:00,2022-02-17 23:10:00+00:00,6752.0,6694.5,103.63358276240437,5958.931008838252,0.005961196682464455,21,v3_short,opposite_signal,False,A,True,0.019468502479828263,0.00424206991257529,-0.0004900436745873121,0.7756653992395437,0.22433460076045628
LKOH,1,2022-02-18 10:30:00+00:00,2022-02-18 11:10:00+00:00,6779.5,6711.705,103.82848329787464,-7039.052025179419,-0.007000000000000008,4,v3_long,sl,False,A,True,0.01098982150759699,0.003664391369067575,0.00024413630328957073,0.2953020134228188,0.7046979865771812
LKOH,-1,2022-09-16 13:20:00+00:00,2022-09-16 15:50:00+00:00,4565.5,4497.0175,153.0999597197055,10484.667991504744,0.010500000000000011,15,v3_short,tp,False,A,True,0.01708465666411127,0.00347846947343169,,0.8141025641025641,0.1858974358974359
LKOH,1,2022-09-21 23:40:00+00:00,2022-09-22 09:50:00+00:00,3954.0,3955.0,178.6335694725263,178.6335694725263,0.0001770359129994942,61,v3_long,timeout,False,A,True,0.007330637007077857,0.004243102701141124,0.00015672396359959554,0.034482758620689655,0.9655172413793104
LKOH,-1,2022-09-23 21:40:00+00:00,2022-09-23 23:50:00+00:00,3947.0,3948.5,178.98205654750433,-268.4730848212565,-0.00026602482898403855,13,v3_short,weekend_exit,False,A,True,0.013936399341188396,0.0041886766108952134,-0.00024071962498416316,0.9454545454545454,0.05454545454545454
LKOH,-1,2022-09-27 22:10:00+00:00,2022-09-28 09:50:00+00:00,3831.0,3840.0,184.35245263211294,-1659.1720736890165,-0.0016444792482380578,70,v3_short,timeout,False,A,True,0.01605324980422866,0.005486924605394233,-0.00018271991647089532,0.926829268292683,0.07317073170731707
LKOH,1,2022-10-05 21:40:00+00:00,2022-10-06 09:50:00+00:00,4085.5,4123.0,172.58421872036283,6471.908202013606,0.006425162158854484,73,v3_long,timeout,False,A,True,0.011869799314733235,0.003588660133656987,0.00023861967694566814,0.12371134020618557,0.8762886597938144
LKOH,-1,2022-10-12 13:20:00+00:00,2022-10-12 13:50:00+00:00,4194.0,4235.94,169.19960928074678,-7096.231613234452,-0.006999999999999934,3,v3_short,sl,False,A,True,0.03314258464473057,0.005012830120126258,,0.381294964028777,0.6187050359712231
LKOH,-1,2022-10-18 13:20:00+00:00,2022-10-18 15:50:00+00:00,4260.0,4302.6,165.41215943525535,-7046.557991941938,-0.00700000000000006,15,v3_short,sl,False,A,True,0.018544600938967135,0.004080035770176615,,0.6708860759493671,0.3291139240506329
