symbol,side,entry_time,exit_time,entry_price,exit_price,qty,pnl,pnl_rel,bars_held,entry_reason,exit_reason,post_circuit_breaker,entry_geo_class,entry_geo_valid_box,entry_geo_h_pct,entry_atr_pct,entry_slope_pct_per_bar,entry_dist_L_pct,entry_dist_U_pct
PLZL,-1,2022-01-13 11:00:00+00:00,2022-01-13 17:00:00+00:00,1235.7,1221.3,566.4805373472525,8157.319737800487,0.008157319737800487,6,v3_short,opposite_signal,False,A,True,0.01856345547197286,0.006332102546613595,8.816630267734075e-05,0.7494553376906323,0.25054466230936767
PLZL,-1,2022-01-14 11:00:00+00:00,2022-01-14 13:00:00+00:00,1228.45,1210.02325,574.4719962688431,10585.651857246952,0.010500000000000046,2,v3_short,tp,False,A,True,0.01953760989905568,0.006899218495604046,-9.239661348095008e-05,0.6520833333333371,0.3479166666666629
PLZL,1,2022-02-03 11:00:00+00:00,2022-02-03 12:00:00+00:00,1218.3,1206.117,585.3402939477413,-7131.200801165328,-0.006999999999999996,1,v3_long,sl,False,A,True,0.024052867052497602,0.008591544123206674,0.00013873496695809666,0.4197952218430025,0.5802047781569974
PLZL,-1,2022-02-04 11:00:00+00:00,2022-02-04 16:00:00+00:00,1220.85,1202.5372499999999,580.0288647710346,10621.923593335794,0.01050000000000003,5,v3_short,tp,False,A,True,0.01778032692859195,0.008242418337055551,-0.00020320373632676621,0.730414746543773,0.2695852534562269
PLZL,-1,2022-05-20 11:00:00+00:00,2022-05-23 09:00:00+00:00,1213.5,1209.2,589.6692097824908,2535.577602064684,0.0024804285125669292,70,v3_short,timeout,False,A,True,0.026328800988875193,0.006365883807169355,-0.00019859909353111136,0.0,1.0
PLZL,1,2022-06-03 11:00:00+00:00,2022-06-03 11:00:00+00:00,1133.45,1122.1155,632.8805773457126,-7173.384903924938,-0.00699999999999996,0,v3_long,sl,False,A,True,0.015351360889320296,0.006005397840061937,-0.00012836913847103732,0.11206896551724341,0.8879310344827566
PLZL,-1,2022-09-02 11:00:00+00:00,2022-09-05 09:00:00+00:00,831.05,837.85,857.1290788276884,-5828.47773602834,-0.00572769388123464,70,v3_short,timeout,False,A,True,0.012273629745502732,0.007219782203236869,0.00015221707478490902,0.5931372549019537,0.4068627450980463
PLZL,1,2022-09-15 19:00:00+00:00,2022-09-16 14:00:00+00:00,810.0,801.9,874.3668969685564,-7082.371865445327,-0.007000000000000021,19,v3_long,sl,False,A,True,0.012592592592592648,0.005086805555555565,-0.000390740740740739,0.24509803921568518,0.7549019607843148
PLZL,1,2022-11-18 14:00:00+00:00,2022-11-21 09:00:00+00:00,655.95,654.65,1072.1541676022848,-1393.8004178830433,-0.0013873008613462115,67,v3_long,timeout,False,A,True,0.01501638844424121,0.006290971110602934,0.000352923241100695,0.48730964467005655,0.5126903553299434
PLZL,-1,2022-12-09 11:00:00+00:00,2022-12-12 09:00:00+00:00,743.95,741.0,944.0202512886628,2784.859741301598,0.0027757241750118043,70,v3_short,timeout,False,A,True,0.014720709820528394,0.005938277206426032,-1.277139208173752e-05,0.8127853881278588,0.1872146118721412
PLZL,-1,2023-01-20 12:00:00+00:00,2023-01-23 09:00:00+00:00,817.3,820.0,861.6826963968089,-2326.543280271423,-0.0023124923528692423,69,v3_short,timeout,False,A,True,0.014068999265965255,0.0055339338145338835,-0.0001174455590897958,0.7217391304347787,0.27826086956522134
PLZL,-1,2023-02-09 17:00:00+00:00,2023-02-09 23:00:00+00:00,921.05,913.95,762.8518402572302,5416.248065826265,0.005396015417186837,6,v3_short,opposite_signal,False,A,True,0.01541718690624823,0.00671957277020791,-5.537158677596123e-05,0.3838028169014055,0.6161971830985945
PLZL,1,2023-03-03 11:00:00+00:00,2023-03-03 17:00:00+00:00,885.05,893.9,798.165144472064,7063.761528577784,0.006999604542116282,6,v3_long,opposite_signal,False,A,True,0.016610169491525474,0.0060151836158192215,0.0002225988700564977,0.20748299319727517,0.7925170068027249
PLZL,-1,2023-03-03 20:00:00+00:00,2023-03-06 09:00:00+00:00,895.3,899.55,794.5500884452191,-3376.8378758921813,-0.0033229085222830335,61,v3_short,timeout,False,A,True,0.013958682300390842,0.005586962590731447,7.816862088218619e-05,0.9119999999999981,0.08800000000000181
PLZL,-1,2023-03-10 16:00:00+00:00,2023-03-10 18:00:00+00:00,892.3,901.223,794.5723497387427,-7089.969076718802,-0.007000000000000001,2,v3_short,sl,False,A,True,0.009416512527324677,0.004086603380364938,-2.2420267922201672e-05,0.7976190476190417,0.20238095238095835
