symbol,side,entry_time,exit_time,entry_price,exit_price,qty,pnl,pnl_rel,bars_held
SNGS,1,2022-01-03 17:00:00+00:00,2022-01-04 17:00:00+00:00,39.535,40.485,17705.830276969773,16820.538763121334,0.016820538763121333,48
SNGS,1,2022-01-05 11:00:00+00:00,2022-01-06 11:00:00+00:00,39.84,39.05,17865.82271923155,-14113.999948193035,-0.013880522088353523,48
SNGS,1,2022-01-06 21:30:00+00:00,2022-01-10 06:30:00+00:00,38.915,39.31,18036.60740512527,7124.459925024537,0.007105229346010592,162
SNGS,1,2022-01-10 17:30:00+00:00,2022-01-11 17:30:00+00:00,39.315,40.025,17979.94910639621,12765.763865541323,0.012641485438127955,48
SNGS,1,2022-01-13 11:30:00+00:00,2022-01-14 11:30:00+00:00,40.33,38.48,17749.01398025901,-32835.67586347919,-0.03211009174311929,48
SNGS,1,2022-01-20 21:30:00+00:00,2022-01-21 21:30:00+00:00,36.5,35.595,18981.71947176467,-17178.45612194705,-0.017356164383561665,48
SNGS,1,2022-01-31 17:00:00+00:00,2022-02-01 17:00:00+00:00,36.125,36.3,18845.891804402698,3298.0310657704185,0.003391003460207557,48
SNGS,1,2022-02-01 23:30:00+00:00,2022-02-02 23:30:00+00:00,35.945,35.81,19004.491951038723,-2565.6064133901896,-0.0026290165530671473,48
SNGS,1,2022-02-03 07:00:00+00:00,2022-02-04 07:00:00+00:00,35.735,35.825,19065.91685156608,1715.9325166410122,0.001762977473065689,48
SNGS,1,2022-02-04 17:00:00+00:00,2022-02-07 06:30:00+00:00,35.85,36.075,19038.261965198395,4283.608942169666,0.004393305439330572,123
SNGS,1,2022-02-07 17:00:00+00:00,2022-02-08 17:00:00+00:00,35.845,36.365,19124.570169113722,9944.776487939194,0.01015483331008515,48
SNGS,1,2022-02-09 15:30:00+00:00,2022-02-10 15:30:00+00:00,36.565,36.81,18938.37170117431,4639.901066787792,0.0046902775878573276,48
SNGS,1,2022-02-10 16:30:00+00:00,2022-02-11 16:30:00+00:00,36.55,35.635,19035.006621072233,-17417.031058281078,-0.017523939808481517,48
SNGS,1,2022-02-16 11:00:00+00:00,2022-02-17 11:00:00+00:00,35.895,35.335,19042.69592587807,-10663.909718491763,-0.0109207410502856,48
SNGS,1,2022-02-17 13:30:00+00:00,2022-02-18 13:30:00+00:00,35.28,34.92,19163.06217280185,-6898.702382208655,-0.007142857142857133,48
