symbol,side,entry_time,exit_time,entry_price,exit_price,qty,pnl,pnl_rel,bars_held,entry_reason,exit_reason,post_circuit_breaker,entry_geo_class,entry_geo_valid_box,entry_geo_h_pct,entry_atr_pct,entry_slope_pct_per_bar,entry_dist_L_pct,entry_dist_U_pct
MTSS,-1,2022-02-14 20:30:00+00:00,2022-02-14 21:50:00+00:00,284.4,280.13399999999996,2461.322081575246,10500.000000000047,0.010500000000000047,8,v3_short,tp,False,A,True,0.01600140671707387,0.004668721717630223,0.00014418850008792063,0.8901098901098891,0.10989010989011098
MTSS,-1,2022-02-15 19:20:00+00:00,2022-02-16 06:50:00+00:00,285.35,287.0,2478.885579113369,-4090.161205537003,-0.004047660767478479,69,v3_short,timeout,False,A,True,0.006651496586731935,0.0038651553742449006,0.00019779450376334598,0.6578947368421131,0.34210526315788686
MTSS,-1,2022-02-16 11:30:00+00:00,2022-02-16 19:30:00+00:00,290.8,288.75,2422.5821429027646,4966.293392950695,0.004934662998624511,48,v3_short,timeout,False,A,True,0.01565456734904509,0.0034282765230640587,,0.8131868131868188,0.18681318681318118
MTSS,-1,2022-02-17 10:30:00+00:00,2022-02-17 18:30:00+00:00,284.95,284.3,2484.5176084617988,1614.9364455001128,0.0015967713633970315,48,v3_short,timeout,False,A,True,0.00982800982800987,0.0038025038025038126,-0.0002228852228852197,0.6785714285714177,0.3214285714285823
MTSS,-1,2023-02-01 13:20:00+00:00,2023-02-01 21:20:00+00:00,251.6,251.4,2818.3376313316357,563.6675262662951,0.0005564387917328777,48,v3_short,timeout,False,A,True,0.017100815271425665,0.0029921692280013984,,0.8023255813953494,0.19767441860465063
MTSS,-1,2023-04-19 13:20:00+00:00,2023-04-19 16:40:00+00:00,270.05,265.99925,2627.247973750883,10642.324729671373,0.010499999999999982,20,v3_short,tp,False,A,True,0.023329013145713798,0.0030417647525590496,,0.8492063492063513,0.1507936507936487
MTSS,-1,2023-05-12 13:20:00+00:00,2023-05-12 21:20:00+00:00,274.3,275.15,2613.700118928895,-2221.6451010894716,-0.0021691578563615603,48,v3_short,timeout,False,A,True,0.018592781625957063,0.003984167491276503,,0.8431372549019592,0.15686274509804074
MTSS,-1,2023-10-25 13:20:00+00:00,2023-10-25 21:20:00+00:00,285.25,284.65,2507.915130767514,1504.7490784605652,0.0014723926380368654,48,v3_short,timeout,False,A,True,0.02261174408413688,0.0030299236258920707,,0.829457364341083,0.17054263565891706
MTSS,-1,2023-11-16 13:20:00+00:00,2023-11-16 15:40:00+00:00,278.75,274.56875,2570.1744050452226,10746.541731095278,0.010499999999999943,14,v3_short,tp,False,A,True,0.012378902045209863,0.003015702154561139,,0.7681159420289815,0.23188405797101855
MTSS,-1,2024-02-21 13:20:00+00:00,2024-02-21 21:20:00+00:00,278.85,277.65,2596.2298533911508,3115.475824069499,0.0030123722431415877,48,v3_short,timeout,False,A,True,0.025999641384256766,0.004303388918773532,,0.8275862068965517,0.1724137931034483
MTSS,-1,2024-09-04 13:20:00+00:00,2024-09-04 19:00:00+00:00,190.25,192.1525,3816.7649287514905,-7261.395276949724,-0.007000000000000012,34,v3_short,sl,False,A,True,0.016819973718791004,0.0037669732807709116,,0.8437499999999994,0.15625000000000056
MTSS,-1,2024-09-13 13:20:00+00:00,2024-09-13 13:30:00+00:00,194.7,191.77949999999998,3703.423477150007,10815.84826501661,0.010500000000000015,1,v3_short,tp,False,A,True,0.0161787365177196,0.0031183505759776946,,0.6984126984126935,0.30158730158730646
MTSS,-1,2024-09-25 13:20:00+00:00,2024-09-25 16:50:00+00:00,209.4,206.25900000000001,3479.597157529216,10929.414671799237,0.01049999999999997,21,v3_short,tp,False,A,True,0.03008595988538674,0.005639696184108775,,0.8095238095238109,0.1904761904761892
MTSS,-1,2025-02-14 19:40:00+00:00,2025-02-14 23:50:00+00:00,251.65,251.45,2925.8026427851273,585.1605285570754,0.0005563282336579056,25,v3_short,weekend_exit,False,A,True,0.013709517186568602,0.004407644241881116,-0.00027021657063381726,0.7681159420289897,0.2318840579710103
MTSS,-1,2025-02-19 12:50:00+00:00,2025-02-19 14:00:00+00:00,246.9,249.369,2983.74988832267,-7366.878474268654,-0.006999999999999982,7,v3_short,sl,False,A,True,0.016191054442420562,0.0031595043738334404,,0.8500000000000014,0.14999999999999858
