symbol,interval,trade_id,trade_uid,dt,entry_dt,exit_dt,direction,entry_price,exit_price,qty,trade_pnl_abs,trade_pnl_rel,trade_bars_in_trade,trade_exit_reason,bars_held,time_since_entry_min,pnl_abs,pnl_rel,mae_abs,mfe_abs,mae_rel,mfe_rel,y_exit,begin,open,high,low,close,volume,v3_signal,v3_L,v3_U,v3_M,v3_segment_quality,v3_breakout,ma_close,std_close,band_lower,band_upper,dist_from_ma,band_pos,ret_1,ret_3,ret_6,ret_mean_20,ret_vol_20,atr_14,atr_14_pct,bar_range,bar_range_pct,bar_body,bar_body_pct,hour,day_of_week,z_ma,band_width_pct,edge_proximity,range_vs_atr,body_vs_range
GAZP,30min,24,GAZP:24,2022-06-28 14:30:00,2022-06-28 12:30:00,2022-06-29 12:30:00,1,294.28,297.48,2225.345007916725,7121.104025333623,0.0076117982873454,48,,4,120.0,3115.483011083491,0.004757373929590982,0.0,3159.989911241785,0.0,0.004825336414299362,1,2022-06-28 14:30:00+00:00,295.7,295.7,295.1,295.68,460630,0.0,293.66,297.39,295.525,ROLLING,False,295.6941570176842,1.3623978978981168,293.650560170837,297.7377538645313,-4.787723175511713e-05,0.49653624987090506,-6.763611768678679e-05,0.0024410089503661414,0.002678965037810732,-0.0003465325071473679,0.002321365381358063,,,0.5999999999999659,0.0020292207792206637,0.01999999999998181,6.764069264063113e-05,14,1,-3.514188610315772e-05,0.013822368811467133,0.49653624987090506,,0.03333333333330492
GAZP,30min,24,GAZP:24,2022-06-28 15:00:00,2022-06-28 12:30:00,2022-06-29 12:30:00,1,294.28,297.48,2225.345007916725,7121.104025333623,0.0076117982873454,48,,5,150.0,13708.125248767083,0.020932445290199896,0.0,13708.125248767083,0.0,0.020932445290199896,1,2022-06-28 15:00:00+00:00,295.67,300.93,295.44,300.44,5217160,0.0,293.66,297.2,295.43,ROLLING,False,296.14614206361904,1.929315617357592,293.25216863758266,299.0401154896554,0.014499118261208142,1.2418620187991627,0.016098484848484862,0.016820658611703232,0.02190476190476187,0.0004684910451573654,0.004349945201208387,,,5.490000000000009,0.018273199307682095,4.769999999999982,0.01587671415257616,15,1,0.007515161402708316,0.019544225063142573,-0.2418620187991627,,0.8688524590163887
GAZP,30min,24,GAZP:24,2022-06-28 15:30:00,2022-06-28 12:30:00,2022-06-29 12:30:00,1,294.28,297.48,2225.345007916725,7121.104025333623,0.0076117982873454,48,,6,180.0,11727.568191721228,0.01790811472067432,0.0,13708.125248767083,0.0,0.020932445290199896,1,2022-06-28 15:30:00+00:00,300.44,300.6,298.2,299.55,4058720,0.0,293.66,297.39,295.525,ROLLING,False,296.470319009941,2.102062045511908,293.31722594167314,299.6234120782089,0.01038782229649007,0.9883587200537,-0.0029623219278390733,0.01301995265471767,0.01790811472067433,0.0002698681976963546,0.004414131139186798,,,2.400000000000034,0.008012018027040674,0.8899999999999864,0.0029711233516941625,15,1,0.004941729630992105,0.021270885252848204,0.011641279946300043,,0.3708333333333224
GAZP,30min,24,GAZP:24,2022-06-28 16:00:00,2022-06-28 12:30:00,2022-06-29 12:30:00,1,294.28,297.48,2225.345007916725,7121.104025333623,0.0076117982873454,48,,7,210.0,19271.487768558894,0.029427755878755017,0.0,19271.487768558894,0.0,0.029427755878755017,1,2022-06-28 16:00:00+00:00,299.6,303.8,299.55,302.94,4740670,0.0,293.66,297.4,295.53,ROLLING,False,297.08647910423235,2.7918402959325164,292.8987186603336,301.2742395481311,0.01970308750979524,1.198884400646147,0.011316975463194767,0.024553571428571397,0.02705451586655827,0.0009013094899452068,0.005035499785598323,1.7192857142857179,0.005675334106706668,4.25,0.014029180695847363,3.339999999999975,0.011025285535089375,16,1,0.007057383453667114,0.028192198154056575,-0.19888440064614699,2.471956792687988,0.7858823529411706
GAZP,30min,24,GAZP:24,2022-06-28 16:30:00,2022-06-28 12:30:00,2022-06-29 12:30:00,1,294.28,297.48,2225.345007916725,7121.104025333623,0.0076117982873454,48,,8,240.0,16779.10135969215,0.025621856735082306,0.0,19271.487768558894,0.0,0.029427755878755017,1,2022-06-28 16:30:00+00:00,302.83,303.88,301.6,301.82,3327890,0.0,293.66,297.4,295.53,ROLLING,False,297.537290618115,3.0140274190791576,293.01624948949626,302.0583317467337,0.014393857566518651,0.9736419399919812,-0.003697101736317432,0.004593263213952925,0.021491183538091763,0.0006844570976392739,0.005139657368842362,1.8821428571428587,0.006235977924401493,2.2799999999999727,0.0075541713604134015,1.009999999999991,0.0033463653833410343,16,1,0.004775622635482276,0.03038974455421397,0.02635806000801877,1.2113851992409714,0.4429824561403522
GAZP,30min,24,GAZP:24,2022-06-28 17:00:00,2022-06-28 12:30:00,2022-06-29 12:30:00,1,294.28,297.48,2225.345007916725,7121.104025333623,0.0076117982873454,48,,9,270.0,13619.111448450367,0.020796520320782944,0.0,19271.487768558894,0.0,0.029427755878755017,1,2022-06-28 17:00:00+00:00,301.82,302.2,300.07,300.4,1923220,0.0,,,,,False,297.8099296068659,2.993744177412039,293.31931334074784,302.300545872984,0.008697058545204204,0.7883869651339687,-0.0047047909349944295,0.0028375897179100384,0.01589448765640844,0.00044753455920352737,0.0052785728284858915,1.8585714285714272,0.006186988776868933,2.1299999999999955,0.007090545938748321,1.420000000000016,0.004727030625832277,17,1,0.00290507739800347,0.03015759932548973,0.21161303486603134,1.1460415065334342,0.6666666666666755
GAZP,30min,24,GAZP:24,2022-06-28 17:30:00,2022-06-28 12:30:00,2022-06-29 12:30:00,1,294.28,297.48,2225.345007916725,7121.104025333623,0.0076117982873454,48,,10,300.0,10503.628437367002,0.016039146391192156,0.0,19271.487768558894,0.0,0.029427755878755017,0,2022-06-28 17:30:00+00:00,300.4,300.4,298.6,299.0,2155520,0.0,,,,,False,297.92326964430725,2.8700857151153594,293.6181410716342,302.2283982169803,0.0036141196925579596,0.625052055649085,-0.0046604527296936205,-0.013005875750973783,0.011228354978354949,0.00033231737542838147,0.0053673913474200285,1.8214285714285674,0.006091734352603904,1.7999999999999545,0.006020066889631955,1.3999999999999773,0.004682274247491563,17,1,0.0012592375459464962,0.028900921890478385,0.37494794435091505,0.9882352941176243,0.7777777777777848
GAZP,30min,24,GAZP:24,2022-06-28 18:00:00,2022-06-28 12:30:00,2022-06-29 12:30:00,1,294.28,297.48,2225.345007916725,7121.104025333623,0.0076117982873454,48,,11,330.0,7121.104025333621,0.010873997553350705,0.0,19271.487768558894,0.0,0.029427755878755017,0,2022-06-28 18:00:00+00:00,298.99,299.76,297.02,297.48,2274150,0.0,,,,,False,297.88105348770654,2.7332582252556743,293.78116614982304,301.98094082559004,-0.0013463544693790707,0.4510896940995509,-0.005083612040133745,-0.014379431449208058,-0.00985221674876835,0.00011356187463626433,0.0054995732594247245,1.9314285714285688,0.006492633358304991,2.740000000000009,0.009210703240554017,1.509999999999991,0.0050759714938819105,18,1,-0.0004925822437626178,0.027527009790521657,0.4510896940995509,1.4186390532544444,0.5510948905109437
GAZP,30min,24,GAZP:24,2022-06-28 18:30:00,2022-06-28 12:30:00,2022-06-29 12:30:00,1,294.28,297.48,2225.345007916725,7121.104025333623,0.0076117982873454,48,,12,360.0,6498.007423116873,0.009922522767432433,0.0,19271.487768558894,0.0,0.029427755878755017,0,2022-06-28 18:30:00+00:00,297.74,297.8,297.2,297.2,1057840,0.0,,,,,False,297.8161912507821,2.6079256767654657,293.9043027356339,301.72807976593026,-0.002069032070399484,0.4212412050604216,-0.0009412397472099432,-0.010652463382157085,-0.007845100984810616,-3.478644919744922e-05,0.005485276475330811,1.9121428571428558,0.0064338588732935935,0.6000000000000227,0.0020188425302827147,0.5400000000000205,0.0018169582772544432,18,1,-0.0007933631271906661,0.026270489181389696,0.4212412050604216,0.31378408666418844,0.8999999999999999
GAZP,30min,24,GAZP:24,2022-06-28 19:00:00,2022-06-28 12:30:00,2022-06-29 12:30:00,1,294.28,297.48,2225.345007916725,7121.104025333623,0.0076117982873454,48,,13,390.0,,,,,,,0,2022-06-28 19:00:00+00:00,,,,,0,0.0,,,,,False,,,,,,,,,,,,,,,,,,19,1,,,,,
GAZP,30min,24,GAZP:24,2022-06-28 19:30:00,2022-06-28 12:30:00,2022-06-29 12:30:00,1,294.28,297.48,2225.345007916725,7121.104025333623,0.0076117982873454,48,,14,420.0,,,,,,,0,2022-06-28 19:30:00+00:00,,,,,0,0.0,,,,,False,,,,,,,,,,,,,,,,,,19,1,,,,,
GAZP,30min,24,GAZP:24,2022-06-28 20:00:00,2022-06-28 12:30:00,2022-06-29 12:30:00,1,294.28,297.48,2225.345007916725,7121.104025333623,0.0076117982873454,48,,15,450.0,,,,,,,0,2022-06-28 20:00:00+00:00,,,,,0,0.0,,,,,False,,,,,,,,,,,,,,,,,,20,1,,,,,
GAZP,30min,24,GAZP:24,2022-06-28 20:30:00,2022-06-28 12:30:00,2022-06-29 12:30:00,1,294.28,297.48,2225.345007916725,7121.104025333623,0.0076117982873454,48,,16,480.0,,,,,,,0,2022-06-28 20:30:00+00:00,,,,,0,0.0,,,,,False,,,,,,,,,,,,,,,,,,20,1,,,,,
GAZP,30min,24,GAZP:24,2022-06-28 21:00:00,2022-06-28 12:30:00,2022-06-29 12:30:00,1,294.28,297.48,2225.345007916725,7121.104025333623,0.0076117982873454,48,,17,510.0,,,,,,,0,2022-06-28 21:00:00+00:00,,,,,0,0.0,,,,,False,,,,,,,,,,,,,,,,,,21,1,,,,,
GAZP,30min,24,GAZP:24,2022-06-28 21:30:00,2022-06-28 12:30:00,2022-06-29 12:30:00,1,294.28,297.48,2225.345007916725,7121.104025333623,0.0076117982873454,48,,18,540.0,,,,,,,0,2022-06-28 21:30:00+00:00,,,,,0,0.0,,,,,False,,,,,,,,,,,,,,,,,,21,1,,,,,
GAZP,30min,24,GAZP:24,2022-06-28 22:00:00,2022-06-28 12:30:00,2022-06-29 12:30:00,1,294.28,297.48,2225.345007916725,7121.104025333623,0.0076117982873454,48,,19,570.0,,,,,,,0,2022-06-28 22:00:00+00:00,,,,,0,0.0,,,,,False,,,,,,,,,,,,,,,,,,22,1,,,,,
GAZP,30min,24,GAZP:24,2022-06-28 22:30:00,2022-06-28 12:30:00,2022-06-29 12:30:00,1,294.28,297.48,2225.345007916725,7121.104025333623,0.0076117982873454,48,,20,600.0,,,,,,,0,2022-06-28 22:30:00+00:00,,,,,0,0.0,,,,,False,,,,,,,,,,,,,,,,,,22,1,,,,,
GAZP,30min,24,GAZP:24,2022-06-28 23:00:00,2022-06-28 12:30:00,2022-06-29 12:30:00,1,294.28,297.48,2225.345007916725,7121.104025333623,0.0076117982873454,48,,21,630.0,,,,,,,0,2022-06-28 23:00:00+00:00,,,,,0,0.0,,,,,False,,,,,,,,,,,,,,,,,,23,1,,,,,
GAZP,30min,24,GAZP:24,2022-06-28 23:30:00,2022-06-28 12:30:00,2022-06-29 12:30:00,1,294.28,297.48,2225.345007916725,7121.104025333623,0.0076117982873454,48,,22,660.0,,,,,,,0,2022-06-28 23:30:00+00:00,,,,,0,0.0,,,,,False,,,,,,,,,,,,,,,,,,23,1,,,,,
GAZP,30min,24,GAZP:24,2022-06-29 00:00:00,2022-06-28 12:30:00,2022-06-29 12:30:00,1,294.28,297.48,2225.345007916725,7121.104025333623,0.0076117982873454,48,,23,690.0,,,,,,,0,2022-06-29 00:00:00+00:00,,,,,0,0.0,,,,,False,,,,,,,,,,,,,,,,,,0,2,,,,,
GAZP,30min,24,GAZP:24,2022-06-29 00:30:00,2022-06-28 12:30:00,2022-06-29 12:30:00,1,294.28,297.48,2225.345007916725,7121.104025333623,0.0076117982873454,48,,24,720.0,,,,,,,0,2022-06-29 00:30:00+00:00,,,,,0,0.0,,,,,False,,,,,,,,,,,,,,,,,,0,2,,,,,
GAZP,30min,24,GAZP:24,2022-06-29 01:00:00,2022-06-28 12:30:00,2022-06-29 12:30:00,1,294.28,297.48,2225.345007916725,7121.104025333623,0.0076117982873454,48,,25,750.0,,,,,,,0,2022-06-29 01:00:00+00:00,,,,,0,0.0,,,,,False,,,,,,,,,,,,,,,,,,1,2,,,,,
GAZP,30min,24,GAZP:24,2022-06-29 01:30:00,2022-06-28 12:30:00,2022-06-29 12:30:00,1,294.28,297.48,2225.345007916725,7121.104025333623,0.0076117982873454,48,,26,780.0,,,,,,,0,2022-06-29 01:30:00+00:00,,,,,0,0.0,,,,,False,,,,,,,,,,,,,,,,,,1,2,,,,,
GAZP,30min,24,GAZP:24,2022-06-29 02:00:00,2022-06-28 12:30:00,2022-06-29 12:30:00,1,294.28,297.48,2225.345007916725,7121.104025333623,0.0076117982873454,48,,27,810.0,,,,,,,0,2022-06-29 02:00:00+00:00,,,,,0,0.0,,,,,False,,,,,,,,,,,,,,,,,,2,2,,,,,
GAZP,30min,24,GAZP:24,2022-06-29 02:30:00,2022-06-28 12:30:00,2022-06-29 12:30:00,1,294.28,297.48,2225.345007916725,7121.104025333623,0.0076117982873454,48,,28,840.0,,,,,,,0,2022-06-29 02:30:00+00:00,,,,,0,0.0,,,,,False,,,,,,,,,,,,,,,,,,2,2,,,,,
GAZP,30min,24,GAZP:24,2022-06-29 03:00:00,2022-06-28 12:30:00,2022-06-29 12:30:00,1,294.28,297.48,2225.345007916725,7121.104025333623,0.0076117982873454,48,,29,870.0,,,,,,,0,2022-06-29 03:00:00+00:00,,,,,0,0.0,,,,,False,,,,,,,,,,,,,,,,,,3,2,,,,,
GAZP,30min,24,GAZP:24,2022-06-29 03:30:00,2022-06-28 12:30:00,2022-06-29 12:30:00,1,294.28,297.48,2225.345007916725,7121.104025333623,0.0076117982873454,48,,30,900.0,,,,,,,0,2022-06-29 03:30:00+00:00,,,,,0,0.0,,,,,False,,,,,,,,,,,,,,,,,,3,2,,,,,
GAZP,30min,24,GAZP:24,2022-06-29 04:00:00,2022-06-28 12:30:00,2022-06-29 12:30:00,1,294.28,297.48,2225.345007916725,7121.104025333623,0.0076117982873454,48,,31,930.0,,,,,,,0,2022-06-29 04:00:00+00:00,,,,,0,0.0,,,,,False,,,,,,,,,,,,,,,,,,4,2,,,,,
GAZP,30min,24,GAZP:24,2022-06-29 04:30:00,2022-06-28 12:30:00,2022-06-29 12:30:00,1,294.28,297.48,2225.345007916725,7121.104025333623,0.0076117982873454,48,,32,960.0,,,,,,,0,2022-06-29 04:30:00+00:00,,,,,0,0.0,,,,,False,,,,,,,,,,,,,,,,,,4,2,,,,,
GAZP,30min,24,GAZP:24,2022-06-29 05:00:00,2022-06-28 12:30:00,2022-06-29 12:30:00,1,294.28,297.48,2225.345007916725,7121.104025333623,0.0076117982873454,48,,33,990.0,,,,,,,0,2022-06-29 05:00:00+00:00,,,,,0,0.0,,,,,False,,,,,,,,,,,,,,,,,,5,2,,,,,
GAZP,30min,24,GAZP:24,2022-06-29 05:30:00,2022-06-28 12:30:00,2022-06-29 12:30:00,1,294.28,297.48,2225.345007916725,7121.104025333623,0.0076117982873454,48,,34,1020.0,,,,,,,0,2022-06-29 05:30:00+00:00,,,,,0,0.0,,,,,False,,,,,,,,,,,,,,,,,,5,2,,,,,
GAZP,30min,24,GAZP:24,2022-06-29 06:00:00,2022-06-28 12:30:00,2022-06-29 12:30:00,1,294.28,297.48,2225.345007916725,7121.104025333623,0.0076117982873454,48,,35,1050.0,,,,,,,0,2022-06-29 06:00:00+00:00,,,,,0,0.0,,,,,False,,,,,,,,,,,,,,,,,,6,2,,,,,
GAZP,30min,24,GAZP:24,2022-06-29 06:30:00,2022-06-28 12:30:00,2022-06-29 12:30:00,1,294.28,297.48,2225.345007916725,7121.104025333623,0.0076117982873454,48,,36,1080.0,,,,,,,0,2022-06-29 06:30:00+00:00,,,,,0,0.0,,,,,False,,,,,,,,,,,,,,,,,,6,2,,,,,
GAZP,30min,24,GAZP:24,2022-06-29 07:00:00,2022-06-28 12:30:00,2022-06-29 12:30:00,1,294.28,297.48,2225.345007916725,7121.104025333623,0.0076117982873454,48,,37,1110.0,,,,,,,0,2022-06-29 07:00:00+00:00,,,,,0,0.0,,,,,False,,,,,,,,,,,,,,,,,,7,2,,,,,
GAZP,30min,24,GAZP:24,2022-06-29 07:30:00,2022-06-28 12:30:00,2022-06-29 12:30:00,1,294.28,297.48,2225.345007916725,7121.104025333623,0.0076117982873454,48,,38,1140.0,,,,,,,0,2022-06-29 07:30:00+00:00,,,,,0,0.0,,,,,False,,,,,,,,,,,,,,,,,,7,2,,,,,
GAZP,30min,24,GAZP:24,2022-06-29 08:00:00,2022-06-28 12:30:00,2022-06-29 12:30:00,1,294.28,297.48,2225.345007916725,7121.104025333623,0.0076117982873454,48,,39,1170.0,,,,,,,0,2022-06-29 08:00:00+00:00,,,,,0,0.0,,,,,False,,,,,,,,,,,,,,,,,,8,2,,,,,
GAZP,30min,24,GAZP:24,2022-06-29 08:30:00,2022-06-28 12:30:00,2022-06-29 12:30:00,1,294.28,297.48,2225.345007916725,7121.104025333623,0.0076117982873454,48,,40,1200.0,,,,,,,0,2022-06-29 08:30:00+00:00,,,,,0,0.0,,,,,False,,,,,,,,,,,,,,,,,,8,2,,,,,
GAZP,30min,24,GAZP:24,2022-06-29 09:00:00,2022-06-28 12:30:00,2022-06-29 12:30:00,1,294.28,297.48,2225.345007916725,7121.104025333623,0.0076117982873454,48,,41,1230.0,,,,,,,1,2022-06-29 09:00:00+00:00,,,,,0,0.0,,,,,False,,,,,,,,,,,,,,,,,,9,2,,,,,
GAZP,30min,24,GAZP:24,2022-06-29 09:30:00,2022-06-28 12:30:00,2022-06-29 12:30:00,1,294.28,297.48,2225.345007916725,7121.104025333623,0.0076117982873454,48,,42,1260.0,8078.002378737829,0.01233519097458221,0.0,19271.487768558894,0.0,0.029427755878755017,0,2022-06-29 09:30:00+00:00,297.91,297.91,297.91,297.91,60320,0.0,,,,,False,297.8251254173743,2.48079300335105,294.1039359123477,301.5463149224009,0.00028498127049148773,0.5114042273997442,,,,,,,,0.0,0.0,0.0,0.0,9,2,0.00011487507023219415,0.024989090492695567,0.4885957726002558,,
GAZP,30min,24,GAZP:24,2022-06-29 10:00:00,2022-06-28 12:30:00,2022-06-29 12:30:00,1,294.28,297.48,2225.345007916725,7121.104025333623,0.0076117982873454,48,,43,1290.0,7232.371275729356,0.011043903765121654,0.0,19271.487768558894,0.0,0.029427755878755017,0,2022-06-29 10:00:00+00:00,297.91,300.78,296.48,297.53,4191750,0.0,,,,,False,297.7970182347672,2.3613782039510576,294.2549509288406,301.3390855406938,-0.0008966450918482552,0.4623075718634039,-0.0012755530193684361,,,-9.182532864391857e-05,0.005492297656553357,,,4.2999999999999545,0.014452324135381155,0.3800000000000523,0.0012771821328943379,10,2,-0.00037971261458583333,0.023788467238004495,0.4623075718634039,,0.08837209302326891
GAZP,30min,24,GAZP:24,2022-06-29 10:30:00,2022-06-28 12:30:00,2022-06-29 12:30:00,1,294.28,297.48,2225.345007916725,7121.104025333623,0.0076117982873454,48,,44,1320.0,6698.288473829449,0.010228353948620525,0.0,19271.487768558894,0.0,0.029427755878755017,1,2022-06-29 10:30:00+00:00,297.4,297.67,296.11,297.29,2703250,0.0,,,,,False,297.748730783837,2.251303175860681,294.37177602004596,301.12568554762805,-0.0015406641117473594,0.4320792228614277,-0.0008066413470908529,,,-3.9486797851873146e-05,0.0054796000884114945,,,1.5600000000000023,0.0052474015271284005,0.1099999999999568,0.0003700090820409593,10,2,-0.0006843432409579212,0.022683252115977534,0.4320792228614277,,0.07051282051279271
GAZP,30min,24,GAZP:24,2022-06-29 11:00:00,2022-06-28 12:30:00,2022-06-29 12:30:00,1,294.28,297.48,2225.345007916725,7121.104025333623,0.0076117982873454,48,,45,1350.0,9301.942133091927,0.014204159304064181,0.0,19271.487768558894,0.0,0.029427755878755017,1,2022-06-29 11:00:00+00:00,297.28,298.75,296.85,298.46,2177530,0.0,,,,,False,297.81647070918586,2.1521039569872498,294.588314773705,301.0446266446667,0.002160825052025123,0.5996744431923263,0.00393555114534605,0.0018461951596118187,,0.0004890522952860854,0.0053173219554851206,,,1.8999999999999773,0.006366012195939078,1.1800000000000068,0.003953628626951708,11,2,0.0010040523576984087,0.021678827418736765,0.4003255568076737,,0.6210526315789584
GAZP,30min,24,GAZP:24,2022-06-29 11:30:00,2022-06-28 12:30:00,2022-06-29 12:30:00,1,294.28,297.48,2225.345007916725,7121.104025333623,0.0076117982873454,48,,46,1380.0,12328.411343858703,0.018825608264238212,0.0,19271.487768558894,0.0,0.029427755878755017,1,2022-06-29 11:30:00+00:00,298.46,300.49,298.25,299.82,3130620,0.0,,,,,False,298.0072830225967,2.1341379275645194,294.80607613124994,301.2084899139435,0.0060827942156897975,0.7831302441437423,0.0045567245191986405,0.007696702853493775,,0.0009220219427358567,0.005276148648095387,,,2.240000000000009,0.007471149356280465,1.3600000000000136,0.004536054966313167,11,2,0.0028502348124385237,0.021484084945024896,0.21686975585625767,,0.6071428571428609
GAZP,30min,24,GAZP:24,2022-06-29 12:00:00,2022-06-28 12:30:00,2022-06-29 12:30:00,1,294.28,297.48,2225.345007916725,7121.104025333623,0.0076117982873454,48,,47,1410.0,7566.173026916941,0.011553622400435077,0.0,19271.487768558894,0.0,0.029427755878755017,0,2022-06-29 12:00:00+00:00,299.79,299.85,297.49,297.68,1438320,0.0,,,,,False,297.9761132109208,2.032361706032562,294.927570651872,301.0246557699696,-0.0009937481489034378,0.4514336432598166,-0.007137615902874983,0.0013118503817819427,,0.00048343067503321403,0.005570223711525125,,,2.3600000000000136,0.007927976350443474,2.1100000000000136,0.007088148347218535,12,2,-0.0004889622481833538,0.02046165732010157,0.4514336432598166,,0.8940677966101701
GAZP,30min,24,GAZP:24,2022-06-29 12:30:00,2022-06-28 12:30:00,2022-06-29 12:30:00,1,294.28,297.48,2225.345007916725,7121.104025333623,0.0076117982873454,48,,48,1440.0,7121.104025333621,0.010873997553350705,0.0,19271.487768558894,0.0,0.029427755878755017,0,2022-06-29 12:30:00+00:00,297.75,297.98,296.35,297.48,1582030,0.0,,,,,False,297.9288643336902,1.9389270943673624,295.0204736921392,300.83725497524125,-0.0015066157980163583,0.4228328672088502,-0.0006718624025798814,-0.0032835220800105924,-0.0014433889429693592,0.0003325703897104737,0.0055579874181988865,,,1.6299999999999955,0.0054793599569718816,0.2699999999999818,0.000907624041952339,12,2,-0.0007770358165570636,0.019524060873091695,0.4228328672088502,,0.1656441717791304
GAZP,30min,25,GAZP:25,2022-06-29 14:30:00,2022-06-29 14:30:00,2022-06-30 14:30:00,1,296.68,218.82,2224.1448757835637,-173171.92002850826,-0.1837063502763921,48,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2022-06-29 14:30:00+00:00,297.14,297.49,296.2,296.68,1723680,1.0,295.44,300.93,298.185,ROLLING,False,297.65058359855635,1.6622791724084116,295.15716483994373,300.144002357169,-0.0032608153722466036,0.3053709199058897,-0.0014472754198782134,-0.004229039403906842,-0.010472950436928752,9.974546619911928e-05,0.005579483899261151,,,1.2900000000000205,0.004348119185654646,0.45999999999997954,0.0015504921127139663,14,2,-0.0019616532688201435,0.016753998789234784,0.3053709199058897,,0.3565891472868002
GAZP,30min,25,GAZP:25,2022-06-29 15:00:00,2022-06-29 14:30:00,2022-06-30 14:30:00,1,296.68,218.82,2224.1448757835637,-173171.92002850826,-0.1837063502763921,48,,1,30.0,-2313.110670814952,-0.0035054604287448445,-2313.110670814952,0.0,-0.0035054604287448445,0.0,0,2022-06-29 15:00:00+00:00,296.68,296.7,293.8,295.64,4293060,0.0,296.11,300.93,298.52,ROLLING,True,297.4590994463129,1.6931256923374511,294.9194109078067,299.9987879848191,-0.0061154607463646945,0.14186564243368158,-0.0035054604287448887,-0.003841229193341844,-0.006852996506315545,-0.00011444859629135551,0.0056340202456509345,,,2.8999999999999773,0.009809227438776814,1.0400000000000205,0.0035177919090786784,15,2,-0.0036119354717971184,0.017075884000412468,0.14186564243368158,,0.3586206896551823
GAZP,30min,25,GAZP:25,2022-06-29 15:30:00,2022-06-29 14:30:00,2022-06-30 14:30:00,1,296.68,218.82,2224.1448757835637,-173171.92002850826,-0.1837063502763921,48,,2,60.0,-756.2092577664824,-0.0011460159093974378,-2313.110670814952,0.0,-0.0035054604287448445,0.0,1,2022-06-29 15:30:00+00:00,295.78,296.81,295.43,296.34,1131580,1.0,296.11,300.93,298.52,ROLLING,False,297.35251854666404,1.6453731680758268,294.8844587945503,299.8205782987778,-0.003405111722654444,0.29487560100663834,0.002367744554187423,-0.0025916327286191754,-0.0038321903993546735,7.3204373023549875e-06,0.005661337185901594,,,1.3799999999999955,0.004656813120064775,0.5600000000000023,0.0018897212661132562,15,2,-0.0020695072635933003,0.0166002276636269,0.29487560100663834,,0.4057971014492784
GAZP,30min,25,GAZP:25,2022-06-29 16:00:00,2022-06-29 14:30:00,2022-06-30 14:30:00,1,296.68,218.82,2224.1448757835637,-173171.92002850826,-0.1837063502763921,48,,3,90.0,1423.4527205014504,0.0021572064176890466,-2313.110670814952,1423.4527205014504,-0.0035054604287448445,0.0021572064176890466,1,2022-06-29 16:00:00+00:00,296.34,297.49,296.15,297.32,1107270,1.0,296.11,300.93,298.52,ROLLING,False,297.34942154221983,1.5650927035364621,295.00178248691515,299.6970605975245,-9.894602137525531e-05,0.49373380201838185,0.0033070122156981796,0.002157206417689128,-0.002080955897160508,-0.0006322531943369792,0.0043087752627687555,1.7442857142857153,0.005866694854990298,1.3400000000000318,0.004506928561819023,0.9800000000000182,0.0032961119332706114,16,2,-6.322054990843561e-05,0.015790439699721076,0.49373380201838185,0.7682227682227861,0.7313432835820857
GAZP,30min,25,GAZP:25,2022-06-29 16:30:00,2022-06-29 14:30:00,2022-06-30 14:30:00,1,296.68,218.82,2224.1448757835637,-173171.92002850826,-0.1837063502763921,48,,4,120.0,-200.17303882059153,-0.00030335715248763594,-2313.110670814952,1423.4527205014504,-0.0035054604287448445,0.0021572064176890466,1,2022-06-29 16:30:00+00:00,297.32,297.37,296.32,296.59,889180,1.0,296.15,300.78,298.465,ROLLING,False,297.27709568105604,1.5061667615118686,295.01784553878827,299.5363458233238,-0.002311297072793117,0.34793722744521416,-0.0024552670523342313,0.0032133676092545027,-0.000640204865556937,-0.0006069004505617371,0.004295815865327432,1.8192857142857162,0.006134008949343256,1.0500000000000114,0.0035402407363701116,0.7300000000000182,0.002461310226238303,16,2,-0.0015345558884018063,0.015199624694205762,0.34793722744521416,0.5771495877503001,0.6952380952381051
GAZP,30min,25,GAZP:25,2022-06-29 17:00:00,2022-06-29 14:30:00,2022-06-30 14:30:00,1,296.68,218.82,2224.1448757835637,-173171.92002850826,-0.1837063502763921,48,,5,150.0,3047.0784798234927,0.004617769987865729,-2313.110670814952,3047.0784798234927,-0.0035054604287448445,0.004617769987865729,1,2022-06-29 17:00:00+00:00,296.54,298.7,296.35,298.05,2505850,1.0,296.15,300.78,298.465,ROLLING,False,297.3507056161936,1.4514376566156313,295.17354913127014,299.527862101117,0.002351749535476296,0.6605980986320837,0.0049226204524766,0.005770398866167259,0.00316381138298949,-0.0009266182010976454,0.003531654158706721,1.6800000000000028,0.00563663814796176,2.349999999999966,0.007884583123636858,1.509999999999991,0.0050662640496560675,17,2,0.0016202897346345236,0.014643694760446378,0.33940190136791626,1.398809523809501,0.6425531914893673
