symbol,side,entry_time,exit_time,entry_price,exit_price,qty,pnl,pnl_rel,bars_held
NLMK,1,2022-01-03 17:30:00+00:00,2022-01-04 17:30:00+00:00,217.74,217.32,3214.8433912005144,-1350.2342243042672,-0.001350234224304267,48
NLMK,1,2022-01-04 18:00:00+00:00,2022-01-05 18:00:00+00:00,217.22,217.48,3218.1881780820686,836.7289263013085,0.0008378602338642557,48
NLMK,1,2022-01-06 19:00:00+00:00,2022-01-10 06:30:00+00:00,213.44,214.62,3277.926097692082,3867.952795276679,0.00386994002998503,167
NLMK,1,2022-01-10 16:30:00+00:00,2022-01-11 16:30:00+00:00,212.88,216.9,3299.267724765556,13263.05625355757,0.013218714768883913,48
NLMK,1,2022-01-13 14:30:00+00:00,2022-01-14 14:30:00+00:00,219.18,213.54,3246.7937431589644,-18311.91671141661,-0.018012592389816635,48
NLMK,1,2022-01-21 14:30:00+00:00,2022-01-24 06:30:00+00:00,208.86,207.8,3345.8484675265263,-3546.5993755781255,-0.0035526189792205384,128
NLMK,1,2022-01-31 17:00:00+00:00,2022-02-01 17:00:00+00:00,212.9,214.92,3270.6965305997446,6606.806991811424,0.006641615782057244,48
NLMK,1,2022-02-03 10:00:00+00:00,2022-02-04 10:00:00+00:00,217.84,217.76,3217.756409561851,-257.4205127649883,-0.0002570694087404001,48
NLMK,1,2022-02-04 16:30:00+00:00,2022-02-07 06:30:00+00:00,215.68,216.5,3249.146243972636,2664.2999200575396,0.0026613501483679306,124
NLMK,1,2022-02-10 07:00:00+00:00,2022-02-11 07:00:00+00:00,229.78,227.08,3057.8852460791118,-8256.290164413567,-0.008225258943337069,48
NLMK,1,2022-02-11 20:00:00+00:00,2022-02-14 06:30:00+00:00,225.84,220.96,3085.642351793167,-15057.934676750641,-0.015125752745306396,117
NLMK,1,2022-02-16 11:30:00+00:00,2022-02-17 11:30:00+00:00,232.88,233.12,2947.1011441740097,707.3042746017892,0.0007214015802130126,48
NLMK,1,2022-04-06 16:00:00+00:00,2022-04-07 16:00:00+00:00,162.0,161.56,4239.6051077003995,-1865.426247388166,-0.0019012345679012249,48
NLMK,1,2022-04-07 16:30:00+00:00,2022-04-08 16:30:00+00:00,161.38,161.08,4247.801642547361,-1274.3404927641357,-0.0013012764902713351,48
NLMK,1,2022-04-15 15:30:00+00:00,2022-04-18 09:30:00+00:00,148.48,155.0,4610.844495752681,30062.706112307525,0.030738146551724185,132
NLMK,1,2022-04-21 17:30:00+00:00,2022-04-22 17:30:00+00:00,153.18,155.38,4606.750783444139,10134.851723577054,0.010053531792662175,48
NLMK,1,2022-04-28 10:00:00+00:00,2022-04-29 10:00:00+00:00,161.58,157.7,4411.167726293335,-17115.330778018248,-0.01680901101621498,48
NLMK,1,2022-05-05 10:30:00+00:00,2022-05-06 10:30:00+00:00,156.68,157.68,4472.6560484418205,4472.6560484418205,0.004467704876180751,48
NLMK,1,2022-05-12 10:00:00+00:00,2022-05-13 10:00:00+00:00,158.58,155.02,4438.810751064281,-15802.166273788851,-0.015714465884726962,48
NLMK,1,2022-05-13 15:30:00+00:00,2022-05-16 09:30:00+00:00,156.02,155.88,4440.74536926113,-621.7043516966238,-0.0006281245994103984,132
NLMK,1,2022-05-18 10:00:00+00:00,2022-05-19 10:00:00+00:00,160.2,158.18,4322.159172696216,-8730.761528846278,-0.008826466916354478,48
