symbol,entry_dt,exit_dt,direction,begin,v3_signal,v3_L,v3_U,v3_M,v3_segment_quality,v3_breakout,ma_close,std_close,band_lower,band_upper,dist_from_ma,band_pos,ret_1,ret_3,ret_6,ret_mean_20,ret_vol_20,atr_14,atr_14_pct,bar_range,bar_range_pct,bar_body,bar_body_pct,hour,day_of_week,z_ma,band_width_pct,edge_proximity,range_vs_atr,body_vs_range,pnl_rel,pnl_abs,bars_in_trade,max_adverse_excursion
LKOH,2022-05-18 18:00:00,2022-05-20 18:00:00+00:00,1,2022-05-18 18:00:00+00:00,1.0,4480.0,4564.25,4522.125,ROLLING,False,4511.291428203374,44.43550280330194,4444.638173998422,4577.944682408327,-0.006160415181699388,0.29152234549630324,-0.003666666666666707,-0.005103739043603728,-0.010810810810810811,-0.0023665632772327415,0.01132737799773636,,,20.0,0.004460800713728114,16.5,0.0036801605888256944,18,2,-0.00013863723358705006,0.029549522688006594,0.29152234549630324,,0.8250000000000001,-0.0319281811085089,-31076.95838643326,48,
GMKN,2022-01-04 11:00:00,2022-01-06 11:00:00+00:00,1,2022-01-04 11:00:00+00:00,1.0,231.602,234.48,233.041,ROLLING,False,233.2063611369488,1.2287786495812716,231.3631931625769,235.0495291113207,-0.0013994521219648523,0.41146733735431307,-0.003423485107839852,-0.006484641638225264,,-0.00016525630856720764,0.0019729019580893947,,,2.0800000000000125,0.008931638612160824,0.8000000000000114,0.0034352456200618833,11,1,-0.0011388968407302167,0.015807184378555793,0.41146733735431307,,0.38461538461538775,-0.0047492270697354,-4749.227069735438,48,
GMKN,2022-01-06 12:00:00,2022-01-10 06:00:00+00:00,1,2022-01-06 12:00:00+00:00,1.0,231.158,235.18,233.169,ROLLING,False,232.51651907830112,1.676679716054125,230.00149950421994,235.0315386523823,-0.0035976759054241934,0.33369531455700163,0.0016428880242109756,-0.003955288048151262,0.00993897122929388,-3.320257385406311e-05,0.005966954360151773,,,1.799999999999983,0.007769337016574512,0.37999999999999545,0.0016401933701657263,12,3,-0.002145714456360762,0.021633039958199565,0.33369531455700163,,0.21111111111111058,0.0099706491712706,9923.296294323633,90,
GMKN,2022-01-11 08:00:00,2022-01-13 08:00:00+00:00,1,2022-01-11 08:00:00+00:00,1.0,234.166,236.8,235.483,ROLLING,False,234.9350684456229,1.171481143575747,233.1778467302593,236.69229016098652,0.000531770566240583,0.5355480339460884,-0.0020378704254053748,,,4.013406920785334e-05,0.0018286295131151357,,,0.9399999999999977,0.003998978984089159,0.4399999999999977,0.001871862503190665,8,1,0.00045393011159995607,0.014959211725944034,0.4644519660539116,,0.4680851063829774,-0.0210244192972007,-21133.20109805121,48,
GMKN,2022-02-02 10:00:00,2022-02-04 10:00:00+00:00,1,2022-02-02 10:00:00+00:00,1.0,217.5,221.469,219.4845,ROLLING,False,218.98692325990362,0.8344624511416181,217.7352295831912,220.23861693661604,-0.0026801749217099445,0.26554836425906914,-0.006821282401091366,-0.002557544757033292,,-8.570542189165753e-05,0.003459459301637042,,,2.280000000000001,0.010439560439560444,1.5999999999999943,0.0073260073260073,10,2,-0.003211858026737128,0.011431675079765872,0.26554836425906914,,0.7017543859649095,-0.006025641025641,-5929.477025890657,48,
GMKN,2022-02-04 17:00:00,2022-02-07 06:00:00+00:00,1,2022-02-04 17:00:00+00:00,1.0,213.486,217.5,215.493,ROLLING,False,215.12278364768557,1.123942923216468,213.43686926286085,216.80869803251028,-0.002430164015271173,0.34495545788348975,9.320533134493658e-05,-0.0006519511967961744,-0.01014760147601479,-0.00010329597229205011,0.002938830919935079,,,1.240000000000009,0.0057781919850885795,0.09999999999999432,0.0004659832246038878,17,4,-0.0021621774247366572,0.015673973311778975,0.34495545788348975,,0.0806451612903174,-0.0018918918918918,-1850.4810101903613,61,
YNDX,2022-08-19 16:00:00,2022-08-22 09:00:00+00:00,1,2022-08-19 16:00:00+00:00,1.0,1930.45,1968.97,1949.71,ROLLING,False,1945.3047525001857,15.902314440200923,1921.4512808398842,1969.1582241604872,-0.005811301538052781,0.26303758502793045,0.0010351966873705098,-0.001239413344350404,-0.007288779386100064,-0.00045663193180535687,0.0037288491647190134,,,7.599999999999909,0.003929679420889302,0.40000000000009095,0.00020682523267843378,16,4,-0.0003654374688606243,0.02452414885600213,0.26303758502793045,,0.05263157894738101,0.0009410548086866,941.0548086866268,65,
YNDX,2022-09-02 18:00:00,2022-09-05 09:00:00+00:00,1,2022-09-02 18:00:00+00:00,1.0,2143.43,2185.7,2164.565,ROLLING,False,2155.4209796895434,21.97205204974623,2122.4629016149242,2188.3790577641626,-0.0025150445043567375,0.4177594689036484,0.0073088455772114536,0.01462954223690427,-0.00573436921938586,-0.00038324294012350156,0.005203595687334738,,,20.0,0.009302325581395349,15.599999999999909,0.00725581395348833,18,4,-0.00011446561744267237,0.03058156934091481,0.4177594689036484,,0.7799999999999955,0.0026046511627906,2607.102282292393,63,
YNDX,2022-09-09 14:00:00,2022-09-12 09:00:00+00:00,1,2022-09-09 14:00:00+00:00,1.0,2053.9500000000003,2090.61,2072.28,ROLLING,False,2074.406280233931,21.690233751853985,2041.87092960615,2106.941630861712,-0.00906586159766646,0.21098697461288615,-0.004262739779112623,-0.009349397590361463,,-0.00065462457806581,0.004153357974792116,,,11.800000000000182,0.005740416423428771,8.800000000000182,0.004280988519167242,14,4,-0.0004179697508742408,0.031368349525158566,0.21098697461288615,,0.7457627118644107,0.011646234676007,11687.557346155978,67,
YNDX,2022-10-18 14:00:00,2022-10-20 14:00:00+00:00,1,2022-10-18 14:00:00+00:00,1.0,1998.22,2024.43,2011.325,ROLLING,False,2012.6312774074638,12.886675829929308,1993.30126366257,2031.9612911523577,-0.0043879261475255,0.2715656718092952,-0.003481201511836063,-0.000598503740648404,,-0.00017794436558477567,0.0040014575224909,,,17.799999999999955,0.008883122068070643,7.0,0.003493362611039026,14,1,-0.00034050101092281224,0.019208698544915317,0.2715656718092952,,0.39325842696629315,-0.0211697774228964,-21492.314106409427,48,
