symbol,side,entry_time,exit_time,entry_price,exit_price,qty,pnl,pnl_rel,bars_held,entry_reason,exit_reason,post_circuit_breaker,entry_geo_class,entry_geo_valid_box,entry_geo_h_pct,entry_atr_pct,entry_slope_pct_per_bar,entry_dist_L_pct,entry_dist_U_pct
PIKK,1,2022-01-04 19:20:00+00:00,2022-01-04 21:20:00+00:00,1166.7,1180.0,599.982857632639,7979.772006514072,0.007979772006514072,12,v3_long,opposite_signal,False,A,True,0.015085283277620562,0.004801612082220399,-0.00014485300419988078,0.09659090909091217,0.9034090909090878
PIKK,-1,2022-01-12 21:50:00+00:00,2022-01-13 06:50:00+00:00,1261.5,1265.0,559.3229016286641,-1957.6301557003244,-0.0019421323820848196,54,v3_short,timeout,False,A,True,0.016805390408244008,0.0035105599909404975,0.00014427269124058517,0.9245283018867961,0.07547169811320391
PIKK,-1,2022-02-02 23:20:00+00:00,2022-02-03 07:20:00+00:00,981.1,974.1,717.7815709872282,5024.470996910597,0.004994394047497706,48,v3_short,timeout,False,A,True,0.0071275837491090515,0.0034141749562058847,-4.8874859993890174e-05,0.8571428571428571,0.14285714285714285
PIKK,-1,2022-02-04 21:00:00+00:00,2022-02-04 23:50:00+00:00,937.6,945.0,754.8342886021832,-5585.773735656138,-0.005524744027303737,17,v3_short,weekend_exit,False,A,True,0.01600170684873053,0.004659000361399086,-0.0003520375506720717,0.8400000000000015,0.15999999999999848
PIKK,-1,2022-02-08 19:50:00+00:00,2022-02-09 06:50:00+00:00,907.0,906.0,775.9896222474616,775.9896222474616,0.0007717750826901875,66,v3_short,timeout,False,A,True,0.0176444640494045,0.0036706786817064696,-0.00034406704896338823,1.0,0.0
PIKK,-1,2022-02-11 19:20:00+00:00,2022-02-11 21:40:00+00:00,943.6,929.446,746.4664901589878,10565.48670171031,0.010499999999999997,14,v3_short,tp,False,A,True,0.01195767195767191,0.004662563438073634,0.0002391534391534382,0.6194690265486751,0.3805309734513249
PIKK,-1,2022-02-15 23:10:00+00:00,2022-02-16 07:00:00+00:00,941.9,951.319,755.6658040187046,-7117.616208052166,-0.006999999999999986,47,v3_short,sl,False,A,True,0.008386411889596579,0.004367606915377626,0.00037791932059447886,0.9873417721518958,0.01265822784810418
PIKK,-1,2022-10-19 23:40:00+00:00,2022-10-20 09:50:00+00:00,608.2,609.0,1162.0836722452837,-929.6669377961741,-0.0009207497533705495,61,v3_short,timeout,False,A,True,0.01216905114290409,0.0032587282569663334,-0.00016609110343693322,0.702702702702711,0.297297297297289
PIKK,-1,2023-01-18 13:20:00+00:00,2023-01-18 21:20:00+00:00,616.5,612.2,1145.3828428274521,4925.146224157992,0.004882400648823955,48,v3_short,timeout,False,A,True,0.02497972424979739,0.004055150040551544,,0.8896103896103873,0.11038961038961269
PIKK,-1,2023-03-22 13:20:00+00:00,2023-03-22 21:20:00+00:00,644.9,642.9,1100.288610575337,2200.577221150674,0.002170879206078462,48,v3_short,timeout,False,A,True,0.022173980462087076,0.004260535040500922,,0.818181818181816,0.181818181818184
PIKK,-1,2023-04-05 13:20:00+00:00,2023-04-05 21:20:00+00:00,651.8,654.2,1091.0041868899052,-2618.4100485358717,-0.0025774777539123404,48,v3_short,timeout,False,A,True,0.022859772936483724,0.0038282265959467625,,0.6711409395973114,0.32885906040268864
PIKK,-1,2023-06-22 13:20:00+00:00,2023-06-22 21:20:00+00:00,779.9,776.5,909.4545992830684,3092.145637562412,0.003051673291447601,48,v3_short,timeout,False,A,True,0.016929588303193594,0.003145287870182046,,0.6893939393939388,0.3106060606060613
PIKK,-1,2023-08-16 22:50:00+00:00,2023-08-17 09:50:00+00:00,773.8,790.6,919.4212250286364,-15446.276580481153,-0.015197725510467884,66,v3_short,gap_sl,False,A,True,0.014215559576117861,0.006060733934307747,-0.00016670974411992883,0.7181818181818161,0.2818181818181839
PIKK,-1,2023-08-18 13:20:00+00:00,2023-08-18 16:40:00+00:00,778.7,786.4870000000001,899.7505461934273,-7006.35750320825,-0.0070000000000000305,20,v3_short,sl,False,A,True,0.019260400616332822,0.004035512510088782,,0.7133333333333364,0.2866666666666636
PIKK,-1,2023-12-12 13:20:00+00:00,2023-12-12 14:10:00+00:00,672.3,679.0229999999999,1034.8524469263368,-6957.313000685717,-0.006999999999999955,5,v3_short,sl,False,A,True,0.028707422281719405,0.005659321589709784,,0.7098445595854904,0.29015544041450964
PIKK,-1,2024-02-15 13:20:00+00:00,2024-02-15 13:20:00+00:00,854.4,862.944,808.5922061892511,-6908.611809680948,-0.006999999999999986,0,v3_short,sl,False,A,True,0.024812734082397057,0.0037899054752987276,,0.8301886792452823,0.1698113207547177
PIKK,-1,2024-06-13 23:40:00+00:00,2024-06-14 09:50:00+00:00,856.9,859.0,800.5895118465626,-1681.2379748777996,-0.0017154860543820935,61,v3_short,timeout,False,A,True,0.008861940298507488,0.0032220910752360638,0.00014109141791044936,0.8947368421052545,0.1052631578947455
PIKK,-1,2024-09-03 22:00:00+00:00,2024-09-04 09:50:00+00:00,638.1,636.6,1073.2616927110248,1609.8925390665372,0.0016455101081335212,71,v3_short,timeout,False,A,True,0.01003134796238241,0.005770584095707262,7.836990595611286e-05,0.9375000000000033,0.06249999999999667
PIKK,-1,2024-09-24 13:20:00+00:00,2024-09-24 16:30:00+00:00,646.7,653.167,1060.7317317090638,-6859.752108962499,-0.006999999999999983,19,v3_short,sl,False,A,True,0.021319326432875128,0.004465435177624274,,0.6449275362318875,0.3550724637681125
