symbol,side,entry_time,exit_time,entry_price,exit_price,qty,pnl,pnl_rel,bars_held
TATN,1,2022-01-04 10:30:00+00:00,2022-01-04 18:30:00+00:00,513.4,516.6,1363.4592910011688,4363.069731203802,0.004363069731203802,48
TATN,1,2022-01-05 12:00:00+00:00,2022-01-05 20:00:00+00:00,512.9,503.6,1370.7431249987185,-12747.91106248802,-0.012692532657438036,48
TATN,1,2022-01-06 11:10:00+00:00,2022-01-06 19:10:00+00:00,485.6,492.0,1429.4287707333217,9148.344132693226,0.009225700164744612,48
TATN,1,2022-01-10 15:10:00+00:00,2022-01-10 23:10:00+00:00,499.0,499.3,1403.8766572364457,421.16299717094967,0.00042084168336674945,48
TATN,1,2022-01-11 10:10:00+00:00,2022-01-11 18:10:00+00:00,499.8,502.5,1402.2194198859663,3785.992433692093,0.0037815126050420003,48
TATN,1,2022-01-12 10:10:00+00:00,2022-01-12 18:10:00+00:00,507.0,511.0,1387.5334531806518,5550.133812722607,0.005522682445759369,48
TATN,1,2022-01-12 19:10:00+00:00,2022-01-13 06:50:00+00:00,508.5,511.2,1391.0807363451256,3755.917988131823,0.00371681415929202,70
TATN,1,2022-01-13 10:20:00+00:00,2022-01-13 18:20:00+00:00,509.5,494.6,1393.5106909189178,-20763.309294691844,-0.02047105004906768,48
TATN,1,2022-01-14 12:10:00+00:00,2022-01-14 20:10:00+00:00,498.7,495.3,1394.5445769338367,-4741.451561575013,-0.004772408261479816,48
TATN,1,2022-01-17 16:50:00+00:00,2022-01-18 06:50:00+00:00,500.0,512.6,1384.2807288476038,17441.93718347984,0.017640000000000034,84
TATN,1,2022-01-18 22:00:00+00:00,2022-01-19 06:50:00+00:00,473.9,478.6,1486.2834362781975,6985.532150507596,0.006942392909896671,53
TATN,1,2022-01-19 23:30:00+00:00,2022-01-20 07:30:00+00:00,492.4,493.5,1440.37285328512,1584.410138613665,0.001563769293257547,48
TATN,1,2022-01-20 10:50:00+00:00,2022-01-20 19:00:00+00:00,495.3,487.3,1434.1786393188422,-11473.429114550738,-0.011306279022814456,49
TATN,1,2022-01-20 19:50:00+00:00,2022-01-21 06:50:00+00:00,483.4,476.4,1452.8698379694604,-10170.088865786223,-0.010136532892014896,66
TATN,1,2022-01-21 14:40:00+00:00,2022-01-21 22:40:00+00:00,474.1,476.9,1466.35354876268,4105.789936535437,0.004134148913731212,48
TATN,1,2022-01-21 22:50:00+00:00,2022-01-24 06:50:00+00:00,475.7,477.8,1467.4632550430135,3081.672835590362,0.00309018288837506,336
TATN,1,2022-01-24 11:10:00+00:00,2022-01-24 19:10:00+00:00,472.2,454.4,1482.9086010353128,-26395.773098428584,-0.02638712409995766,48
TATN,1,2022-01-26 11:00:00+00:00,2022-01-26 19:00:00+00:00,469.2,474.5,1453.0102306904832,7700.954222659578,0.00790707587382781,48
TATN,1,2022-01-26 19:20:00+00:00,2022-01-27 06:50:00+00:00,473.4,468.0,1451.5062699531823,-7838.1338577471515,-0.007984790874524682,69
TATN,1,2022-01-27 23:40:00+00:00,2022-01-28 07:40:00+00:00,484.9,488.5,1405.7669096626385,5060.76087478553,0.005196947824293701,48
TATN,1,2022-01-28 10:10:00+00:00,2022-01-28 18:10:00+00:00,488.2,501.6,1403.5209076357298,18807.180162318826,0.019213437115936143,48
TATN,1,2022-01-31 11:20:00+00:00,2022-01-31 19:20:00+00:00,505.8,495.9,1380.7116117465134,-13669.04495629053,-0.013701067615658412,48
TATN,1,2022-01-31 19:30:00+00:00,2022-02-01 06:50:00+00:00,496.9,501.8,1386.185553938384,6792.309214298129,0.006902797343529932,68
TATN,1,2022-02-01 10:30:00+00:00,2022-02-01 18:30:00+00:00,496.6,488.8,1396.5972980305917,-10893.458924638631,-0.010994764397905777,48
TATN,1,2022-02-01 23:40:00+00:00,2022-02-02 07:40:00+00:00,491.7,491.0,1395.0067052160762,-976.5046936512374,-0.000996542607280846,48
TATN,1,2022-02-02 11:10:00+00:00,2022-02-02 19:10:00+00:00,491.1,489.2,1395.3191685383604,-2651.1064202229322,-0.002708206068010637,48
